date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,     -0.0541937,       0.209373
2016-01-01 00:40:00,      0.0222667,       0.133806
2016-01-01 01:00:00,     0.00254513,       0.174978
2016-01-01 01:20:00,      0.0434137,       0.159953
2016-01-01 01:40:00,      0.0338177,        0.10699
2016-01-01 02:00:00,       0.015917,      0.0985504
2016-01-01 02:20:00,    -0.00548605,      0.0274689
2016-01-01 02:40:00,      0.0144212,     0.00917505
2016-01-01 03:00:00,      0.0108347,     -0.0364527
2016-01-01 03:20:00,      0.0305086,     -0.0364962
2016-01-01 03:40:00,      0.0745766,     -0.0519767
2016-01-01 04:00:00,      0.0537561,     -0.0294707
2016-01-01 04:20:00,    0.000568261,      0.0280486
2016-01-01 04:40:00,       0.028703,      0.0681555
2016-01-01 05:00:00,    -0.00420351,      0.0976607
2016-01-01 05:20:00,     0.00717981,       0.124512
2016-01-01 05:40:00,      0.0598684,       0.108888
2016-01-01 06:00:00,      0.0419279,      0.0760719
2016-01-01 06:20:00,       0.033413,      0.0428551
2016-01-01 06:40:00,      0.0292492,     -0.0116999
2016-01-01 07:00:00,       0.010319,     -0.0284797
2016-01-01 07:20:00,      0.0361478,     -0.0310321
2016-01-01 07:40:00,      0.0547113,     -0.0324045
2016-01-01 08:00:00,      0.0456573,    0.000675988
2016-01-01 08:20:00,      0.0393022,      0.0262471
2016-01-01 08:40:00,       0.029541,      0.0489996
2016-01-01 09:00:00,    -0.00142078,      0.0807295
2016-01-01 09:20:00,    -0.00482751,      0.0935349
2016-01-01 09:40:00,     0.00648974,       0.106006
2016-01-01 10:00:00,      0.0189931,       0.104035
2016-01-01 10:20:00,      0.0153264,      0.0887441
2016-01-01 10:40:00,      0.0152273,      0.0686417
2016-01-01 11:00:00,     0.00199186,      0.0540224
2016-01-01 11:20:00,     0.00467011,      0.0253334
2016-01-01 11:40:00,     0.00754933,      0.0111912
2016-01-01 12:00:00,      0.0189474,     0.00550828
2016-01-01 12:20:00,       0.035755,    -0.00515397
2016-01-01 12:40:00,      0.0393776,    -0.00456133
2016-01-01 13:00:00,       0.045258,     0.00807166
2016-01-01 13:20:00,      0.0294474,      0.0191689
2016-01-01 13:40:00,     0.00618605,      0.0394542
2016-01-01 14:00:00,     0.00386306,      0.0565741
2016-01-01 14:20:00,     0.00230653,      0.0773698
2016-01-01 14:40:00,     0.00839796,      0.0870097
2016-01-01 15:00:00,      0.0200858,      0.0906194
2016-01-01 15:20:00,      0.0192678,      0.0903169
2016-01-01 15:40:00,      0.0111036,      0.0713663
2016-01-01 16:00:00,     0.00668388,      0.0434912
2016-01-01 16:20:00,    -0.00804765,      0.0226967
2016-01-01 16:40:00,     0.00644329,      0.0072546
2016-01-01 17:00:00,      0.0202432,    -0.00850912
2016-01-01 17:20:00,      0.0199743,    -0.00568318
2016-01-01 17:40:00,      0.0152705,     0.00420782
2016-01-01 18:00:00,      0.0055137,      0.0155815
2016-01-01 18:20:00,    -0.00528728,        0.03663
2016-01-01 18:40:00,    -0.00514561,      0.0498695
2016-01-01 19:00:00,     0.00470489,      0.0542367
2016-01-01 19:20:00,     0.00803761,      0.0592285
2016-01-01 19:40:00,     0.00613765,      0.0437671
2016-01-01 20:00:00,     0.00190254,      0.0222084
2016-01-01 20:20:00,   -0.000903744,     0.00365494
2016-01-01 20:40:00,     0.00570128,     -0.0163518
2016-01-01 21:00:00,      0.0143684,      -0.022757
2016-01-01 21:20:00,      0.0150836,     -0.0269421
2016-01-01 21:40:00,      0.0157886,     -0.0206074
2016-01-01 22:00:00,      0.0141831,     -0.0089185
2016-01-01 22:20:00,     0.00210419,      0.0043369
2016-01-01 22:40:00,    -0.00156874,      0.0168739
2016-01-01 23:00:00,     0.00166016,      0.0279696
2016-01-01 23:20:00,   -0.000147325,      0.0348545
2016-01-01 23:40:00,     0.00479756,      0.0384047
2016-01-02 00:00:00,     0.00494541,      0.0368178
2016-01-02 00:20:00,      0.0041372,      0.0338419
2016-01-02 00:40:00,     0.00484257,      0.0220129
2016-01-02 01:00:00,    -0.00143803,      0.0125301
2016-01-02 01:20:00,   -4.96705e-05,     0.00438826
2016-01-02 01:40:00,     0.00579097,    -0.00393562
2016-01-02 02:00:00,     0.00781874,    -0.00766448
2016-01-02 02:20:00,      0.0131854,     -0.0132454
2016-01-02 02:40:00,      0.0137561,     -0.0108834
2016-01-02 03:00:00,     0.00533862,    -0.00544415
2016-01-02 03:20:00,     0.00689117,    0.000418646
2016-01-02 03:40:00,    0.000151528,      0.0116863
2016-01-02 04:00:00,    0.000140407,      0.0235059
2016-01-02 04:20:00,     0.00597103,      0.0284956
2016-01-02 04:40:00,     0.00324668,      0.0353524
2016-01-02 05:00:00,      0.0036927,      0.0332144
2016-01-02 05:20:00,     0.00281799,       0.025589
2016-01-02 05:40:00,    -0.00336125,      0.0174634
2016-01-02 06:00:00,    0.000334643,     0.00393166
2016-01-02 06:20:00,     0.00752193,    -0.00630096
2016-01-02 06:40:00,     0.00801862,    -0.00839784
2016-01-02 07:00:00,      0.0087716,     -0.0097766
2016-01-02 07:20:00,      0.0077566,    -0.00397497
2016-01-02 07:40:00,     0.00126015,     0.00660866
2016-01-02 08:00:00,    -0.00142008,      0.0162235
2016-01-02 08:20:00,     0.00222602,      0.0219244
2016-01-02 08:40:00,     0.00126961,      0.0259254
2016-01-02 09:00:00,     0.00284665,      0.0272275
2016-01-02 09:20:00,     0.00444979,      0.0207997
2016-01-02 09:40:00,     0.00174741,      0.0153187
2016-01-02 10:00:00,     0.00171022,     0.00843545
2016-01-02 10:20:00,     0.00505429,     0.00270475
2016-01-02 10:40:00,     0.00447654,    0.000103166
2016-01-02 11:00:00,     0.00768832,    -0.00239187
2016-01-02 11:20:00,     0.00947051,    -0.00221621
2016-01-02 11:40:00,     0.00485488,     0.00320696
2016-01-02 12:00:00,     0.00559785,     0.00549018
2016-01-02 12:20:00,     0.00292393,      0.0115823
2016-01-02 12:40:00,     0.00124388,      0.0202028
2016-01-02 13:00:00,     0.00444235,      0.0240036
