date and time,water level (m)
2016-01-01 00:00:00,              2
2016-01-01 00:20:00,      -0.509656
2016-01-01 00:40:00,      -0.428359
2016-01-01 01:00:00,       -0.35343
2016-01-01 01:20:00,      -0.236072
2016-01-01 01:40:00,      -0.084541
2016-01-01 02:00:00,     -0.0380814
2016-01-01 02:20:00,       0.120443
2016-01-01 02:40:00,       0.138771
2016-01-01 03:00:00,       0.298766
2016-01-01 03:20:00,        0.25412
2016-01-01 03:40:00,       0.252012
2016-01-01 04:00:00,       0.133581
2016-01-01 04:20:00,       0.227983
2016-01-01 04:40:00,       0.230539
2016-01-01 05:00:00,       0.381375
2016-01-01 05:20:00,       0.463596
2016-01-01 05:40:00,       0.579932
2016-01-01 06:00:00,       0.520196
2016-01-01 06:20:00,       0.558771
2016-01-01 06:40:00,       0.515861
2016-01-01 07:00:00,       0.436153
2016-01-01 07:20:00,       0.340591
2016-01-01 07:40:00,       0.210861
2016-01-01 08:00:00,      0.0951483
2016-01-01 08:20:00,    -0.00922529
2016-01-01 08:40:00,     -0.0665791
2016-01-01 09:00:00,      -0.098911
2016-01-01 09:20:00,      -0.148095
2016-01-01 09:40:00,      -0.154261
2016-01-01 10:00:00,       -0.21853
2016-01-01 10:20:00,       -0.24222
2016-01-01 10:40:00,      -0.291982
2016-01-01 11:00:00,       -0.31463
2016-01-01 11:20:00,      -0.338618
2016-01-01 11:40:00,      -0.357928
2016-01-01 12:00:00,      -0.376456
2016-01-01 12:20:00,      -0.394285
2016-01-01 12:40:00,      -0.410093
2016-01-01 13:00:00,      -0.411223
2016-01-01 13:20:00,      -0.406978
2016-01-01 13:40:00,      -0.349113
2016-01-01 14:00:00,      -0.268182
2016-01-01 14:20:00,      -0.194779
2016-01-01 14:40:00,     -0.0881744
2016-01-01 15:00:00,    -0.00718595
2016-01-01 15:20:00,      0.0910387
2016-01-01 15:40:00,       0.173368
2016-01-01 16:00:00,       0.241202
2016-01-01 16:20:00,       0.326502
2016-01-01 16:40:00,       0.366991
2016-01-01 17:00:00,       0.363608
2016-01-01 17:20:00,       0.357608
2016-01-01 17:40:00,       0.332842
2016-01-01 18:00:00,       0.330856
2016-01-01 18:20:00,       0.326562
2016-01-01 18:40:00,       0.346645
2016-01-01 19:00:00,       0.352816
2016-01-01 19:20:00,       0.351684
2016-01-01 19:40:00,       0.316083
2016-01-01 20:00:00,       0.289501
2016-01-01 20:20:00,       0.231978
2016-01-01 20:40:00,       0.165407
2016-01-01 21:00:00,      0.0783159
2016-01-01 21:20:00,     -0.0150411
2016-01-01 21:40:00,     -0.0991377
2016-01-01 22:00:00,      -0.182548
2016-01-01 22:20:00,      -0.245282
2016-01-01 22:40:00,      -0.276554
2016-01-01 23:00:00,      -0.312685
2016-01-01 23:20:00,      -0.329655
2016-01-01 23:40:00,      -0.347619
2016-01-02 00:00:00,       -0.34994
2016-01-02 00:20:00,      -0.341091
2016-01-02 00:40:00,      -0.334745
2016-01-02 01:00:00,      -0.312034
2016-01-02 01:20:00,      -0.285705
2016-01-02 01:40:00,      -0.258686
2016-01-02 02:00:00,      -0.227932
2016-01-02 02:20:00,      -0.200097
2016-01-02 02:40:00,      -0.170458
2016-01-02 03:00:00,       -0.12626
2016-01-02 03:20:00,     -0.0814062
2016-01-02 03:40:00,     -0.0176603
2016-01-02 04:00:00,      0.0420163
2016-01-02 04:20:00,        0.11324
2016-01-02 04:40:00,       0.171873
2016-01-02 05:00:00,       0.233342
2016-01-02 05:20:00,       0.281571
2016-01-02 05:40:00,        0.32278
2016-01-02 06:00:00,        0.35004
2016-01-02 06:20:00,        0.36066
2016-01-02 06:40:00,       0.344073
2016-01-02 07:00:00,       0.325362
2016-01-02 07:20:00,       0.296935
2016-01-02 07:40:00,       0.267202
2016-01-02 08:00:00,       0.246425
2016-01-02 08:20:00,       0.218171
2016-01-02 08:40:00,       0.186036
2016-01-02 09:00:00,       0.154563
2016-01-02 09:20:00,       0.106542
2016-01-02 09:40:00,      0.0618785
2016-01-02 10:00:00,      0.0122182
2016-01-02 10:20:00,     -0.0460908
2016-01-02 10:40:00,      -0.100973
2016-01-02 11:00:00,      -0.159125
2016-01-02 11:20:00,      -0.213295
2016-01-02 11:40:00,      -0.256349
2016-01-02 12:00:00,      -0.293916
2016-01-02 12:20:00,      -0.312187
2016-01-02 12:40:00,      -0.326968
2016-01-02 13:00:00,      -0.326145
