date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,    -0.00930197,       0.072339
2016-01-01 00:40:00,      0.0214956,      0.0634927
2016-01-01 01:00:00,      0.0107099,       0.106906
2016-01-01 01:20:00,      0.0277586,       0.100806
2016-01-01 01:40:00,      0.0341425,      0.0966347
2016-01-01 02:00:00,      0.0315792,      0.0959292
2016-01-01 02:20:00,      0.0408897,      0.0685255
2016-01-01 02:40:00,      0.0476018,      0.0707848
2016-01-01 03:00:00,      0.0497124,      0.0576466
2016-01-01 03:20:00,      0.0645272,      0.0607005
2016-01-01 03:40:00,      0.0652642,      0.0715736
2016-01-01 04:00:00,      0.0635195,       0.091938
2016-01-01 04:20:00,      0.0568199,       0.123137
2016-01-01 04:40:00,      0.0523557,       0.145274
2016-01-01 05:00:00,       0.052252,       0.167775
2016-01-01 05:20:00,      0.0521067,       0.175061
2016-01-01 05:40:00,      0.0612539,       0.167866
2016-01-01 06:00:00,      0.0559501,       0.152512
2016-01-01 06:20:00,      0.0552323,        0.12913
2016-01-01 06:40:00,      0.0542007,       0.109521
2016-01-01 07:00:00,       0.052444,      0.0939547
2016-01-01 07:20:00,      0.0543386,       0.089809
2016-01-01 07:40:00,      0.0577209,      0.0900266
2016-01-01 08:00:00,       0.052008,       0.100862
2016-01-01 08:20:00,      0.0472483,       0.111185
2016-01-01 08:40:00,       0.044821,       0.119339
2016-01-01 09:00:00,        0.03533,       0.127376
2016-01-01 09:20:00,      0.0412959,        0.12994
2016-01-01 09:40:00,      0.0408138,       0.127238
2016-01-01 10:00:00,      0.0428231,       0.124947
2016-01-01 10:20:00,      0.0452388,       0.114424
2016-01-01 10:40:00,      0.0452276,       0.109002
2016-01-01 11:00:00,      0.0462092,       0.100211
2016-01-01 11:20:00,      0.0505286,      0.0944391
2016-01-01 11:40:00,       0.051559,      0.0933487
2016-01-01 12:00:00,      0.0594137,      0.0910969
2016-01-01 12:20:00,      0.0620122,      0.0937369
2016-01-01 12:40:00,      0.0652186,      0.0997426
2016-01-01 13:00:00,      0.0663826,       0.105308
2016-01-01 13:20:00,      0.0637984,       0.115845
2016-01-01 13:40:00,      0.0615434,       0.123352
2016-01-01 14:00:00,      0.0615939,       0.133752
2016-01-01 14:20:00,      0.0600871,       0.140773
2016-01-01 14:40:00,      0.0611375,       0.144923
2016-01-01 15:00:00,      0.0615969,       0.146299
2016-01-01 15:20:00,      0.0607459,       0.142833
2016-01-01 15:40:00,      0.0586914,       0.135251
2016-01-01 16:00:00,      0.0590469,       0.126471
2016-01-01 16:20:00,      0.0576747,       0.116753
2016-01-01 16:40:00,      0.0604468,       0.109099
2016-01-01 17:00:00,        0.06174,       0.102417
2016-01-01 17:20:00,      0.0602788,       0.101759
2016-01-01 17:40:00,       0.057477,       0.103753
2016-01-01 18:00:00,      0.0542309,       0.106369
2016-01-01 18:20:00,      0.0486464,        0.11137
2016-01-01 18:40:00,       0.046955,       0.112864
2016-01-01 19:00:00,      0.0461965,       0.111946
2016-01-01 19:20:00,      0.0431177,       0.107988
2016-01-01 19:40:00,        0.04257,       0.099229
2016-01-01 20:00:00,       0.040027,      0.0891373
2016-01-01 20:20:00,      0.0383826,      0.0801456
2016-01-01 20:40:00,      0.0379084,      0.0711069
2016-01-01 21:00:00,      0.0367319,      0.0662925
2016-01-01 21:20:00,      0.0348256,      0.0641078
2016-01-01 21:40:00,      0.0331832,      0.0641965
2016-01-01 22:00:00,      0.0293684,      0.0666191
2016-01-01 22:20:00,      0.0256252,      0.0687059
2016-01-01 22:40:00,      0.0227177,      0.0708752
2016-01-01 23:00:00,      0.0198714,      0.0717491
2016-01-01 23:20:00,      0.0176308,      0.0711353
2016-01-01 23:40:00,      0.0163823,      0.0692434
2016-01-02 00:00:00,      0.0148698,      0.0661001
2016-01-02 00:20:00,      0.0139757,      0.0615543
2016-01-02 00:40:00,      0.0132283,      0.0566659
2016-01-02 01:00:00,      0.0127184,      0.0520683
2016-01-02 01:20:00,       0.012992,       0.047646
2016-01-02 01:40:00,       0.013417,      0.0437902
2016-01-02 02:00:00,      0.0135384,      0.0415913
2016-01-02 02:20:00,      0.0140981,      0.0399787
2016-01-02 02:40:00,      0.0132033,      0.0399578
2016-01-02 03:00:00,      0.0117983,      0.0409013
2016-01-02 03:20:00,      0.0107663,      0.0421987
2016-01-02 03:40:00,     0.00854505,      0.0440245
2016-01-02 04:00:00,     0.00715841,       0.044877
2016-01-02 04:20:00,     0.00626384,      0.0444725
2016-01-02 04:40:00,     0.00455759,      0.0432333
2016-01-02 05:00:00,     0.00365019,      0.0394899
2016-01-02 05:20:00,     0.00276308,      0.0342748
2016-01-02 05:40:00,     0.00101145,      0.0285521
2016-01-02 06:00:00,     0.00142866,      0.0223431
2016-01-02 06:20:00,     0.00092808,       0.016881
2016-01-02 06:40:00,     0.00030018,       0.013254
2016-01-02 07:00:00,    7.05473e-05,      0.0103985
2016-01-02 07:20:00,    -0.00109291,     0.00945428
2016-01-02 07:40:00,    -0.00227086,     0.00956949
2016-01-02 08:00:00,    -0.00292154,      0.0091962
2016-01-02 08:20:00,    -0.00311668,     0.00895039
2016-01-02 08:40:00,    -0.00331602,     0.00768167
2016-01-02 09:00:00,    -0.00269692,      0.0054541
2016-01-02 09:20:00,    -0.00235177,     0.00280584
2016-01-02 09:40:00,    -0.00167442,    3.14991e-05
2016-01-02 10:00:00,   -0.000858894,     -0.0023562
2016-01-02 10:20:00,    0.000502083,    -0.00428194
2016-01-02 10:40:00,     0.00139996,    -0.00525069
2016-01-02 11:00:00,     0.00310583,    -0.00509069
2016-01-02 11:20:00,     0.00439846,    -0.00404727
2016-01-02 11:40:00,     0.00539813,    -0.00168157
2016-01-02 12:00:00,     0.00714041,      0.0010742
2016-01-02 12:20:00,     0.00838449,     0.00474277
2016-01-02 12:40:00,     0.00987729,     0.00860349
2016-01-02 13:00:00,      0.0120208,      0.0122905
2016-01-02 13:20:00,      0.0132464,      0.0162948
2016-01-02 13:40:00,      0.0153082,      0.0194721
2016-01-02 14:00:00,      0.0167401,       0.022201
2016-01-02 14:20:00,      0.0177992,      0.0248616
2016-01-02 14:40:00,      0.0194477,      0.0265506
2016-01-02 15:00:00,       0.020221,      0.0284267
2016-01-02 15:20:00,      0.0209702,      0.0298125
2016-01-02 15:40:00,      0.0220635,      0.0310772
2016-01-02 16:00:00,      0.0216771,       0.032868
2016-01-02 16:20:00,      0.0217035,      0.0343647
2016-01-02 16:40:00,      0.0211704,      0.0363218
2016-01-02 17:00:00,      0.0198964,      0.0386953
2016-01-02 17:20:00,      0.0192627,       0.040586
2016-01-02 17:40:00,       0.018112,      0.0424884
2016-01-02 18:00:00,      0.0169265,      0.0435816
2016-01-02 18:20:00,      0.0160724,      0.0436928
2016-01-02 18:40:00,      0.0148752,      0.0431005
2016-01-02 19:00:00,      0.0137554,      0.0413913
2016-01-02 19:20:00,      0.0130013,      0.0393324
2016-01-02 19:40:00,       0.012008,      0.0366869
2016-01-02 20:00:00,        0.01117,      0.0343711
2016-01-02 20:20:00,      0.0100581,      0.0324193
2016-01-02 20:40:00,     0.00913549,       0.030941
2016-01-02 21:00:00,      0.0076247,       0.030319
2016-01-02 21:20:00,     0.00631697,       0.029681
2016-01-02 21:40:00,     0.00518008,      0.0290003
2016-01-02 22:00:00,     0.00353565,       0.028483
2016-01-02 22:20:00,      0.0025856,      0.0272313
2016-01-02 22:40:00,     0.00146904,      0.0253639
2016-01-02 23:00:00,    3.95175e-05,      0.0231977
2016-01-02 23:20:00,   -0.000669936,      0.0203197
