date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,      -0.172345,       0.712969
2016-01-01 00:40:00,      0.0177718,       0.452795
2016-01-01 01:00:00,       0.103208,       0.345643
2016-01-01 01:20:00,       0.160371,       0.306959
2016-01-01 01:40:00,      0.0853703,       0.189357
2016-01-01 02:00:00,       0.106483,       0.179644
2016-01-01 02:20:00,      0.0165498,      0.0956342
2016-01-01 02:40:00,      0.0585146,     -0.0767385
2016-01-01 03:00:00,      0.0208047,     -0.0501739
2016-01-01 03:20:00,       0.159227,      -0.072593
2016-01-01 03:40:00,       0.266019,      -0.131479
2016-01-01 04:00:00,       0.172003,     -0.0614431
2016-01-01 04:20:00,      0.0777536,    -0.00535602
2016-01-01 04:40:00,      0.0684089,       0.106836
2016-01-01 05:00:00,      0.0502562,       0.129944
2016-01-01 05:20:00,      0.0619062,       0.108324
2016-01-01 05:40:00,        0.19357,       0.127343
2016-01-01 06:00:00,       0.182017,       0.105711
2016-01-01 06:20:00,       0.156368,       0.063846
2016-01-01 06:40:00,      0.0620417,     -0.0168879
2016-01-01 07:00:00,      0.0583147,     -0.0444541
2016-01-01 07:20:00,      0.0664579,   -0.000392348
2016-01-01 07:40:00,       0.134049,      -0.049761
2016-01-01 08:00:00,      0.0936669,     0.00188814
2016-01-01 08:20:00,       0.099418,      0.0506134
2016-01-01 08:40:00,      0.0612629,      0.0839119
2016-01-01 09:00:00,    -0.00335951,       0.138723
2016-01-01 09:20:00,     0.00213698,       0.134419
2016-01-01 09:40:00,     0.00150613,       0.164198
2016-01-01 10:00:00,      0.0296926,        0.17748
2016-01-01 10:20:00,      0.0582049,       0.132799
2016-01-01 10:40:00,      0.0198631,       0.128876
2016-01-01 11:00:00,     0.00027872,       0.101184
2016-01-01 11:20:00,    -0.00675228,      0.0495107
2016-01-01 11:40:00,    -0.00767839,      0.0299959
2016-01-01 12:00:00,      0.0237032,      0.0216159
2016-01-01 12:20:00,      0.0201333,      0.0124952
2016-01-01 12:40:00,      0.0230295,     0.00910034
2016-01-01 13:00:00,      0.0506681,      0.0229693
2016-01-01 13:20:00,      0.0142651,      0.0402486
2016-01-01 13:40:00,     -0.0149396,      0.0427665
2016-01-01 14:00:00,     -0.0296903,      0.0639748
2016-01-01 14:20:00,     -0.0315131,      0.0917171
2016-01-01 14:40:00,     -0.0148414,       0.105093
2016-01-01 15:00:00,     0.00107372,       0.100903
2016-01-01 15:20:00,    -0.00245511,       0.101121
2016-01-01 15:40:00,    -0.00189662,      0.0875755
2016-01-01 16:00:00,     -0.0198916,      0.0480345
2016-01-01 16:20:00,     -0.0374546,      0.0249986
2016-01-01 16:40:00,     -0.0209304,     0.00752479
2016-01-01 17:00:00,     0.00257122,     -0.0142452
2016-01-01 17:20:00,     -0.0020263,     -0.0131747
2016-01-01 17:40:00,    -0.00787371,     -0.0159509
2016-01-01 18:00:00,     -0.0155988,    -0.00287579
2016-01-01 18:20:00,     -0.0444097,      0.0258682
2016-01-01 18:40:00,     -0.0358372,      0.0373917
2016-01-01 19:00:00,       -0.02493,       0.040102
2016-01-01 19:20:00,     -0.0341839,      0.0493349
2016-01-01 19:40:00,     -0.0170001,      0.0349695
2016-01-01 20:00:00,     -0.0199011,     0.00812599
2016-01-01 20:20:00,     -0.0388899,     -0.0109196
2016-01-01 20:40:00,     -0.0190028,     -0.0350981
2016-01-01 21:00:00,     -0.0056296,     -0.0406784
2016-01-01 21:20:00,     -0.0158725,     -0.0406164
2016-01-01 21:40:00,     -0.0074916,     -0.0452363
2016-01-01 22:00:00,     -0.0107762,     -0.0281475
2016-01-01 22:20:00,     -0.0207307,     -0.0148152
2016-01-01 22:40:00,     -0.0225657,    -0.00998751
2016-01-01 23:00:00,     -0.0208532,      0.0041492
2016-01-01 23:20:00,     -0.0137075,      0.0140018
2016-01-01 23:40:00,    -0.00485532,      0.0142355
2016-01-02 00:00:00,     -0.0127857,      0.0141992
2016-01-02 00:20:00,     -0.0109923,      0.0153477
2016-01-02 00:40:00,    -0.00843112,     0.00486295
2016-01-02 01:00:00,     -0.0216065,    -0.00588102
2016-01-02 01:20:00,     -0.0179215,     -0.0169803
2016-01-02 01:40:00,    -0.00484789,     -0.0236781
2016-01-02 02:00:00,    -0.00776495,      -0.026288
2016-01-02 02:20:00,     0.00723496,     -0.0382522
2016-01-02 02:40:00,      0.0035659,     -0.0339474
2016-01-02 03:00:00,    -0.00286415,     -0.0255246
2016-01-02 03:20:00,     0.00180021,     -0.0296077
2016-01-02 03:40:00,    -0.00812919,     -0.0136044
2016-01-02 04:00:00,    -0.00375542,     0.00146321
2016-01-02 04:20:00,      0.0128605,     0.00503435
2016-01-02 04:40:00,     0.00203308,      0.0187928
2016-01-02 05:00:00,     0.00781023,      0.0148362
2016-01-02 05:20:00,      0.0119922,     0.00978568
2016-01-02 05:40:00,    -0.00416568,     0.00476038
2016-01-02 06:00:00,     0.00540606,     -0.0183142
2016-01-02 06:20:00,      0.0166136,      -0.027817
2016-01-02 06:40:00,      0.0177162,     -0.0256301
2016-01-02 07:00:00,      0.0241321,      -0.031082
2016-01-02 07:20:00,      0.0201525,     -0.0274443
2016-01-02 07:40:00,     0.00906194,     -0.0126852
2016-01-02 08:00:00,      0.0131975,    0.000871631
2016-01-02 08:20:00,      0.0132285,      0.0104285
2016-01-02 08:40:00,      0.0126341,      0.0149197
2016-01-02 09:00:00,      0.0155221,      0.0199479
2016-01-02 09:20:00,      0.0177201,      0.0192586
2016-01-02 09:40:00,      0.0110337,      0.0120821
2016-01-02 10:00:00,      0.0101243,     0.00250966
2016-01-02 10:20:00,       0.017292,    -0.00372774
2016-01-02 10:40:00,      0.0160888,    -0.00431405
2016-01-02 11:00:00,      0.0214152,     -0.0110906
2016-01-02 11:20:00,      0.0222263,     -0.0126996
2016-01-02 11:40:00,      0.0139446,    0.000207721
2016-01-02 12:00:00,      0.0156519,     0.00127003
