date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,       -0.26114,       0.232031
2016-01-01 00:40:00,      -0.239135,      -0.151157
2016-01-01 01:00:00,      -0.368015,      -0.303437
2016-01-01 01:20:00,      -0.404519,      -0.460062
2016-01-01 01:40:00,      -0.463345,       -0.64837
2016-01-01 02:00:00,      -0.565391,      -0.703955
2016-01-01 02:20:00,      -0.626001,      -0.728025
2016-01-01 02:40:00,      -0.509467,      -0.783575
2016-01-01 03:00:00,      -0.408446,      -0.913132
2016-01-01 03:20:00,      -0.473663,       -1.02477
2016-01-01 03:40:00,      -0.531597,        -1.0495
2016-01-01 04:00:00,      -0.492499,       -1.00087
2016-01-01 04:20:00,      -0.525787,      -0.975696
2016-01-01 04:40:00,      -0.508313,      -0.959818
2016-01-01 05:00:00,      -0.506879,      -0.936462
2016-01-01 05:20:00,       -0.48949,      -0.945498
2016-01-01 05:40:00,      -0.480089,      -0.976689
2016-01-01 06:00:00,      -0.484198,       -1.00005
2016-01-01 06:20:00,      -0.474058,       -1.00168
2016-01-01 06:40:00,      -0.467383,       -1.00849
2016-01-01 07:00:00,      -0.473952,       -1.00433
2016-01-01 07:20:00,      -0.465992,       -1.00767
2016-01-01 07:40:00,      -0.453774,      -0.996023
2016-01-01 08:00:00,      -0.448293,      -0.980114
2016-01-01 08:20:00,      -0.434581,      -0.960859
2016-01-01 08:40:00,      -0.425415,      -0.947179
2016-01-01 09:00:00,      -0.418967,      -0.926797
2016-01-01 09:20:00,      -0.411198,      -0.912542
2016-01-01 09:40:00,      -0.402221,      -0.896861
2016-01-01 10:00:00,      -0.396286,      -0.880468
2016-01-01 10:20:00,      -0.388304,      -0.865958
2016-01-01 10:40:00,       -0.38675,      -0.854255
2016-01-01 11:00:00,      -0.383789,      -0.843163
2016-01-01 11:20:00,      -0.382377,      -0.833124
2016-01-01 11:40:00,      -0.383376,      -0.824759
2016-01-01 12:00:00,      -0.382605,      -0.816875
2016-01-01 12:20:00,       -0.37724,      -0.804588
2016-01-01 12:40:00,       -0.36591,      -0.783175
2016-01-01 13:00:00,      -0.347921,      -0.755135
2016-01-01 13:20:00,       -0.32817,       -0.72041
2016-01-01 13:40:00,       -0.30546,      -0.683409
2016-01-01 14:00:00,       -0.28159,      -0.643849
2016-01-01 14:20:00,      -0.257739,       -0.60012
2016-01-01 14:40:00,        -0.2332,      -0.552471
2016-01-01 15:00:00,      -0.209205,      -0.498793
2016-01-01 15:20:00,       -0.18849,      -0.440222
2016-01-01 15:40:00,      -0.172439,      -0.379423
2016-01-01 16:00:00,      -0.160814,      -0.312711
2016-01-01 16:20:00,      -0.148759,      -0.236802
2016-01-01 16:40:00,      -0.129776,      -0.148799
2016-01-01 17:00:00,     -0.0948042,     -0.0482102
2016-01-01 17:20:00,     -0.0380849,      0.0560571
2016-01-01 17:40:00,      0.0336969,       0.144001
2016-01-01 18:00:00,        0.10182,       0.197713
2016-01-01 18:20:00,        0.15222,       0.219068
2016-01-01 18:40:00,       0.180268,       0.222924
2016-01-01 19:00:00,         0.1892,       0.222926
2016-01-01 19:20:00,       0.186957,       0.227491
2016-01-01 19:40:00,       0.180963,       0.240904
2016-01-01 20:00:00,       0.177545,       0.261976
2016-01-01 20:20:00,       0.180031,       0.284957
2016-01-01 20:40:00,       0.188245,       0.303353
2016-01-01 21:00:00,       0.198391,       0.313174
2016-01-01 21:20:00,       0.207031,        0.31332
2016-01-01 21:40:00,       0.211341,        0.30531
2016-01-01 22:00:00,       0.211025,       0.291791
2016-01-01 22:20:00,       0.206836,       0.273901
2016-01-01 22:40:00,       0.199099,        0.25249
2016-01-01 23:00:00,       0.187934,       0.228857
2016-01-01 23:20:00,       0.173685,        0.20529
2016-01-01 23:40:00,       0.156966,       0.184343
2016-01-02 00:00:00,       0.138747,       0.167223
2016-01-02 00:20:00,       0.120037,       0.153361
2016-01-02 00:40:00,       0.101426,       0.141619
2016-01-02 01:00:00,      0.0833066,       0.131125
2016-01-02 01:20:00,      0.0658713,       0.120952
2016-01-02 01:40:00,      0.0489661,       0.110614
2016-01-02 02:00:00,      0.0329835,      0.0998811
2016-01-02 02:20:00,      0.0177202,      0.0886461
2016-01-02 02:40:00,     0.00334996,         0.0769
2016-01-02 03:00:00,    -0.00992702,      0.0645945
2016-01-02 03:20:00,     -0.0209121,      0.0521947
2016-01-02 03:40:00,     -0.0288154,      0.0410784
2016-01-02 04:00:00,     -0.0338377,      0.0323301
2016-01-02 04:20:00,     -0.0367771,      0.0263194
2016-01-02 04:40:00,     -0.0382179,      0.0229185
2016-01-02 05:00:00,     -0.0388899,      0.0214305
2016-01-02 05:20:00,     -0.0396042,      0.0212014
2016-01-02 05:40:00,      -0.040518,      0.0214514
2016-01-02 06:00:00,     -0.0421569,      0.0214618
2016-01-02 06:20:00,     -0.0439042,      0.0212775
2016-01-02 06:40:00,     -0.0450836,      0.0212484
