Station code   : DB08 - DURB BLUFF
Latitude       : 29.884
Longitude      : 31.07067
Water Depth    : 30
Date range     : 2014-01-01 to 2018-06-30
Hmo range      : No range selected
Instrument Type: All Instruments
Notes          : Date/times are UTC, Directions are TN
Notes          : A complete legend is at the end of the data file
StID  Date         Time     Hmo      H1      Tp      Tz      Tc      Tb Directn SpreadF      Hs    Hmax Instr Code
----- ------------ ---- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ----------
DATA
DB08  2014  01  08 1800    1.70    2.45   10.53    5.39 9999.99 9999.99  106.99   19.25    1.70    2.45     27
DB08  2014  01  08 2100    1.60    2.79   10.00    5.36 9999.99 9999.99  108.57   20.26    1.60    2.79     27
DB08  2014  01  09 0000    1.23    2.10    9.52    4.55 9999.99 9999.99  109.27   26.84    1.23    2.10     27
DB08  2014  01  09 0300    1.31    2.10    9.09    5.05 9999.99 9999.99  110.15   21.56    1.31    2.10     27
DB08  2014  01  09 0600    1.31    2.04    6.06    4.56 9999.99 9999.99  110.51   24.33    1.31    2.04     27
DB08  2014  01  09 0900    1.40    2.34    9.52    4.37 9999.99 9999.99  113.58   27.25    1.40    2.34     27
DB08  2014  01  09 1200    1.77    2.72    8.00    4.60 9999.99 9999.99  127.12   25.08    1.77    2.72     27
DB08  2014  01  09 1500    2.24    3.68    8.00    5.32 9999.99 9999.99  135.91   25.60    2.24    3.68     27
DB08  2014  01  09 1800    2.44    3.61    7.69    5.83 9999.99 9999.99  123.69   25.67    2.44    3.61     27
DB08  2014  01  09 2100    2.27    3.59    8.00    5.68 9999.99 9999.99  111.12   22.09    2.27    3.59     27
DB08  2014  01  10 0000    2.13    3.20   10.00    6.37 9999.99 9999.99  125.45   26.00    2.13    3.20     27
DB08  2014  01  10 0300    1.96    3.40    9.52    5.86 9999.99 9999.99  122.29   30.15    1.96    3.40     27
DB08  2014  01  10 0600    1.80    2.58    8.70    5.29 9999.99 9999.99  118.68   30.46    1.80    2.58     27
DB08  2014  01  10 0900    1.79    2.59    9.09    5.05 9999.99 9999.99  122.55   34.15    1.79    2.59     27
DB08  2014  01  10 1200    1.85    3.48    9.09    5.59 9999.99 9999.99  122.73   25.08    1.85    3.48     27
DB08  2014  01  10 1500    2.02    3.35    9.09    5.43 9999.99 9999.99  133.27   30.90    2.02    3.35     27
DB08  2014  01  10 1800    2.16    3.93    9.09    5.25 9999.99 9999.99  115.69   29.96    2.16    3.93     27
DB08  2014  01  10 2100    2.14    3.41    8.70    6.43 9999.99 9999.99  107.25   30.07    2.14    3.41     27
DB08  2014  01  11 0000    2.02    3.31   10.00    6.86 9999.99 9999.99  124.13   19.01    2.02    3.31     27
DB08  2014  01  11 0300    2.12    3.00   10.53    8.15 9999.99 9999.99  118.33   17.21    2.12    3.00     27
DB08  2014  01  11 0600    2.18    3.90   10.53    7.15 9999.99 9999.99  119.30   14.02    2.18    3.90     27
DB08  2014  01  11 0900    1.84    2.81   11.11    6.37 9999.99 9999.99  119.38   22.20    1.84    2.81     27
DB08  2014  01  11 1200    1.99    3.58   11.11    6.90 9999.99 9999.99  118.24   20.07    1.99    3.58     27
DB08  2014  01  11 1500    1.98    3.10   11.76    7.55 9999.99 9999.99  114.20   22.97    1.98    3.10     27
DB08  2014  01  11 1800    2.47    4.34   11.11    8.28 9999.99 9999.99  113.58   20.40    2.47    4.34     27
DB08  2014  01  11 2100    2.25    3.53   10.53    7.94 9999.99 9999.99  101.45   20.40    2.25    3.53     27
DB08  2014  01  12 0000    2.15    3.90   11.11    8.13 9999.99 9999.99  120.88   23.03    2.15    3.90     27
DB08  2014  01  12 0300    2.06    3.21   11.11    7.14 9999.99 9999.99  122.81   15.82    2.06    3.21     27
DB08  2014  01  12 0600    1.99    2.74   10.53    5.69 9999.99 9999.99  134.77   22.88    1.99    2.74     27
DB08  2014  01  12 0900    1.90    3.10   11.11    4.97 9999.99 9999.99  130.55   26.77    1.90    3.10     27
DB08  2014  01  12 1200    2.27    3.37   11.11    5.20 9999.99 9999.99  118.24   32.33    2.27    3.37     27
DB08  2014  01  12 1500    2.27    3.50    6.67    5.61 9999.99 9999.99   84.13   25.12    2.27    3.50     27
DB08  2014  01  12 1800    2.22    3.45    6.67    5.63 9999.99 9999.99   74.46   21.12    2.22    3.45     27
DB08  2014  01  12 2100    1.78    2.76   10.00    4.80 9999.99 9999.99  116.31   32.07    1.78    2.76     27
DB08  2014  01  13 0000    2.02    3.41    9.52    4.48 9999.99 9999.99  124.31   36.37    2.02    3.41     27
DB08  2014  01  13 0300    1.67    2.96    9.52    4.18 9999.99 9999.99  121.67   40.62    1.67    2.96     27
DB08  2014  01  13 0600    1.72    2.25   10.00    4.45 9999.99 9999.99  119.74   29.27    1.72    2.25     27
DB08  2014  01  13 0900    1.60    2.62    7.69    4.57 9999.99 9999.99  140.75   34.02    1.60    2.62     27
DB08  2014  01  13 1200    1.67    2.33    9.09    4.35 9999.99 9999.99  133.80   38.44    1.67    2.33     27
DB08  2014  01  13 1500    1.51    2.02    8.00    4.24 9999.99 9999.99  137.93   26.07    1.51    2.02     27
DB08  2014  01  13 1800    1.43    2.22    5.71    4.11 9999.99 9999.99  144.79   22.97    1.43    2.22     27
DB08  2014  01  13 2100    1.19    2.33    9.09    4.38 9999.99 9999.99  123.69   28.86    1.19    2.33     27
DB08  2014  01  14 0000    1.23    1.88    9.09    4.82 9999.99 9999.99  131.25   35.23    1.23    1.88     27
DB08  2014  01  14 0300    1.02    1.64    8.70    4.57 9999.99 9999.99  149.19   39.56    1.02    1.64     27
DB08  2014  01  14 0600    1.07    1.85    8.00    5.12 9999.99 9999.99  136.00   17.43    1.07    1.85     27
DB08  2014  01  14 0900    1.13    2.07    8.33    5.47 9999.99 9999.99  139.25   22.97    1.13    2.07     27
DB08  2014  01  14 1200    1.13    1.88    8.70    5.15 9999.99 9999.99  132.84   36.88    1.13    1.88     27
DB08  2014  01  14 1500    1.05    1.58    8.33    4.99 9999.99 9999.99  136.09   30.99    1.05    1.58     27
DB08  2014  01  14 1800    1.15    1.78    7.41    4.36 9999.99 9999.99  129.14   30.68    1.15    1.78     27
DB08  2014  01  14 2100    1.19    1.68    8.70    4.44 9999.99 9999.99  127.65   28.02    1.19    1.68     27
DB08  2014  01  15 0000    1.40    2.48   10.53    4.69 9999.99 9999.99  158.24   22.70    1.40    2.48     27
DB08  2014  01  15 0300    1.37    2.15   11.11    4.14 9999.99 9999.99  158.15   29.27    1.37    2.15     27
DB08  2014  01  15 0600    1.41    2.24    6.06    4.09 9999.99 9999.99   60.48   33.89    1.41    2.24     27
DB08  2014  01  15 0900    1.73    2.84    5.71    4.42 9999.99 9999.99   50.37   20.37    1.73    2.84     27
DB08  2014  01  15 1200    1.89    2.83    6.06    4.56 9999.99 9999.99   56.26   16.40    1.89    2.83     27
DB08  2014  01  15 1500    2.17    3.72    6.90    4.91 9999.99 9999.99   65.85   24.86    2.17    3.72     27
DB08  2014  01  15 1800    2.39    3.99    7.41    5.09 9999.99 9999.99   59.96   22.00    2.39    3.99     27
DB08  2014  01  15 2100    1.99    3.32    7.14    4.73 9999.99 9999.99   61.01   26.86    1.99    3.32     27
DB08  2014  01  16 0000    1.71    3.04    6.67    5.11 9999.99 9999.99   65.67   25.03    1.71    3.04     27
DB08  2014  01  16 0300    1.43    2.61    6.45    4.99 9999.99 9999.99   86.51   26.29    1.43    2.61     27
DB08  2014  01  16 0600    1.39    2.38    6.25    5.02 9999.99 9999.99   85.01   22.13    1.39    2.38     27
DB08  2014  01  16 0900    1.12    1.62    6.67    4.11 9999.99 9999.99   96.97   28.51    1.12    1.62     27
DB08  2014  01  16 1200    1.38    2.25    6.90    4.07 9999.99 9999.99   99.52   27.76    1.38    2.25     27
DB08  2014  01  16 1500    1.52    2.40    7.14    4.62 9999.99 9999.99   91.25   26.44    1.52    2.40     27
DB08  2014  01  16 1800    1.45    2.48    7.14    4.92 9999.99 9999.99   94.24   23.71    1.45    2.48     27
DB08  2014  01  16 2100    1.30    2.35    7.69    4.37 9999.99 9999.99   81.49   24.79    1.30    2.35     27
DB08  2014  01  17 0000    1.21    1.65    7.41    4.42 9999.99 9999.99   90.55   24.29    1.21    1.65     27
DB08  2014  01  17 0300    1.20    1.84    7.41    4.75 9999.99 9999.99   89.93   21.10    1.20    1.84     27
DB08  2014  01  17 0600    1.23    1.70    7.41    5.04 9999.99 9999.99   82.81   20.00    1.23    1.70     27
DB08  2014  01  17 0900    1.23    1.73   15.38    5.18 9999.99 9999.99  102.51   14.57    1.23    1.73     27
DB08  2014  01  17 1200    1.25    2.27    7.69    4.64 9999.99 9999.99   85.27   20.40    1.25    2.27     27
DB08  2014  01  17 1500    1.58    2.61    8.70    5.18 9999.99 9999.99   91.43   15.05    1.58    2.61     27
DB08  2014  01  17 1800    1.36    1.99    8.33    5.37 9999.99 9999.99   97.76   16.24    1.36    1.99     27
DB08  2014  01  17 2100    1.35    1.96   14.29    5.89 9999.99 9999.99  109.45   12.90    1.35    1.96     27
DB08  2014  01  18 0000    1.48    2.24    9.09    6.34 9999.99 9999.99   90.99   17.38    1.48    2.24     27
DB08  2014  01  18 0300    1.26    1.95    9.52    6.17 9999.99 9999.99   92.92   25.05    1.26    1.95     27
DB08  2014  01  18 0600    1.19    1.97   10.00    6.13 9999.99 9999.99  103.38   19.87    1.19    1.97     27
DB08  2014  01  18 0900    1.17    1.79    9.52    6.28 9999.99 9999.99   98.81   15.67    1.17    1.79     27
DB08  2014  01  18 1200    1.15    1.69   10.00    6.55 9999.99 9999.99  110.95   29.67    1.15    1.69     27
DB08  2014  01  18 1500    1.28    2.10   12.50    5.29 9999.99 9999.99  136.35   34.15    1.28    2.10     27
DB08  2014  01  18 1800    1.48    2.36   11.76    4.40 9999.99 9999.99  122.20   33.30    1.48    2.36     27
DB08  2014  01  18 2100    1.05    1.80   12.50    5.39 9999.99 9999.99  129.32   33.01    1.05    1.80     27
DB08  2014  01  19 0000    1.02    1.57   12.50    4.31 9999.99 9999.99  130.46   40.18    1.02    1.57     27
DB08  2014  01  19 0300    1.15    1.93    9.52    4.64 9999.99 9999.99   94.59   34.59    1.15    1.93     27
DB08  2014  01  19 0600    1.00    1.69   10.00    4.95 9999.99 9999.99  103.65   29.78    1.00    1.69     27
DB08  2014  01  19 0900    0.97    1.39   11.11    4.68 9999.99 9999.99  111.56   33.89    0.97    1.39     27
DB08  2014  01  19 1200    1.48    2.41   10.00    6.54 9999.99 9999.99   86.59   24.62    1.48    2.41     27
DB08  2014  01  19 1500    1.66    2.73    9.52    6.05 9999.99 9999.99   89.32   22.48    1.66    2.73     27
DB08  2014  01  19 1800    1.46    2.22   10.00    5.51 9999.99 9999.99   90.64   23.52    1.46    2.22     27
DB08  2014  01  19 2100    1.49    2.21    9.52    5.51 9999.99 9999.99   95.30   17.12    1.49    2.21     27
DB08  2014  01  20 0000    1.71    2.48    9.09    5.38 9999.99 9999.99  102.77   18.90    1.71    2.48     27
DB08  2014  01  20 0300    1.69    2.31    9.09    5.26 9999.99 9999.99   98.11   34.07    1.69    2.31     27
DB08  2014  01  20 0600    1.71    2.87    8.70    5.34 9999.99 9999.99  112.88   25.19    1.71    2.87     27
DB08  2014  01  20 0900    1.54    2.61    9.09    5.45 9999.99 9999.99   99.52   24.11    1.54    2.61     27
DB08  2014  01  20 1200    1.54    2.53    8.70    5.09 9999.99 9999.99   99.78   30.11    1.54    2.53     27
DB08  2014  01  20 1500    1.47    2.13    8.33    4.88 9999.99 9999.99  101.63   30.97    1.47    2.13     27
DB08  2014  01  20 1800    1.40    2.22    8.00    5.06 9999.99 9999.99  100.13   28.35    1.40    2.22     27
DB08  2014  01  20 2100    1.25    2.32    8.33    5.23 9999.99 9999.99  101.01   29.49    1.25    2.32     27
DB08  2014  01  21 0000    1.01    2.01    8.33    5.26 9999.99 9999.99   97.32   35.49    1.01    2.01     27
DB08  2014  01  21 0300    1.00    1.55    8.33    5.17 9999.99 9999.99  101.36   33.14    1.00    1.55     27
DB08  2014  01  21 0600    0.93    1.57    8.00    5.35 9999.99 9999.99  105.23   35.10    0.93    1.57     27
DB08  2014  01  21 0900    0.92    1.40    8.33    5.21 9999.99 9999.99  109.54   33.38    0.92    1.40     27
DB08  2014  01  21 1200    0.92    1.52    7.69    4.98 9999.99 9999.99  130.73   37.80    0.92    1.52     27
DB08  2014  01  21 1500    0.91    1.51    8.00    5.17 9999.99 9999.99  132.22   35.96    0.91    1.51     27
DB08  2014  01  21 1800    1.06    1.84    7.69    5.20 9999.99 9999.99  126.68   32.20    1.06    1.84     27
DB08  2014  01  21 2100    1.04    1.72    8.00    4.91 9999.99 9999.99  120.62   33.36    1.04    1.72     27
DB08  2014  01  22 0000    1.02    1.69    7.69    5.13 9999.99 9999.99  103.91   22.44    1.02    1.69     27
DB08  2014  01  22 0300    0.91    1.92    7.69    5.23 9999.99 9999.99  105.67   27.08    0.91    1.92     27
DB08  2014  01  22 0600    0.90    1.51    7.41    5.12 9999.99 9999.99  106.29   24.20    0.90    1.51     27
