Station code   : RB01 - RICHARDS BAY
Latitude       : 28.8265
Longitude      : 32.104
Water Depth    : 22
Date range     : 2014-01-01 to 2018-06-30
Hmo range      : No range selected
Instrument Type: All Instruments
Notes          : Date/times are UTC, Directions are TN
Notes          : A complete legend is at the end of the data file
StID  Date         Time     Hmo      H1      Tp      Tz      Tc      Tb Directn SpreadF      Hs    Hmax Instr Code
----- ------------ ---- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ----------
DATA
RB01  2014  01  14 1500    1.61    3.18    7.41    5.64 9999.99 9999.99  133.54   41.85    1.61    3.18     27
RB01  2014  01  14 1800    1.59    2.35   12.50    5.56 9999.99 9999.99  173.63   19.60    1.59    2.35     27
RB01  2014  01  14 2100    1.34    2.03   12.50    5.34 9999.99 9999.99  168.79   22.92    1.34    2.03     27
RB01  2014  01  15 0000    1.17    1.70    9.09    5.26 9999.99 9999.99  154.37   36.79    1.17    1.70     27
RB01  2014  01  15 0300    1.11    2.05   13.33    5.87 9999.99 9999.99  166.51   25.12    1.11    2.05     27
RB01  2014  01  15 0600    1.04    1.41    9.52    4.85 9999.99 9999.99  150.95   26.79    1.04    1.41     27
RB01  2014  01  15 0900    1.18    1.88   13.33    4.29 9999.99 9999.99  155.78   24.48    1.18    1.88     27
RB01  2014  01  15 1200    1.52    2.13   13.33    4.13 9999.99 9999.99  165.54   29.45    1.52    2.13     27
RB01  2014  01  15 1500    1.48    2.55    4.76    4.09 9999.99 9999.99   73.32   18.75    1.48    2.55     27
RB01  2014  01  15 1800    1.52    2.42    5.41    4.28 9999.99 9999.99   82.90   15.89    1.52    2.42     27
RB01  2014  01  15 2100    1.34    1.92    5.41    4.34 9999.99 9999.99   79.56   16.24    1.34    1.92     27
RB01  2014  01  16 0000    1.38    2.52    5.71    4.72 9999.99 9999.99   92.66   16.62    1.38    2.52     27
RB01  2014  01  16 0300    1.15    1.59    5.71    4.71 9999.99 9999.99  103.56   20.46    1.15    1.59     27
RB01  2014  01  16 0600    1.14    2.05    6.45    4.89 9999.99 9999.99   94.15   18.77    1.14    2.05     27
RB01  2014  01  16 0900    1.41    2.08    7.14    4.37 9999.99 9999.99  105.76   22.73    1.41    2.08     27
RB01  2014  01  16 1200    1.53    2.32    7.69    4.45 9999.99 9999.99   94.07   22.77    1.53    2.32     27
RB01  2014  01  16 1500    1.27    2.12    7.41    4.47 9999.99 9999.99  101.89   30.92    1.27    2.12     27
RB01  2014  01  16 1800    1.16    1.96    7.41    4.64 9999.99 9999.99  105.32   22.62    1.16    1.96     27
RB01  2014  01  16 2100    1.22    2.04    7.41    5.24 9999.99 9999.99   93.45   20.88    1.22    2.04     27
RB01  2014  01  17 0000    1.22    2.02    7.14    5.56 9999.99 9999.99   95.38   18.18    1.22    2.02     27
RB01  2014  01  17 0300    1.30    1.77    7.69    6.12 9999.99 9999.99  102.33   16.11    1.30    1.77     27
RB01  2014  01  17 0600    1.32    2.32   15.38    6.75 9999.99 9999.99  111.47   16.46    1.32    2.32     27
RB01  2014  01  17 0900    1.46    2.50   15.38    5.85 9999.99 9999.99  116.13   19.05    1.46    2.50     27
RB01  2014  01  17 1200    1.58    2.68    9.52    5.35 9999.99 9999.99   91.08   30.86    1.58    2.68     27
RB01  2014  01  17 1500    1.59    2.81    8.33    5.38 9999.99 9999.99   95.65   19.60    1.59    2.81     27
RB01  2014  01  17 1800    1.74    2.62   10.00    6.18 9999.99 9999.99   91.87   21.56    1.74    2.62     27
RB01  2014  01  17 2100    2.04    3.10    9.52    7.16 9999.99 9999.99   94.33   19.89    2.04    3.10     27
RB01  2014  01  18 0000    1.95    3.45   10.00    7.58 9999.99 9999.99   90.73   19.74    1.95    3.45     27
RB01  2014  01  18 0300    1.71    2.42   10.00    7.44 9999.99 9999.99   99.08   23.27    1.71    2.42     27
RB01  2014  01  18 0600    1.57    2.51   10.00    6.79 9999.99 9999.99   94.07   20.97    1.57    2.51     27
RB01  2014  01  18 0900    1.49    2.08    9.52    6.43 9999.99 9999.99  100.92   28.92    1.49    2.08     27
RB01  2014  01  18 1200    1.49    2.14    9.52    6.57 9999.99 9999.99   87.03   26.68    1.49    2.14     27
RB01  2014  01  18 1500    1.54    2.19    9.09    6.62 9999.99 9999.99  101.54   25.27    1.54    2.19     27
RB01  2014  01  18 1800    1.51    2.22    9.52    6.79 9999.99 9999.99  100.66   29.52    1.51    2.22     27
RB01  2014  01  18 2100    1.64    3.05    8.70    6.76 9999.99 9999.99   95.56   23.82    1.64    3.05     27
RB01  2014  01  19 0000    1.73    2.73   10.00    6.40 9999.99 9999.99   88.09   23.16    1.73    2.73     27
RB01  2014  01  19 0300    1.68    2.37    9.09    6.41 9999.99 9999.99   83.43   16.09    1.68    2.37     27
RB01  2014  01  19 0600    1.87    2.88   10.00    6.97 9999.99 9999.99   84.22   16.53    1.87    2.88     27
RB01  2014  01  19 0900    1.56    2.26    9.52    6.28 9999.99 9999.99   94.33   25.23    1.56    2.26     27
RB01  2014  01  19 1200    1.52    2.18   10.00    7.15 9999.99 9999.99   90.81   23.69    1.52    2.18     27
RB01  2014  01  19 1500    1.60    2.50    9.52    6.61 9999.99 9999.99   87.30   27.85    1.60    2.50     27
RB01  2014  01  19 1800    1.52    2.55    9.09    6.14 9999.99 9999.99   95.30   25.47    1.52    2.55     27
RB01  2014  01  19 2100    1.56    2.51    8.70    6.29 9999.99 9999.99  100.40   29.47    1.56    2.51     27
RB01  2014  01  20 0000    1.90    2.97    9.09    6.84 9999.99 9999.99   91.16   17.65    1.90    2.97     27
RB01  2014  01  20 0300    1.77    2.62    9.09    6.76 9999.99 9999.99   98.99   26.92    1.77    2.62     27
RB01  2014  01  20 0600    1.72    2.46   12.50    7.15 9999.99 9999.99  163.16   15.47    1.72    2.46     27
RB01  2014  01  20 0900    1.58    2.56    9.52    6.62 9999.99 9999.99  106.90   35.76    1.58    2.56     27
RB01  2014  01  20 1200    1.53    2.43    8.00    5.43 9999.99 9999.99  103.65   32.42    1.53    2.43     27
RB01  2014  01  20 1500    1.61    2.42    9.09    5.55 9999.99 9999.99  114.64   36.00    1.61    2.42     27
RB01  2014  01  20 1800    1.50    2.60   11.76    6.07 9999.99 9999.99  150.59   17.38    1.50    2.60     27
RB01  2014  01  20 2100    1.54    2.40   11.11    6.32 9999.99 9999.99  155.08   21.08    1.54    2.40     27
RB01  2014  01  21 0000    1.47    2.17    8.00    6.54 9999.99 9999.99  103.03   27.65    1.47    2.17     27
RB01  2014  01  21 0300    1.39    2.20    9.09    6.79 9999.99 9999.99  111.03   34.81    1.39    2.20     27
RB01  2014  01  21 0600    1.30    2.39    9.09    6.80 9999.99 9999.99  137.23   34.66    1.30    2.39     27
RB01  2014  01  21 0900    1.27    1.98    8.33    6.22 9999.99 9999.99  108.57   25.82    1.27    1.98     27
RB01  2014  01  21 1200    1.23    2.01    8.33    5.39 9999.99 9999.99  107.87   35.25    1.23    2.01     27
RB01  2014  01  21 1500    1.33    2.89    7.69    4.92 9999.99 9999.99  102.42   29.93    1.33    2.89     27
RB01  2014  01  21 1800    1.28    2.16    6.90    4.69 9999.99 9999.99  106.02   26.92    1.28    2.16     27
RB01  2014  01  21 2100    1.29    1.97    7.69    5.21 9999.99 9999.99   99.87   17.52    1.29    1.97     27
RB01  2014  01  22 0000    1.23    1.79    8.00    5.17 9999.99 9999.99  115.25   23.19    1.23    1.79     27
RB01  2014  01  22 0300    1.09    1.93    8.00    5.11 9999.99 9999.99   94.42   27.27    1.09    1.93     27
RB01  2014  01  22 0600    1.10    1.58    7.69    5.88 9999.99 9999.99  102.86   26.00    1.10    1.58     27
RB01  2014  01  22 0900    1.13    1.63    7.69    5.84 9999.99 9999.99  101.63   24.35    1.13    1.63     27
RB01  2014  01  22 1200    1.18    1.80    8.00    5.64 9999.99 9999.99  106.73   29.65    1.18    1.80     27
RB01  2014  01  22 1500    1.18    1.75    7.41    5.27 9999.99 9999.99   92.22   25.67    1.18    1.75     27
RB01  2014  01  22 1800    1.12    1.58    7.14    4.47 9999.99 9999.99   95.65   26.51    1.12    1.58     27
RB01  2014  01  22 2100    1.11    1.60    7.14    4.81 9999.99 9999.99   95.82   25.05    1.11    1.60     27
RB01  2014  01  23 0000    1.07    1.58    6.90    4.88 9999.99 9999.99   95.56   20.62    1.07    1.58     27
RB01  2014  01  23 0300    1.09    1.71    7.69    5.13 9999.99 9999.99  104.00   24.70    1.09    1.71     27
RB01  2014  01  23 0600    1.08    1.82    7.69    4.86 9999.99 9999.99  101.19   24.88    1.08    1.82     27
