date and time,water level (m)
2016-01-01 00:00:00,              5
2016-01-01 00:20:00,      -0.545153
2016-01-01 00:40:00,      -0.327482
2016-01-01 01:00:00,      -0.215936
2016-01-01 01:20:00,      -0.297304
2016-01-01 01:40:00,     -0.0143776
2016-01-01 02:00:00,     -0.0539654
2016-01-01 02:20:00,       0.141591
2016-01-01 02:40:00,       0.203134
2016-01-01 03:00:00,       0.274871
2016-01-01 03:20:00,       0.332015
2016-01-01 03:40:00,       0.287112
2016-01-01 04:00:00,       0.158848
2016-01-01 04:20:00,       0.195611
2016-01-01 04:40:00,       0.212362
2016-01-01 05:00:00,       0.321583
2016-01-01 05:20:00,       0.464801
2016-01-01 05:40:00,       0.526868
2016-01-01 06:00:00,       0.526708
2016-01-01 06:20:00,       0.520238
2016-01-01 06:40:00,       0.476976
2016-01-01 07:00:00,       0.475047
2016-01-01 07:20:00,       0.360268
2016-01-01 07:40:00,        0.25402
2016-01-01 08:00:00,       0.129316
2016-01-01 08:20:00,     -0.0183183
2016-01-01 08:40:00,     -0.0908825
2016-01-01 09:00:00,      -0.136065
2016-01-01 09:20:00,       -0.16887
2016-01-01 09:40:00,      -0.168829
2016-01-01 10:00:00,      -0.225327
2016-01-01 10:20:00,      -0.251363
2016-01-01 10:40:00,      -0.309792
2016-01-01 11:00:00,      -0.357499
2016-01-01 11:20:00,      -0.359857
2016-01-01 11:40:00,      -0.378665
2016-01-01 12:00:00,      -0.371136
2016-01-01 12:20:00,      -0.373927
2016-01-01 12:40:00,      -0.381473
2016-01-01 13:00:00,      -0.367599
2016-01-01 13:20:00,      -0.373108
2016-01-01 13:40:00,      -0.328135
2016-01-01 14:00:00,      -0.262387
2016-01-01 14:20:00,      -0.193498
2016-01-01 14:40:00,     -0.0878569
2016-01-01 15:00:00,    -0.00869644
2016-01-01 15:20:00,      0.0738975
2016-01-01 15:40:00,       0.149852
2016-01-01 16:00:00,       0.205908
2016-01-01 16:20:00,       0.285336
2016-01-01 16:40:00,       0.337576
2016-01-01 17:00:00,        0.36665
2016-01-01 17:20:00,       0.389392
2016-01-01 17:40:00,       0.372079
2016-01-01 18:00:00,       0.361208
2016-01-01 18:20:00,       0.358733
2016-01-01 18:40:00,       0.348989
2016-01-01 19:00:00,       0.353309
2016-01-01 19:20:00,       0.334157
2016-01-01 19:40:00,       0.297038
2016-01-01 20:00:00,       0.257855
2016-01-01 20:20:00,       0.194304
2016-01-01 20:40:00,       0.138409
2016-01-01 21:00:00,      0.0763302
2016-01-01 21:20:00,   -0.000682429
2016-01-01 21:40:00,     -0.0653457
2016-01-01 22:00:00,      -0.142114
2016-01-01 22:20:00,      -0.208197
2016-01-01 22:40:00,      -0.256991
2016-01-01 23:00:00,      -0.305424
2016-01-01 23:20:00,      -0.327876
2016-01-01 23:40:00,      -0.349135
2016-01-02 00:00:00,      -0.361437
2016-01-02 00:20:00,      -0.358482
2016-01-02 00:40:00,      -0.359889
2016-01-02 01:00:00,      -0.340582
2016-01-02 01:20:00,      -0.317836
2016-01-02 01:40:00,      -0.287666
2016-01-02 02:00:00,      -0.242253
2016-01-02 02:20:00,      -0.203656
2016-01-02 02:40:00,      -0.153057
2016-01-02 03:00:00,      -0.103454
2016-01-02 03:20:00,     -0.0553441
2016-01-02 03:40:00,     0.00500453
2016-01-02 04:00:00,       0.058257
2016-01-02 04:20:00,       0.117615
2016-01-02 04:40:00,       0.175646
2016-01-02 05:00:00,       0.220709
2016-01-02 05:20:00,       0.267155
2016-01-02 05:40:00,       0.298954
2016-01-02 06:00:00,       0.321824
2016-01-02 06:20:00,       0.341318
2016-01-02 06:40:00,       0.341805
2016-01-02 07:00:00,       0.337192
2016-01-02 07:20:00,       0.322193
2016-01-02 07:40:00,       0.293349
2016-01-02 08:00:00,       0.266281
2016-01-02 08:20:00,       0.229049
2016-01-02 08:40:00,       0.187832
2016-01-02 09:00:00,       0.147172
2016-01-02 09:20:00,      0.0949671
2016-01-02 09:40:00,      0.0453195
2016-01-02 10:00:00,    -0.00705132
2016-01-02 10:20:00,     -0.0628034
2016-01-02 10:40:00,       -0.10989
2016-01-02 11:00:00,      -0.160028
2016-01-02 11:20:00,      -0.202906
2016-01-02 11:40:00,       -0.23883
2016-01-02 12:00:00,      -0.273389
2016-01-02 12:20:00,      -0.293697
2016-01-02 12:40:00,      -0.310301
2016-01-02 13:00:00,       -0.31643
2016-01-02 13:20:00,      -0.310704
2016-01-02 13:40:00,      -0.301853
2016-01-02 14:00:00,      -0.279204
2016-01-02 14:20:00,       -0.25322
