date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,     -0.0336933,       0.106657
2016-01-01 00:40:00,     0.00479398,      0.0602172
2016-01-01 01:00:00,     -0.0219351,       0.099486
2016-01-01 01:20:00,    -0.00516183,       0.072145
2016-01-01 01:40:00,     -0.0122637,      0.0423834
2016-01-01 02:00:00,     -0.0229137,      0.0213022
2016-01-01 02:20:00,     -0.0274506,     -0.0380991
2016-01-01 02:40:00,     -0.0206215,     -0.0501624
2016-01-01 03:00:00,     -0.0244206,     -0.0901874
2016-01-01 03:20:00,    -0.00522273,     -0.0966795
2016-01-01 03:40:00,   -5.07972e-05,      -0.101302
2016-01-01 04:00:00,    -0.00824138,     -0.0819164
2016-01-01 04:20:00,     -0.0322353,     -0.0442595
2016-01-01 04:40:00,     -0.0317312,     -0.0233477
2016-01-01 05:00:00,     -0.0361977,     0.00322036
2016-01-01 05:20:00,     -0.0372037,       0.011254
2016-01-01 05:40:00,     -0.0160934,    -0.00243132
2016-01-01 06:00:00,     -0.0238403,     -0.0303435
2016-01-01 06:20:00,     -0.0314087,     -0.0597579
2016-01-01 06:40:00,     -0.0297543,     -0.0893224
2016-01-01 07:00:00,     -0.0367719,      -0.106019
2016-01-01 07:20:00,     -0.0276812,      -0.105981
2016-01-01 07:40:00,     -0.0177124,      -0.101679
2016-01-01 08:00:00,     -0.0245854,     -0.0804508
2016-01-01 08:20:00,      -0.033043,     -0.0566747
2016-01-01 08:40:00,     -0.0367156,     -0.0358771
2016-01-01 09:00:00,     -0.0543405,     -0.0162401
2016-01-01 09:20:00,     -0.0464562,    -0.00456164
2016-01-01 09:40:00,     -0.0453271,    -0.00363969
2016-01-01 10:00:00,     -0.0414684,    -0.00593322
2016-01-01 10:20:00,     -0.0423038,     -0.0198067
2016-01-01 10:40:00,      -0.043863,     -0.0296579
2016-01-01 11:00:00,     -0.0482863,     -0.0441953
2016-01-01 11:20:00,     -0.0446173,     -0.0567563
