date and time,water level (m)
2016-01-01 00:00:00,              5
2016-01-01 00:20:00,      -0.533725
2016-01-01 00:40:00,      -0.354988
2016-01-01 01:00:00,      -0.254836
2016-01-01 01:20:00,      -0.291799
2016-01-01 01:40:00,      0.0324476
2016-01-01 02:00:00,      -0.128913
2016-01-01 02:20:00,      0.0599619
2016-01-01 02:40:00,      0.0736072
2016-01-01 03:00:00,       0.206851
2016-01-01 03:20:00,       0.184514
2016-01-01 03:40:00,       0.224634
2016-01-01 04:00:00,        0.16854
2016-01-01 04:20:00,       0.309513
2016-01-01 04:40:00,       0.279571
2016-01-01 05:00:00,       0.381519
2016-01-01 05:20:00,       0.426749
2016-01-01 05:40:00,       0.471708
2016-01-01 06:00:00,       0.429095
2016-01-01 06:20:00,       0.436053
2016-01-01 06:40:00,       0.360707
2016-01-01 07:00:00,        0.33477
2016-01-01 07:20:00,       0.257058
2016-01-01 07:40:00,       0.194748
2016-01-01 08:00:00,       0.117986
2016-01-01 08:20:00,      0.0537284
2016-01-01 08:40:00,     -0.0316529
2016-01-01 09:00:00,     -0.0895754
2016-01-01 09:20:00,      -0.169365
2016-01-01 09:40:00,      -0.218436
2016-01-01 10:00:00,      -0.291839
2016-01-01 10:20:00,      -0.331008
2016-01-01 10:40:00,      -0.388961
2016-01-01 11:00:00,       -0.41635
2016-01-01 11:20:00,      -0.446016
2016-01-01 11:40:00,      -0.463421
2016-01-01 12:00:00,      -0.460062
2016-01-01 12:20:00,       -0.45332
2016-01-01 12:40:00,       -0.42712
2016-01-01 13:00:00,      -0.398917
2016-01-01 13:20:00,      -0.350749
2016-01-01 13:40:00,       -0.30237
2016-01-01 14:00:00,      -0.239574
2016-01-01 14:20:00,      -0.177045
2016-01-01 14:40:00,      -0.105393
2016-01-01 15:00:00,     -0.0355833
2016-01-01 15:20:00,       0.035709
2016-01-01 15:40:00,       0.102147
2016-01-01 16:00:00,        0.16679
2016-01-01 16:20:00,       0.222166
2016-01-01 16:40:00,        0.27147
2016-01-01 17:00:00,       0.310974
2016-01-01 17:20:00,       0.343386
2016-01-01 17:40:00,       0.363334
2016-01-01 18:00:00,        0.37443
2016-01-01 18:20:00,       0.373461
2016-01-01 18:40:00,       0.363345
2016-01-01 19:00:00,       0.339255
2016-01-01 19:20:00,       0.309546
2016-01-01 19:40:00,       0.268031
2016-01-01 20:00:00,        0.22054
2016-01-01 20:20:00,       0.165576
2016-01-01 20:40:00,       0.107992
2016-01-01 21:00:00,      0.0452143
2016-01-01 21:20:00,     -0.0166795
2016-01-01 21:40:00,     -0.0793267
2016-01-01 22:00:00,       -0.13791
2016-01-01 22:20:00,      -0.194258
2016-01-01 22:40:00,      -0.243034
2016-01-01 23:00:00,      -0.286087
2016-01-01 23:20:00,      -0.319982
2016-01-01 23:40:00,      -0.345688
2016-01-02 00:00:00,      -0.361209
2016-01-02 00:20:00,      -0.367224
2016-01-02 00:40:00,       -0.36279
2016-01-02 01:00:00,      -0.348536
2016-01-02 01:20:00,      -0.325402
2016-01-02 01:40:00,      -0.292221
2016-01-02 02:00:00,      -0.253031
2016-01-02 02:20:00,      -0.206122
2016-01-02 02:40:00,      -0.154581
2016-01-02 03:00:00,     -0.0995757
2016-01-02 03:20:00,     -0.0422989
2016-01-02 03:40:00,      0.0152678
2016-01-02 04:00:00,      0.0722273
2016-01-02 04:20:00,       0.126788
2016-01-02 04:40:00,       0.177621
2016-01-02 05:00:00,       0.223766
2016-01-02 05:20:00,       0.263151
2016-01-02 05:40:00,       0.295502
2016-01-02 06:00:00,       0.319615
2016-01-02 06:20:00,       0.334235
2016-01-02 06:40:00,       0.340054
2016-01-02 07:00:00,        0.33644
2016-01-02 07:20:00,       0.323273
2016-01-02 07:40:00,       0.302464
2016-01-02 08:00:00,       0.272775
2016-01-02 08:20:00,       0.237038
2016-01-02 08:40:00,       0.195102
2016-01-02 09:00:00,       0.148603
2016-01-02 09:20:00,      0.0988442
2016-01-02 09:40:00,      0.0468023
2016-01-02 10:00:00,    -0.00599616
2016-01-02 10:20:00,     -0.0579288
2016-01-02 10:40:00,      -0.108135
2016-01-02 11:00:00,      -0.154723
2016-01-02 11:20:00,      -0.196796
2016-01-02 11:40:00,      -0.233239
2016-01-02 12:00:00,       -0.26279
2016-01-02 12:20:00,      -0.285416
2016-01-02 12:40:00,      -0.300297
2016-01-02 13:00:00,      -0.306906
2016-01-02 13:20:00,      -0.304964
2016-01-02 13:40:00,      -0.294852
2016-01-02 14:00:00,      -0.276568
2016-01-02 14:20:00,      -0.251181
2016-01-02 14:40:00,      -0.218916
2016-01-02 15:00:00,      -0.181153
2016-01-02 15:20:00,      -0.138454
2016-01-02 15:40:00,     -0.0927175
2016-01-02 16:00:00,     -0.0447243
2016-01-02 16:20:00,     0.00387536
2016-01-02 16:40:00,      0.0520408
2016-01-02 17:00:00,      0.0985435
2016-01-02 17:20:00,       0.142174
2016-01-02 17:40:00,       0.181585
2016-01-02 18:00:00,       0.216262
2016-01-02 18:20:00,        0.24463
2016-01-02 18:40:00,         0.2663
2016-01-02 19:00:00,       0.280759
2016-01-02 19:20:00,       0.287525
