date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,       -0.23139,       0.271971
2016-01-01 00:40:00,      -0.186987,     -0.0755529
2016-01-01 01:00:00,      -0.294454,      -0.205924
2016-01-01 01:20:00,      -0.325697,       -0.33866
2016-01-01 01:40:00,      -0.384547,      -0.512358
2016-01-01 02:00:00,      -0.462618,      -0.597865
2016-01-01 02:20:00,      -0.531166,       -0.66311
2016-01-01 02:40:00,      -0.495565,      -0.702036
2016-01-01 03:00:00,      -0.473249,      -0.659646
2016-01-01 03:20:00,       -0.36612,      -0.703932
2016-01-01 03:40:00,      -0.298672,       -0.83943
2016-01-01 04:00:00,      -0.457086,      -0.865499
2016-01-01 04:20:00,      -0.452982,       -0.85628
2016-01-01 04:40:00,      -0.411972,       -0.83726
2016-01-01 05:00:00,      -0.463247,      -0.822653
2016-01-01 05:20:00,      -0.450819,      -0.804336
2016-01-01 05:40:00,      -0.407909,       -0.81257
2016-01-01 06:00:00,      -0.415215,      -0.850072
2016-01-01 06:20:00,      -0.413257,      -0.868216
2016-01-01 06:40:00,      -0.408183,      -0.876066
2016-01-01 07:00:00,       -0.40811,       -0.85927
2016-01-01 07:20:00,      -0.394421,      -0.861551
2016-01-01 07:40:00,      -0.385737,      -0.861917
2016-01-01 08:00:00,      -0.387442,      -0.856952
2016-01-01 08:20:00,      -0.377424,      -0.840989
2016-01-01 08:40:00,      -0.363205,      -0.826197
2016-01-01 09:00:00,      -0.355138,      -0.798804
2016-01-01 09:20:00,       -0.34434,      -0.783843
2016-01-01 09:40:00,      -0.334685,      -0.774991
2016-01-01 10:00:00,      -0.330435,      -0.770834
2016-01-01 10:20:00,      -0.321968,      -0.767886
2016-01-01 10:40:00,      -0.318965,      -0.762924
2016-01-01 11:00:00,      -0.313665,      -0.754572
2016-01-01 11:20:00,      -0.310536,      -0.742867
2016-01-01 11:40:00,       -0.31235,       -0.73139
2016-01-01 12:00:00,      -0.313191,      -0.721947
2016-01-01 12:20:00,      -0.310087,      -0.711102
2016-01-01 12:40:00,      -0.302406,      -0.692407
2016-01-01 13:00:00,      -0.288256,      -0.668514
2016-01-01 13:20:00,      -0.273239,      -0.635564
2016-01-01 13:40:00,       -0.25501,       -0.59842
2016-01-01 14:00:00,      -0.235621,      -0.557475
2016-01-01 14:20:00,      -0.216968,      -0.511453
2016-01-01 14:40:00,      -0.197129,      -0.459505
2016-01-01 15:00:00,      -0.177298,      -0.399426
2016-01-01 15:20:00,      -0.159648,      -0.329796
2016-01-01 15:40:00,      -0.142251,       -0.25265
2016-01-01 16:00:00,      -0.123111,      -0.165541
2016-01-01 16:20:00,     -0.0973306,     -0.0686837
2016-01-01 16:40:00,     -0.0593271,      0.0324062
2016-01-01 17:00:00,     -0.0103796,       0.128272
2016-01-01 17:20:00,      0.0419542,       0.203176
2016-01-01 17:40:00,        0.08965,       0.246847
2016-01-01 18:00:00,       0.124853,       0.260716
2016-01-01 18:20:00,       0.147538,        0.25661
2016-01-01 18:40:00,       0.160177,       0.247137
2016-01-01 19:00:00,       0.163907,       0.239798
2016-01-01 19:20:00,       0.163384,       0.237306
2016-01-01 19:40:00,       0.161428,       0.240028
2016-01-01 20:00:00,       0.160142,       0.246301
2016-01-01 20:20:00,       0.161171,       0.253138
2016-01-01 20:40:00,       0.164933,       0.257786
2016-01-01 21:00:00,       0.169187,       0.259018
2016-01-01 21:20:00,       0.172665,        0.25574
2016-01-01 21:40:00,       0.173611,        0.24751
2016-01-01 22:00:00,       0.171701,       0.235729
2016-01-01 22:20:00,       0.167209,       0.221294
2016-01-01 22:40:00,       0.160522,       0.205642
2016-01-01 23:00:00,       0.151207,        0.18994
2016-01-01 23:20:00,       0.139755,       0.175175
2016-01-01 23:40:00,       0.126027,       0.162004
2016-01-02 00:00:00,       0.110367,        0.15079
2016-01-02 00:20:00,      0.0939407,       0.140978
2016-01-02 00:40:00,       0.077335,        0.13217
2016-01-02 01:00:00,       0.060798,       0.123747
2016-01-02 01:20:00,      0.0451595,       0.114754
2016-01-02 01:40:00,      0.0299259,       0.105351
2016-01-02 02:00:00,      0.0158373,      0.0950496
2016-01-02 02:20:00,     0.00249773,       0.083756
2016-01-02 02:40:00,     -0.0101086,      0.0718612
2016-01-02 03:00:00,     -0.0213816,      0.0591686
2016-01-02 03:20:00,     -0.0308094,      0.0462817
2016-01-02 03:40:00,     -0.0377452,      0.0343638
2016-01-02 04:00:00,     -0.0419942,      0.0242186
2016-01-02 04:20:00,     -0.0445635,      0.0164823
2016-01-02 04:40:00,     -0.0458372,      0.0108118
2016-01-02 05:00:00,     -0.0460534,     0.00684315
2016-01-02 05:20:00,     -0.0463101,     0.00411357
2016-01-02 05:40:00,     -0.0463526,     0.00200148
2016-01-02 06:00:00,     -0.0469014,   -3.15807e-05
2016-01-02 06:20:00,     -0.0473287,    -0.00197808
2016-01-02 06:40:00,      -0.047135,    -0.00337173
2016-01-02 07:00:00,     -0.0461458,    -0.00393665
2016-01-02 07:20:00,     -0.0447212,    -0.00322985
2016-01-02 07:40:00,     -0.0426192,    -0.00127934
2016-01-02 08:00:00,     -0.0402962,     0.00196848
2016-01-02 08:20:00,     -0.0381492,     0.00614496
2016-01-02 08:40:00,     -0.0366838,      0.0109823
2016-01-02 09:00:00,     -0.0364346,      0.0157855
2016-01-02 09:20:00,     -0.0376467,      0.0193027
2016-01-02 09:40:00,     -0.0400691,      0.0209386
2016-01-02 10:00:00,      -0.043257,      0.0201908
2016-01-02 10:20:00,     -0.0476437,      0.0170111
2016-01-02 10:40:00,      -0.052871,       0.011141
