date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,      -0.158482,       0.363547
2016-01-01 00:40:00,     -0.0486209,       0.105194
2016-01-01 01:00:00,     -0.0869425,      0.0557758
2016-01-01 01:20:00,      -0.083682,     0.00668776
2016-01-01 01:40:00,      -0.148078,      -0.119565
2016-01-01 02:00:00,      -0.201007,      -0.161201
2016-01-01 02:20:00,      -0.262921,      -0.284827
2016-01-01 02:40:00,      -0.237936,       -0.39983
2016-01-01 03:00:00,      -0.278621,      -0.409332
2016-01-01 03:20:00,       -0.24595,      -0.433105
2016-01-01 03:40:00,      -0.183976,      -0.474353
2016-01-01 04:00:00,       -0.24318,      -0.423458
2016-01-01 04:20:00,      -0.287275,      -0.365182
2016-01-01 04:40:00,      -0.247962,      -0.309985
2016-01-01 05:00:00,      -0.305796,      -0.277819
2016-01-01 05:20:00,      -0.296834,      -0.241445
2016-01-01 05:40:00,      -0.225585,      -0.222017
2016-01-01 06:00:00,      -0.225625,      -0.266711
2016-01-01 06:20:00,       -0.18402,      -0.308689
2016-01-01 06:40:00,      -0.168995,      -0.407023
2016-01-01 07:00:00,      -0.195366,      -0.422608
2016-01-01 07:20:00,      -0.234735,      -0.415415
2016-01-01 07:40:00,      -0.240523,      -0.424301
2016-01-01 08:00:00,       -0.22802,       -0.38614
2016-01-01 08:20:00,      -0.195976,      -0.354757
2016-01-01 08:40:00,      -0.189861,      -0.329747
2016-01-01 09:00:00,      -0.213424,       -0.28558
2016-01-01 09:20:00,      -0.220199,      -0.250852
2016-01-01 09:40:00,      -0.211557,      -0.215621
2016-01-01 10:00:00,      -0.205805,      -0.184178
2016-01-01 10:20:00,      -0.198431,      -0.164862
2016-01-01 10:40:00,      -0.189499,      -0.134548
2016-01-01 11:00:00,      -0.177978,      -0.111926
2016-01-01 11:20:00,      -0.169414,     -0.0997605
2016-01-01 11:40:00,      -0.156403,      -0.069466
2016-01-01 12:00:00,      -0.138817,     -0.0410049
2016-01-01 12:20:00,      -0.112341,     -0.0174862
2016-01-01 12:40:00,     -0.0843046,      0.0205634
2016-01-01 13:00:00,     -0.0431307,      0.0606478
2016-01-01 13:20:00,      -0.020983,      0.0904558
2016-01-01 13:40:00,     0.00421149,       0.125476
2016-01-01 14:00:00,      0.0318021,       0.157726
2016-01-01 14:20:00,      0.0506463,       0.187379
2016-01-01 14:40:00,      0.0690354,       0.212169
2016-01-01 15:00:00,      0.0868745,       0.237127
2016-01-01 15:20:00,      0.0992031,       0.257249
2016-01-01 15:40:00,       0.108712,       0.267008
2016-01-01 16:00:00,       0.116231,       0.267574
2016-01-01 16:20:00,       0.118506,       0.270613
2016-01-01 16:40:00,       0.124027,       0.265399
2016-01-01 17:00:00,       0.125665,       0.254219
2016-01-01 17:20:00,       0.125435,       0.250077
2016-01-01 17:40:00,       0.123341,       0.243948
2016-01-01 18:00:00,       0.119889,       0.237957
2016-01-01 18:20:00,       0.110684,       0.230332
2016-01-01 18:40:00,         0.1047,       0.222082
2016-01-01 19:00:00,       0.102851,       0.213599
2016-01-01 19:20:00,      0.0964674,       0.203525
2016-01-01 19:40:00,      0.0925955,       0.185977
2016-01-01 20:00:00,      0.0869063,       0.168176
2016-01-01 20:20:00,      0.0795813,       0.152368
2016-01-01 20:40:00,      0.0758882,       0.137385
2016-01-01 21:00:00,      0.0701886,       0.124691
2016-01-01 21:20:00,      0.0612716,       0.117129
2016-01-01 21:40:00,      0.0583567,        0.11276
2016-01-01 22:00:00,      0.0496848,       0.110355
2016-01-01 22:20:00,      0.0387678,       0.108267
2016-01-01 22:40:00,      0.0307217,       0.108034
2016-01-01 23:00:00,      0.0218485,       0.108309
2016-01-01 23:20:00,      0.0138703,       0.104202
2016-01-01 23:40:00,     0.00566266,      0.0997803
2016-01-02 00:00:00,    -0.00224011,      0.0948603
2016-01-02 00:20:00,    -0.00979553,      0.0864031
2016-01-02 00:40:00,     -0.0166472,      0.0722874
2016-01-02 01:00:00,     -0.0239105,      0.0612184
2016-01-02 01:20:00,     -0.0311729,      0.0450387
2016-01-02 01:40:00,     -0.0368708,      0.0282963
2016-01-02 02:00:00,     -0.0431217,      0.0123214
2016-01-02 02:20:00,     -0.0454125,    -0.00331042
2016-01-02 02:40:00,     -0.0526247,     -0.0182395
2016-01-02 03:00:00,     -0.0589006,     -0.0305931
2016-01-02 03:20:00,      -0.062108,     -0.0410295
2016-01-02 03:40:00,     -0.0694599,     -0.0472076
2016-01-02 04:00:00,      -0.073178,     -0.0540429
2016-01-02 04:20:00,     -0.0749037,     -0.0585408
2016-01-02 04:40:00,     -0.0780485,     -0.0601396
2016-01-02 05:00:00,     -0.0773785,     -0.0673362
2016-01-02 05:20:00,     -0.0792291,      -0.075475
2016-01-02 05:40:00,     -0.0810623,     -0.0852169
2016-01-02 06:00:00,     -0.0788081,     -0.0980436
2016-01-02 06:20:00,     -0.0782965,      -0.110189
2016-01-02 06:40:00,     -0.0783567,       -0.12141
2016-01-02 07:00:00,     -0.0751532,      -0.129918
2016-01-02 07:20:00,     -0.0729269,      -0.132622
2016-01-02 07:40:00,     -0.0725194,      -0.131784
2016-01-02 08:00:00,     -0.0701133,      -0.128777
2016-01-02 08:20:00,     -0.0681219,      -0.123903
2016-01-02 08:40:00,     -0.0646123,      -0.118037
2016-01-02 09:00:00,     -0.0605693,      -0.114414
2016-01-02 09:20:00,     -0.0571922,      -0.114298
2016-01-02 09:40:00,     -0.0533625,      -0.114761
