date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,      -0.187285,       0.327253
2016-01-01 00:40:00,      -0.104884,      0.0328266
2016-01-01 01:00:00,      -0.169355,     -0.0541318
2016-01-01 01:20:00,      -0.193082,      -0.132371
2016-01-01 01:40:00,      -0.265029,      -0.276396
2016-01-01 02:00:00,      -0.306703,      -0.366319
2016-01-01 02:20:00,      -0.361717,      -0.478107
2016-01-01 02:40:00,      -0.353447,      -0.568499
2016-01-01 03:00:00,      -0.395387,      -0.559744
2016-01-01 03:20:00,      -0.367708,      -0.543139
2016-01-01 03:40:00,      -0.315212,      -0.534553
2016-01-01 04:00:00,      -0.343963,      -0.451722
2016-01-01 04:20:00,      -0.322237,      -0.420164
2016-01-01 04:40:00,      -0.193744,      -0.493555
2016-01-01 05:00:00,      -0.259045,      -0.556113
2016-01-01 05:20:00,      -0.374901,      -0.554341
2016-01-01 05:40:00,      -0.311441,      -0.562125
2016-01-01 06:00:00,      -0.280249,      -0.590675
2016-01-01 06:20:00,      -0.292168,      -0.602403
2016-01-01 06:40:00,      -0.322587,      -0.641981
2016-01-01 07:00:00,      -0.323815,      -0.629979
2016-01-01 07:20:00,      -0.296355,      -0.617652
2016-01-01 07:40:00,      -0.279788,      -0.600984
2016-01-01 08:00:00,      -0.286216,      -0.554427
2016-01-01 08:20:00,      -0.276259,      -0.507913
2016-01-01 08:40:00,       -0.26467,      -0.483092
2016-01-01 09:00:00,      -0.268645,      -0.454674
2016-01-01 09:20:00,      -0.264954,      -0.441185
2016-01-01 09:40:00,      -0.259821,        -0.4333
2016-01-01 10:00:00,      -0.249624,      -0.428258
2016-01-01 10:20:00,      -0.220489,      -0.427028
2016-01-01 10:40:00,      -0.178684,      -0.423865
2016-01-01 11:00:00,      -0.129791,      -0.428036
2016-01-01 11:20:00,     -0.0931199,      -0.431246
2016-01-01 11:40:00,     -0.0782573,      -0.425617
2016-01-01 12:00:00,     -0.0840897,      -0.420791
2016-01-01 12:20:00,     -0.0946404,      -0.418744
2016-01-01 12:40:00,      -0.104783,      -0.409461
2016-01-01 13:00:00,      -0.104699,      -0.395868
2016-01-01 13:20:00,      -0.105651,      -0.374469
2016-01-01 13:40:00,     -0.0984749,       -0.33954
2016-01-01 14:00:00,     -0.0851731,      -0.293414
2016-01-01 14:20:00,     -0.0720308,      -0.234337
2016-01-01 14:40:00,      -0.051039,      -0.160821
2016-01-01 15:00:00,     -0.0237692,      -0.074976
2016-01-01 15:20:00,     0.00649571,      0.0179988
2016-01-01 15:40:00,      0.0408666,        0.10857
2016-01-01 16:00:00,      0.0780219,       0.189326
2016-01-01 16:20:00,       0.113917,       0.255819
2016-01-01 16:40:00,       0.147997,       0.296722
2016-01-01 17:00:00,       0.174998,       0.316027
2016-01-01 17:20:00,       0.192984,       0.320305
2016-01-01 17:40:00,        0.20422,       0.311163
2016-01-01 18:00:00,       0.208568,       0.295022
2016-01-01 18:20:00,       0.206482,       0.276944
2016-01-01 18:40:00,       0.204401,        0.26105
2016-01-01 19:00:00,       0.199639,       0.247891
2016-01-01 19:20:00,       0.191253,       0.235186
2016-01-01 19:40:00,       0.182428,       0.221389
2016-01-01 20:00:00,       0.170421,       0.209788
2016-01-01 20:20:00,       0.157762,       0.200016
2016-01-01 20:40:00,       0.145331,       0.192246
2016-01-01 21:00:00,       0.132576,       0.186855
2016-01-01 21:20:00,       0.119953,       0.184209
2016-01-01 21:40:00,       0.109417,       0.180935
2016-01-01 22:00:00,      0.0980389,       0.176851
2016-01-01 22:20:00,      0.0874587,       0.171882
2016-01-01 22:40:00,      0.0784669,       0.166454
2016-01-01 23:00:00,      0.0689186,       0.159081
2016-01-01 23:20:00,      0.0595578,       0.150377
2016-01-01 23:40:00,      0.0504188,       0.140954
2016-01-02 00:00:00,       0.040747,       0.131127
2016-01-02 00:20:00,      0.0307635,        0.11962
2016-01-02 00:40:00,      0.0215541,       0.107167
2016-01-02 01:00:00,      0.0112045,      0.0954144
2016-01-02 01:20:00,     0.00130687,      0.0814586
2016-01-02 01:40:00,     -0.0085908,      0.0679191
2016-01-02 02:00:00,     -0.0185279,      0.0547546
2016-01-02 02:20:00,     -0.0276355,       0.040814
2016-01-02 02:40:00,     -0.0384499,      0.0273198
2016-01-02 03:00:00,     -0.0478827,      0.0144563
2016-01-02 03:20:00,     -0.0563911,     0.00224603
2016-01-02 03:40:00,     -0.0648832,    -0.00859816
2016-01-02 04:00:00,     -0.0711167,     -0.0185111
2016-01-02 04:20:00,     -0.0762111,     -0.0260766
2016-01-02 04:40:00,     -0.0810337,     -0.0321633
2016-01-02 05:00:00,     -0.0839339,     -0.0389548
2016-01-02 05:20:00,     -0.0873382,      -0.044861
2016-01-02 05:40:00,     -0.0900414,      -0.051031
2016-01-02 06:00:00,     -0.0922615,     -0.0581521
2016-01-02 06:20:00,     -0.0947316,     -0.0652809
2016-01-02 06:40:00,      -0.096496,     -0.0721943
2016-01-02 07:00:00,     -0.0970922,     -0.0778789
2016-01-02 07:20:00,     -0.0977081,     -0.0818646
2016-01-02 07:40:00,     -0.0982983,     -0.0841727
2016-01-02 08:00:00,     -0.0983453,     -0.0848364
2016-01-02 08:20:00,     -0.0985506,     -0.0840691
2016-01-02 08:40:00,     -0.0985123,     -0.0824195
2016-01-02 09:00:00,     -0.0988291,     -0.0809905
2016-01-02 09:20:00,     -0.0992709,     -0.0802919
2016-01-02 09:40:00,     -0.0998129,     -0.0803046
2016-01-02 10:00:00,     -0.0998234,     -0.0820094
2016-01-02 10:20:00,      -0.100419,     -0.0846837
2016-01-02 10:40:00,      -0.101161,     -0.0877392
2016-01-02 11:00:00,      -0.101419,     -0.0914703
2016-01-02 11:20:00,      -0.102831,     -0.0950742
2016-01-02 11:40:00,       -0.10468,     -0.0990473
2016-01-02 12:00:00,      -0.106669,      -0.103006
2016-01-02 12:20:00,      -0.109234,      -0.107014
2016-01-02 12:40:00,      -0.110584,      -0.111503
2016-01-02 13:00:00,      -0.111266,      -0.115522
2016-01-02 13:20:00,      -0.111395,      -0.118844
2016-01-02 13:40:00,      -0.110266,       -0.12244
2016-01-02 14:00:00,      -0.108989,      -0.125422
2016-01-02 14:20:00,      -0.106647,      -0.128156
2016-01-02 14:40:00,      -0.103554,      -0.130727
2016-01-02 15:00:00,      -0.100331,      -0.133032
2016-01-02 15:20:00,     -0.0970391,      -0.136359
2016-01-02 15:40:00,     -0.0946247,      -0.141236
2016-01-02 16:00:00,     -0.0925668,      -0.147333
2016-01-02 16:20:00,     -0.0900941,      -0.153911
2016-01-02 16:40:00,      -0.087195,      -0.159846
2016-01-02 17:00:00,     -0.0836275,      -0.164807
2016-01-02 17:20:00,     -0.0792503,      -0.168376
2016-01-02 17:40:00,     -0.0742859,      -0.170251
2016-01-02 18:00:00,      -0.068658,      -0.170542
2016-01-02 18:20:00,     -0.0626705,      -0.170091
2016-01-02 18:40:00,     -0.0569879,      -0.169689
2016-01-02 19:00:00,     -0.0515676,      -0.169711
2016-01-02 19:20:00,     -0.0463606,      -0.170319
2016-01-02 19:40:00,     -0.0415635,      -0.171894
2016-01-02 20:00:00,     -0.0374475,      -0.174307
2016-01-02 20:20:00,     -0.0340668,      -0.177744
2016-01-02 20:40:00,     -0.0321874,      -0.182185
2016-01-02 21:00:00,     -0.0327739,      -0.187549
2016-01-02 21:20:00,     -0.0357006,      -0.191146
2016-01-02 21:40:00,     -0.0396669,      -0.189885
2016-01-02 22:00:00,      -0.043266,       -0.18446
2016-01-02 22:20:00,     -0.0451872,      -0.175678
2016-01-02 22:40:00,     -0.0451417,      -0.163956
2016-01-02 23:00:00,     -0.0428363,      -0.150059
2016-01-02 23:20:00,     -0.0385963,      -0.134645
2016-01-02 23:40:00,     -0.0333184,      -0.118063
2016-01-03 00:00:00,      -0.027285,      -0.100695
2016-01-03 00:20:00,     -0.0208637,      -0.082354
2016-01-03 00:40:00,     -0.0143866,     -0.0631126
2016-01-03 01:00:00,    -0.00772014,     -0.0433411
2016-01-03 01:20:00,    -0.00110552,     -0.0230917
2016-01-03 01:40:00,     0.00544053,    -0.00266005
2016-01-03 02:00:00,      0.0119278,      0.0174584
2016-01-03 02:20:00,      0.0182295,      0.0369962
2016-01-03 02:40:00,        0.02452,      0.0554916
2016-01-03 03:00:00,      0.0307756,      0.0726164
2016-01-03 03:20:00,      0.0367213,      0.0877084
2016-01-03 03:40:00,       0.042316,       0.100053
2016-01-03 04:00:00,      0.0474674,       0.109428
2016-01-03 04:20:00,      0.0519085,       0.115808
2016-01-03 04:40:00,      0.0554818,       0.119586
2016-01-03 05:00:00,       0.057841,       0.121453
2016-01-03 05:20:00,      0.0586944,       0.121834
2016-01-03 05:40:00,      0.0581119,       0.121276
2016-01-03 06:00:00,      0.0561229,       0.120077
2016-01-03 06:20:00,      0.0521295,       0.117669
2016-01-03 06:40:00,      0.0450277,       0.112396
2016-01-03 07:00:00,      0.0344038,       0.102569
2016-01-03 07:20:00,      0.0199152,      0.0872117
2016-01-03 07:40:00,     0.00147754,      0.0648434
2016-01-03 08:00:00,     -0.0214945,      0.0343762
2016-01-03 08:20:00,     -0.0490729,    -0.00451483
2016-01-03 08:40:00,       -0.08174,     -0.0539131
2016-01-03 09:00:00,      -0.119897,      -0.115151
2016-01-03 09:20:00,      -0.160251,      -0.182804
2016-01-03 09:40:00,      -0.201398,      -0.249955
2016-01-03 10:00:00,      -0.241622,      -0.317571
2016-01-03 10:20:00,       -0.27867,      -0.385875
2016-01-03 10:40:00,      -0.313245,      -0.452327
2016-01-03 11:00:00,      -0.348412,      -0.513239
2016-01-03 11:20:00,      -0.384771,      -0.565929
2016-01-03 11:40:00,      -0.418162,      -0.610045
2016-01-03 12:00:00,      -0.441665,      -0.648909
2016-01-03 12:20:00,      -0.447504,        -0.6847
2016-01-03 12:40:00,      -0.441527,       -0.71477
2016-01-03 13:00:00,      -0.438183,      -0.740928
2016-01-03 13:20:00,       -0.44169,      -0.763952
2016-01-03 13:40:00,      -0.444928,      -0.776523
2016-01-03 14:00:00,      -0.439928,      -0.778196
2016-01-03 14:20:00,      -0.428354,      -0.774747
2016-01-03 14:40:00,      -0.417633,      -0.767765
2016-01-03 15:00:00,      -0.409236,      -0.755195
2016-01-03 15:20:00,       -0.39625,      -0.741089
2016-01-03 15:40:00,      -0.380394,      -0.731045
2016-01-03 16:00:00,      -0.370994,      -0.725123
2016-01-03 16:20:00,      -0.366518,      -0.720888
2016-01-03 16:40:00,      -0.360726,      -0.716898
2016-01-03 17:00:00,      -0.354844,      -0.713924
2016-01-03 17:20:00,      -0.350985,      -0.713297
2016-01-03 17:40:00,      -0.347605,      -0.715482
2016-01-03 18:00:00,      -0.343018,      -0.720163
2016-01-03 18:20:00,      -0.336581,      -0.722884
2016-01-03 18:40:00,       -0.32755,       -0.71868
2016-01-03 19:00:00,      -0.315798,       -0.70617
2016-01-03 19:20:00,      -0.302456,      -0.686727
2016-01-03 19:40:00,      -0.289142,      -0.661961
2016-01-03 20:00:00,      -0.276154,      -0.631495
2016-01-03 20:20:00,      -0.262424,      -0.594311
2016-01-03 20:40:00,      -0.246261,      -0.549186
2016-01-03 21:00:00,      -0.226553,      -0.494568
2016-01-03 21:20:00,      -0.203001,       -0.43018
2016-01-03 21:40:00,      -0.173786,      -0.355413
2016-01-03 22:00:00,      -0.135406,      -0.269261
2016-01-03 22:20:00,     -0.0847956,      -0.172367
2016-01-03 22:40:00,     -0.0205502,     -0.0696686
2016-01-03 23:00:00,      0.0538587,      0.0293147
2016-01-03 23:20:00,       0.128759,       0.111101
2016-01-03 23:40:00,       0.192966,       0.165896
2016-01-04 00:00:00,        0.23872,       0.191469
2016-01-04 00:20:00,       0.264488,       0.194672
2016-01-04 00:40:00,       0.273585,       0.187417
2016-01-04 01:00:00,       0.271075,       0.179903
2016-01-04 01:20:00,       0.261726,       0.178012
2016-01-04 01:40:00,       0.249439,         0.1832
2016-01-04 02:00:00,       0.237401,       0.194001
2016-01-04 02:20:00,       0.227979,       0.207955
2016-01-04 02:40:00,       0.222303,       0.222674
2016-01-04 03:00:00,       0.220481,         0.2366
2016-01-04 03:20:00,       0.220269,       0.247639
2016-01-04 03:40:00,       0.219014,        0.25407
2016-01-04 04:00:00,       0.215689,       0.255657
2016-01-04 04:20:00,       0.209903,       0.252179
2016-01-04 04:40:00,       0.202076,       0.243257
2016-01-04 05:00:00,       0.193011,       0.228856
2016-01-04 05:20:00,       0.183239,        0.20954
2016-01-04 05:40:00,       0.172323,       0.186609
2016-01-04 06:00:00,       0.158791,        0.16135
2016-01-04 06:20:00,       0.139963,       0.132296
2016-01-04 06:40:00,       0.113198,      0.0974333
2016-01-04 07:00:00,      0.0779127,      0.0563373
2016-01-04 07:20:00,      0.0343724,      0.0100251
2016-01-04 07:40:00,     -0.0167677,     -0.0394547
2016-01-04 08:00:00,     -0.0752956,      -0.090679
2016-01-04 08:20:00,      -0.140904,      -0.142419
2016-01-04 08:40:00,      -0.209671,      -0.192915
2016-01-04 09:00:00,      -0.273642,      -0.242497
2016-01-04 09:20:00,      -0.314796,      -0.292953
2016-01-04 09:40:00,      -0.311422,      -0.352048
2016-01-04 10:00:00,      -0.269597,      -0.422467
2016-01-04 10:20:00,      -0.243366,      -0.485491
2016-01-04 10:40:00,      -0.263332,      -0.523515
