date and time,water level (m)
2016-01-01 00:00:00,              1
2016-01-01 00:20:00,      -0.491344
2016-01-01 00:40:00,      -0.437943
2016-01-01 01:00:00,      -0.367098
2016-01-01 01:20:00,      -0.227223
2016-01-01 01:40:00,      -0.133896
2016-01-01 02:00:00,     -0.0414713
2016-01-01 02:20:00,      0.0648396
2016-01-01 02:40:00,        0.10217
2016-01-01 03:00:00,       0.199544
2016-01-01 03:20:00,       0.187436
2016-01-01 03:40:00,       0.225596
2016-01-01 04:00:00,       0.192097
2016-01-01 04:20:00,       0.280646
2016-01-01 04:40:00,       0.316949
2016-01-01 05:00:00,       0.411396
2016-01-01 05:20:00,       0.476046
2016-01-01 05:40:00,       0.519203
2016-01-01 06:00:00,        0.51908
2016-01-01 06:20:00,       0.501377
2016-01-01 06:40:00,       0.467304
2016-01-01 07:00:00,       0.389221
2016-01-01 07:20:00,       0.309484
2016-01-01 07:40:00,       0.214427
2016-01-01 08:00:00,        0.12239
2016-01-01 08:20:00,      0.0448825
2016-01-01 08:40:00,     -0.0201581
2016-01-01 09:00:00,     -0.0769768
2016-01-01 09:20:00,      -0.129299
2016-01-01 09:40:00,      -0.175685
2016-01-01 10:00:00,      -0.228449
2016-01-01 10:20:00,      -0.270632
2016-01-01 10:40:00,      -0.316333
2016-01-01 11:00:00,      -0.348356
2016-01-01 11:20:00,       -0.38539
2016-01-01 11:40:00,      -0.402435
2016-01-01 12:00:00,      -0.424267
2016-01-01 12:20:00,      -0.421219
2016-01-01 12:40:00,      -0.422374
2016-01-01 13:00:00,      -0.400558
2016-01-01 13:20:00,       -0.37208
2016-01-01 13:40:00,       -0.31716
2016-01-01 14:00:00,      -0.249264
2016-01-01 14:20:00,      -0.178221
2016-01-01 14:40:00,     -0.0863015
2016-01-01 15:00:00,    -0.00766917
2016-01-01 15:20:00,      0.0819405
2016-01-01 15:40:00,       0.159948
2016-01-01 16:00:00,       0.229856
2016-01-01 16:20:00,       0.291012
2016-01-01 16:40:00,       0.332989
