date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,     -0.0499113,        0.10627
2016-01-01 00:40:00,     -0.0170765,      0.0354565
2016-01-01 01:00:00,     -0.0563239,      0.0590952
2016-01-01 01:20:00,     -0.0463009,      0.0164367
2016-01-01 01:40:00,      -0.064014,     -0.0337818
2016-01-01 02:00:00,      -0.080121,     -0.0697769
2016-01-01 02:20:00,     -0.0952208,      -0.141273
2016-01-01 02:40:00,     -0.0927118,      -0.163162
2016-01-01 03:00:00,      -0.103881,      -0.209931
2016-01-01 03:20:00,     -0.0909107,      -0.222856
2016-01-01 03:40:00,     -0.0919935,      -0.231337
2016-01-01 04:00:00,      -0.104181,      -0.218015
2016-01-01 04:20:00,      -0.133545,      -0.185308
2016-01-01 04:40:00,      -0.132943,       -0.16951
2016-01-01 05:00:00,      -0.141894,      -0.147862
2016-01-01 05:20:00,      -0.144891,      -0.141706
2016-01-01 05:40:00,       -0.12624,      -0.153351
2016-01-01 06:00:00,       -0.13414,      -0.174667
2016-01-01 06:20:00,      -0.136389,       -0.19432
2016-01-01 06:40:00,        -0.1298,      -0.217471
2016-01-01 07:00:00,      -0.128339,      -0.226497
2016-01-01 07:20:00,      -0.116371,      -0.221116
2016-01-01 07:40:00,      -0.101967,      -0.214791
2016-01-01 08:00:00,      -0.103495,      -0.191173
2016-01-01 08:20:00,      -0.107395,      -0.167361
2016-01-01 08:40:00,      -0.106917,      -0.144328
2016-01-01 09:00:00,      -0.117436,      -0.122879
2016-01-01 09:20:00,      -0.111628,      -0.108653
2016-01-01 09:40:00,      -0.111365,      -0.100889
2016-01-01 10:00:00,      -0.109443,      -0.096837
2016-01-01 10:20:00,      -0.111617,      -0.100612
2016-01-01 10:40:00,      -0.113962,      -0.102476
2016-01-01 11:00:00,      -0.117378,      -0.106983
2016-01-01 11:20:00,       -0.11433,      -0.112191
2016-01-01 11:40:00,       -0.11057,      -0.112563
2016-01-01 12:00:00,      -0.105645,      -0.113167
2016-01-01 12:20:00,     -0.0981488,       -0.10836
2016-01-01 12:40:00,     -0.0962144,     -0.0972967
2016-01-01 13:00:00,     -0.0926961,     -0.0831857
2016-01-01 13:20:00,     -0.0945167,     -0.0632417
2016-01-01 13:40:00,     -0.0966532,     -0.0454665
2016-01-01 14:00:00,     -0.0891011,     -0.0222049
2016-01-01 14:20:00,     -0.0846606,    -0.00312663
2016-01-01 14:40:00,     -0.0779133,       0.014465
