date and time,water level (m)
2016-01-01 00:00:00,            0.2
2016-01-01 00:20:00,      -0.475282
2016-01-01 00:40:00,       -0.42813
2016-01-01 01:00:00,      -0.356662
2016-01-01 01:20:00,      -0.243605
2016-01-01 01:40:00,       -0.18185
2016-01-01 02:00:00,     -0.0945977
2016-01-01 02:20:00,     -0.0171652
2016-01-01 02:40:00,      0.0366759
2016-01-01 03:00:00,       0.110671
2016-01-01 03:20:00,       0.156655
2016-01-01 03:40:00,       0.217557
2016-01-01 04:00:00,       0.265434
2016-01-01 04:20:00,       0.320684
2016-01-01 04:40:00,       0.369283
2016-01-01 05:00:00,       0.408781
2016-01-01 05:20:00,       0.441432
2016-01-01 05:40:00,        0.45053
2016-01-01 06:00:00,       0.449302
2016-01-01 06:20:00,        0.42683
2016-01-01 06:40:00,       0.389124
2016-01-01 07:00:00,       0.338811
2016-01-01 07:20:00,       0.276043
2016-01-01 07:40:00,       0.209348
2016-01-01 08:00:00,       0.136737
2016-01-01 08:20:00,      0.0638727
2016-01-01 08:40:00,    -0.00941735
2016-01-01 09:00:00,     -0.0819227
2016-01-01 09:20:00,      -0.151866
2016-01-01 09:40:00,      -0.218943
2016-01-01 10:00:00,      -0.281016
2016-01-01 10:20:00,      -0.335602
2016-01-01 10:40:00,       -0.38192
2016-01-01 11:00:00,      -0.416782
2016-01-01 11:20:00,      -0.441585
2016-01-01 11:40:00,      -0.453867
2016-01-01 12:00:00,       -0.45505
2016-01-01 12:20:00,      -0.444298
2016-01-01 12:40:00,       -0.42211
2016-01-01 13:00:00,      -0.388561
2016-01-01 13:20:00,      -0.345574
2016-01-01 13:40:00,      -0.292486
2016-01-01 14:00:00,      -0.233362
2016-01-01 14:20:00,      -0.167633
2016-01-01 14:40:00,      -0.098509
2016-01-01 15:00:00,      -0.028284
2016-01-01 15:20:00,      0.0423227
2016-01-01 15:40:00,       0.109811
2016-01-01 16:00:00,       0.173202
2016-01-01 16:20:00,       0.230489
2016-01-01 16:40:00,       0.280086
2016-01-01 17:00:00,       0.321203
2016-01-01 17:20:00,       0.352125
2016-01-01 17:40:00,       0.372861
2016-01-01 18:00:00,       0.383085
2016-01-01 18:20:00,       0.382528
2016-01-01 18:40:00,        0.37167
2016-01-01 19:00:00,       0.350295
2016-01-01 19:20:00,       0.319075
2016-01-01 19:40:00,       0.278942
2016-01-01 20:00:00,       0.230614
2016-01-01 20:20:00,       0.176049
2016-01-01 20:40:00,       0.116343
2016-01-01 21:00:00,      0.0537154
2016-01-01 21:20:00,     -0.0100989
2016-01-01 21:40:00,     -0.0732123
2016-01-01 22:00:00,      -0.133803
2016-01-01 22:20:00,      -0.189818
2016-01-01 22:40:00,      -0.240195
2016-01-01 23:00:00,      -0.283046
2016-01-01 23:20:00,      -0.317681
2016-01-01 23:40:00,      -0.343174
2016-01-02 00:00:00,      -0.358826
2016-01-02 00:20:00,      -0.364579
2016-01-02 00:40:00,      -0.360338
2016-01-02 01:00:00,      -0.346262
2016-01-02 01:20:00,      -0.322866
2016-01-02 01:40:00,      -0.290979
2016-01-02 02:00:00,      -0.251514
2016-01-02 02:20:00,      -0.205738
2016-01-02 02:40:00,      -0.154701
2016-01-02 03:00:00,      -0.100049
2016-01-02 03:20:00,     -0.0431699
2016-01-02 03:40:00,      0.0145258
2016-01-02 04:00:00,      0.0716512
2016-01-02 04:20:00,       0.126643
2016-01-02 04:40:00,       0.178046
2016-01-02 05:00:00,       0.224593
2016-01-02 05:20:00,       0.264453
2016-01-02 05:40:00,       0.296972
2016-01-02 06:00:00,       0.321032
2016-01-02 06:20:00,       0.335561
2016-01-02 06:40:00,         0.3409
2016-01-02 07:00:00,       0.336447
2016-01-02 07:20:00,       0.323077
2016-01-02 07:40:00,       0.301191
2016-01-02 08:00:00,       0.271752
2016-01-02 08:20:00,       0.235721
2016-01-02 08:40:00,       0.194026
2016-01-02 09:00:00,       0.147655
2016-01-02 09:20:00,      0.0977979
2016-01-02 09:40:00,       0.045585
