date and time,water level (m)
2016-01-01 00:00:00,            0.8
2016-01-01 00:20:00,       -1.12096
2016-01-01 00:40:00,      -0.235841
2016-01-01 01:00:00,      -0.122094
2016-01-01 01:20:00,      -0.288703
2016-01-01 01:40:00,      -0.286817
2016-01-01 02:00:00,      -0.282793
2016-01-01 02:20:00,     -0.0259078
2016-01-01 02:40:00,       0.118608
2016-01-01 03:00:00,        0.21561
2016-01-01 03:20:00,       0.273465
2016-01-01 03:40:00,       0.303242
2016-01-01 04:00:00,       0.329078
2016-01-01 04:20:00,       0.395866
2016-01-01 04:40:00,       0.449289
2016-01-01 05:00:00,       0.539237
2016-01-01 05:20:00,       0.554082
2016-01-01 05:40:00,        0.55864
2016-01-01 06:00:00,       0.507463
2016-01-01 06:20:00,       0.464519
2016-01-01 06:40:00,       0.373216
2016-01-01 07:00:00,       0.378037
2016-01-01 07:20:00,       0.326487
2016-01-01 07:40:00,       0.274349
2016-01-01 08:00:00,       0.189538
2016-01-01 08:20:00,      0.0834058
2016-01-01 08:40:00,      -0.039666
2016-01-01 09:00:00,      -0.105481
2016-01-01 09:20:00,      -0.174907
2016-01-01 09:40:00,      -0.227217
2016-01-01 10:00:00,      -0.310884
2016-01-01 10:20:00,      -0.377922
2016-01-01 10:40:00,      -0.433446
2016-01-01 11:00:00,      -0.463455
2016-01-01 11:20:00,      -0.480979
2016-01-01 11:40:00,      -0.489819
2016-01-01 12:00:00,       -0.48506
2016-01-01 12:20:00,      -0.473421
2016-01-01 12:40:00,      -0.442841
2016-01-01 13:00:00,      -0.398672
2016-01-01 13:20:00,      -0.341535
2016-01-01 13:40:00,       -0.27768
2016-01-01 14:00:00,      -0.210295
2016-01-01 14:20:00,      -0.137776
2016-01-01 14:40:00,     -0.0604006
2016-01-01 15:00:00,      0.0195126
2016-01-01 15:20:00,      0.0966601
2016-01-01 15:40:00,       0.169687
2016-01-01 16:00:00,       0.237872
2016-01-01 16:20:00,       0.297186
2016-01-01 16:40:00,       0.348298
2016-01-01 17:00:00,       0.389076
2016-01-01 17:20:00,       0.419225
2016-01-01 17:40:00,       0.436257
2016-01-01 18:00:00,       0.440757
2016-01-01 18:20:00,       0.432456
2016-01-01 18:40:00,       0.411866
2016-01-01 19:00:00,       0.379209
2016-01-01 19:20:00,       0.336691
2016-01-01 19:40:00,       0.285153
2016-01-01 20:00:00,       0.225522
2016-01-01 20:20:00,       0.160263
2016-01-01 20:40:00,      0.0905501
2016-01-01 21:00:00,      0.0184404
2016-01-01 21:20:00,      -0.053903
2016-01-01 21:40:00,      -0.123639
2016-01-01 22:00:00,      -0.189427
2016-01-01 22:20:00,      -0.249811
2016-01-01 22:40:00,      -0.303235
2016-01-01 23:00:00,      -0.347777
2016-01-01 23:20:00,      -0.382087
2016-01-01 23:40:00,      -0.405775
2016-01-02 00:00:00,      -0.418243
2016-01-02 00:20:00,      -0.419279
2016-01-02 00:40:00,      -0.408808
2016-01-02 01:00:00,      -0.387178
2016-01-02 01:20:00,      -0.355318
2016-01-02 01:40:00,        -0.3139
2016-01-02 02:00:00,      -0.264285
2016-01-02 02:20:00,      -0.208102
2016-01-02 02:40:00,       -0.14701
2016-01-02 03:00:00,     -0.0825257
2016-01-02 03:20:00,      -0.016242
2016-01-02 03:40:00,      0.0496725
2016-01-02 04:00:00,       0.113351
2016-01-02 04:20:00,       0.173225
2016-01-02 04:40:00,        0.22776
2016-01-02 05:00:00,       0.275274
2016-01-02 05:20:00,       0.314579
2016-01-02 05:40:00,       0.344982
2016-01-02 06:00:00,       0.365475
2016-01-02 06:20:00,       0.375559
2016-01-02 06:40:00,       0.375275
2016-01-02 07:00:00,       0.364685
2016-01-02 07:20:00,       0.344028
2016-01-02 07:40:00,       0.314138
2016-01-02 08:00:00,       0.275932
2016-01-02 08:20:00,       0.230537
2016-01-02 08:40:00,       0.179163
2016-01-02 09:00:00,       0.123418
2016-01-02 09:20:00,      0.0645267
2016-01-02 09:40:00,     0.00422234
2016-01-02 10:00:00,     -0.0557258
2016-01-02 10:20:00,       -0.11341
2016-01-02 10:40:00,      -0.167501
2016-01-02 11:00:00,        -0.2167
2016-01-02 11:20:00,      -0.259607
2016-01-02 11:40:00,      -0.295076
2016-01-02 12:00:00,      -0.322184
2016-01-02 12:20:00,      -0.340411
2016-01-02 12:40:00,      -0.349307
2016-01-02 13:00:00,      -0.348658
2016-01-02 13:20:00,      -0.338624
2016-01-02 13:40:00,      -0.319642
2016-01-02 14:00:00,      -0.292268
2016-01-02 14:20:00,      -0.257237
2016-01-02 14:40:00,      -0.215613
2016-01-02 15:00:00,       -0.16869
2016-01-02 15:20:00,      -0.117789
2016-01-02 15:40:00,     -0.0642171
2016-01-02 16:00:00,    -0.00936489
2016-01-02 16:20:00,      0.0451442
2016-01-02 16:40:00,      0.0979028
2016-01-02 17:00:00,       0.147561
2016-01-02 17:20:00,       0.192679
2016-01-02 17:40:00,       0.232148
2016-01-02 18:00:00,       0.265039
2016-01-02 18:20:00,       0.290484
2016-01-02 18:40:00,         0.3079
2016-01-02 19:00:00,       0.316773
2016-01-02 19:20:00,       0.317071
2016-01-02 19:40:00,       0.308914
2016-01-02 20:00:00,       0.292478
2016-01-02 20:20:00,        0.26842
2016-01-02 20:40:00,       0.237372
2016-01-02 21:00:00,       0.200092
2016-01-02 21:20:00,       0.157745
2016-01-02 21:40:00,       0.111537
2016-01-02 22:00:00,      0.0626566
2016-01-02 22:20:00,      0.0124301
2016-01-02 22:40:00,     -0.0378568
2016-01-02 23:00:00,     -0.0867954
2016-01-02 23:20:00,       -0.13311
2016-01-02 23:40:00,      -0.175666
2016-01-03 00:00:00,      -0.213285
2016-01-03 00:20:00,      -0.245079
2016-01-03 00:40:00,      -0.270277
2016-01-03 01:00:00,      -0.288257
2016-01-03 01:20:00,      -0.298577
2016-01-03 01:40:00,       -0.30098
2016-01-03 02:00:00,       -0.29551
2016-01-03 02:20:00,      -0.282407
2016-01-03 02:40:00,      -0.262025
2016-01-03 03:00:00,      -0.234944
2016-01-03 03:20:00,      -0.201788
2016-01-03 03:40:00,      -0.163651
2016-01-03 04:00:00,      -0.121431
2016-01-03 04:20:00,     -0.0763655
2016-01-03 04:40:00,     -0.0295926
2016-01-03 05:00:00,      0.0176637
2016-01-03 05:20:00,      0.0641559
2016-01-03 05:40:00,       0.108763
2016-01-03 06:00:00,       0.150228
2016-01-03 06:20:00,       0.187431
2016-01-03 06:40:00,       0.219685
2016-01-03 07:00:00,       0.245989
2016-01-03 07:20:00,       0.265809
2016-01-03 07:40:00,       0.278667
2016-01-03 08:00:00,       0.284125
2016-01-03 08:20:00,       0.282252
2016-01-03 08:40:00,       0.273068
2016-01-03 09:00:00,       0.256838
2016-01-03 09:20:00,       0.233822
2016-01-03 09:40:00,       0.204712
2016-01-03 10:00:00,       0.170261
2016-01-03 10:20:00,       0.131636
2016-01-03 10:40:00,      0.0896617
2016-01-03 11:00:00,      0.0454204
2016-01-03 11:20:00,    0.000111449
2016-01-03 11:40:00,     -0.0452382
2016-01-03 12:00:00,     -0.0893042
2016-01-03 12:20:00,      -0.131022
2016-01-03 12:40:00,      -0.169319
2016-01-03 13:00:00,      -0.203238
2016-01-03 13:20:00,      -0.231983
2016-01-03 13:40:00,      -0.254763
2016-01-03 14:00:00,      -0.270943
2016-01-03 14:20:00,      -0.280149
2016-01-03 14:40:00,      -0.282171
2016-01-03 15:00:00,      -0.277008
2016-01-03 15:20:00,      -0.264912
2016-01-03 15:40:00,      -0.246098
2016-01-03 16:00:00,      -0.220812
2016-01-03 16:20:00,      -0.189931
2016-01-03 16:40:00,      -0.154032
2016-01-03 17:00:00,      -0.114172
2016-01-03 17:20:00,     -0.0714704
2016-01-03 17:40:00,     -0.0268955
2016-01-03 18:00:00,      0.0182896
2016-01-03 18:20:00,      0.0630955
2016-01-03 18:40:00,       0.106297
2016-01-03 19:00:00,       0.146573
2016-01-03 19:20:00,        0.18298
2016-01-03 19:40:00,       0.214499
2016-01-03 20:00:00,       0.240356
2016-01-03 20:20:00,       0.260038
2016-01-03 20:40:00,        0.27282
2016-01-03 21:00:00,       0.278312
2016-01-03 21:20:00,       0.276308
2016-01-03 21:40:00,       0.266873
2016-01-03 22:00:00,       0.250368
2016-01-03 22:20:00,       0.227187
2016-01-03 22:40:00,       0.197763
2016-01-03 23:00:00,        0.16283
2016-01-03 23:20:00,       0.123249
2016-01-03 23:40:00,      0.0801017
2016-01-04 00:00:00,      0.0345761
2016-01-04 00:20:00,      -0.012208
2016-01-04 00:40:00,     -0.0590934
2016-01-04 01:00:00,       -0.10486
2016-01-04 01:20:00,      -0.148312
2016-01-04 01:40:00,       -0.18822
2016-01-04 02:00:00,      -0.223514
2016-01-04 02:20:00,      -0.253257
2016-01-04 02:40:00,       -0.27665
2016-01-04 03:00:00,      -0.293067
2016-01-04 03:20:00,      -0.302057
