date and time,velocity in depth averaged flow direction (m/s) - m=31, n=15 - layer 1,velocity in depth averaged flow direction (m/s) - m=31, n=15 - layer 2,velocity in depth averaged flow direction (m/s) - m=31, n=15 - layer 3,velocity in depth averaged flow direction (m/s) - m=31, n=15 - layer 4,velocity in depth averaged flow direction (m/s) - m=31, n=15 - layer 5,velocity in depth averaged flow direction (m/s) - m=31, n=15 - layer 6,velocity in depth averaged flow direction (m/s) - m=31, n=15 - layer 7,velocity in depth averaged flow direction (m/s) - m=31, n=15 - layer 8,velocity in depth averaged flow direction (m/s) - m=31, n=15 - layer 9,velocity in depth averaged flow direction (m/s) - m=31, n=15 - layer 10
2016-01-01 00:00:00,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0
2016-01-01 00:20:00,       0.350952,       0.339496,       0.339203,       0.339204,       0.339204,       0.339203,       0.335949,       0.263589,       0.223553,       0.211563
2016-01-01 00:40:00,       0.299667,       0.279465,       0.274689,       0.273931,       0.264335,        0.24941,       0.240828,       0.241366,       0.239762,       0.172236
2016-01-01 01:00:00,       0.032103,      0.0314487,      0.0353032,      0.0434762,      0.0543833,      0.0651877,      0.0739183,       0.077919,      0.0747671,      0.0489991
2016-01-01 01:20:00,      0.0651191,      0.0572876,      0.0539001,      0.0525923,      0.0522059,      0.0522029,      0.0522163,      0.0519715,      0.0512103,      0.0489665
2016-01-01 01:40:00,      0.0317619,       0.035198,      0.0394202,      0.0429575,      0.0458165,      0.0479544,      0.0492857,      0.0498066,      0.0496305,      0.0484072
2016-01-01 02:00:00,      0.0490301,      0.0402693,      0.0356691,      0.0329067,      0.0309386,      0.0294075,       0.028153,       0.027064,      0.0260075,      0.0247389
2016-01-01 02:20:00,      0.0474225,      0.0355044,      0.0286392,      0.0245563,        0.02182,      0.0198627,       0.018346,      0.0169506,      0.0153095,      0.0129888
2016-01-01 02:40:00,      0.0938611,       0.080111,      0.0724747,      0.0679389,      0.0647763,      0.0623641,      0.0604087,      0.0586509,       0.056551,      0.0522049
2016-01-01 03:00:00,      0.0766893,      0.0665546,      0.0611343,       0.057936,      0.0556326,      0.0537117,      0.0519086,      0.0500149,      0.0476411,      0.0435688
2016-01-01 03:20:00,      0.0864307,       0.073213,      0.0656432,      0.0610466,      0.0577589,      0.0551206,      0.0527579,      0.0502812,      0.0470119,      0.0416318
2016-01-01 03:40:00,       0.073814,      0.0689365,      0.0665419,      0.0650951,      0.0639437,      0.0628201,      0.0614969,      0.0596016,      0.0564306,      0.0502507
2016-01-01 04:00:00,      0.0923853,      0.0802984,       0.073266,      0.0688556,      0.0655541,      0.0627463,       0.060125,      0.0575342,      0.0547197,      0.0506138
2016-01-01 04:20:00,      0.0837041,       0.069845,      0.0615996,      0.0564169,       0.052597,      0.0494343,      0.0465378,      0.0436907,      0.0407593,      0.0373497
2016-01-01 04:40:00,       0.118512,       0.103893,      0.0950674,      0.0894724,      0.0853162,      0.0818657,       0.078761,      0.0757716,      0.0723565,      0.0663744
2016-01-01 05:00:00,       0.100607,      0.0870168,      0.0790035,      0.0739071,      0.0700446,      0.0667323,      0.0636151,      0.0604951,      0.0571389,       0.052617
