date and time,water level (m)
2016-01-01 00:00:00,            0.8
2016-01-01 00:20:00,       -1.12011
2016-01-01 00:40:00,       -0.23524
2016-01-01 01:00:00,      -0.121717
2016-01-01 01:20:00,      -0.288723
2016-01-01 01:40:00,      -0.287572
2016-01-01 02:00:00,      -0.283806
2016-01-01 02:20:00,     -0.0237887
2016-01-01 02:40:00,       0.121283
2016-01-01 03:00:00,       0.218232
2016-01-01 03:20:00,       0.273586
2016-01-01 03:40:00,       0.304801
2016-01-01 04:00:00,       0.328904
2016-01-01 04:20:00,       0.395391
2016-01-01 04:40:00,       0.447794
2016-01-01 05:00:00,       0.545245
2016-01-01 05:20:00,       0.555638
2016-01-01 05:40:00,        0.56353
2016-01-01 06:00:00,          0.508
2016-01-01 06:20:00,       0.468295
2016-01-01 06:40:00,       0.367568
2016-01-01 07:00:00,       0.379458
2016-01-01 07:20:00,        0.32861
2016-01-01 07:40:00,       0.280677
2016-01-01 08:00:00,       0.195426
2016-01-01 08:20:00,      0.0878595
2016-01-01 08:40:00,     -0.0437162
2016-01-01 09:00:00,      -0.107851
2016-01-01 09:20:00,      -0.176265
2016-01-01 09:40:00,      -0.219174
2016-01-01 10:00:00,      -0.306355
2016-01-01 10:20:00,      -0.374904
2016-01-01 10:40:00,      -0.437515
2016-01-01 11:00:00,      -0.463585
2016-01-01 11:20:00,      -0.479244
2016-01-01 11:40:00,      -0.485686
2016-01-01 12:00:00,      -0.481026
2016-01-01 12:20:00,      -0.473651
2016-01-01 12:40:00,      -0.442299
2016-01-01 13:00:00,      -0.397683
2016-01-01 13:20:00,      -0.337435
2016-01-01 13:40:00,      -0.272134
2016-01-01 14:00:00,      -0.207115
2016-01-01 14:20:00,       -0.13536
2016-01-01 14:40:00,      -0.057868
2016-01-01 15:00:00,      0.0231927
2016-01-01 15:20:00,       0.101497
2016-01-01 15:40:00,       0.173691
2016-01-01 16:00:00,       0.242385
2016-01-01 16:20:00,       0.300447
2016-01-01 16:40:00,        0.35108
2016-01-01 17:00:00,        0.39165
2016-01-01 17:20:00,       0.423379
2016-01-01 17:40:00,       0.439893
2016-01-01 18:00:00,       0.445014
2016-01-01 18:20:00,       0.436199
2016-01-01 18:40:00,       0.414985
2016-01-01 19:00:00,       0.381253
2016-01-01 19:20:00,       0.338904
2016-01-01 19:40:00,       0.287605
2016-01-01 20:00:00,       0.228473
2016-01-01 20:20:00,       0.163375
2016-01-01 20:40:00,      0.0934908
2016-01-01 21:00:00,      0.0207734
2016-01-01 21:20:00,     -0.0524095
2016-01-01 21:40:00,      -0.121351
2016-01-01 22:00:00,      -0.186857
2016-01-01 22:20:00,      -0.247503
2016-01-01 22:40:00,      -0.301405
2016-01-01 23:00:00,      -0.346379
2016-01-01 23:20:00,      -0.380207
2016-01-01 23:40:00,      -0.404075
2016-01-02 00:00:00,      -0.416424
2016-01-02 00:20:00,      -0.417587
2016-01-02 00:40:00,      -0.407425
2016-01-02 01:00:00,      -0.385813
2016-01-02 01:20:00,      -0.354218
2016-01-02 01:40:00,      -0.312408
2016-01-02 02:00:00,      -0.262577
2016-01-02 02:20:00,      -0.206661
2016-01-02 02:40:00,      -0.146031
2016-01-02 03:00:00,     -0.0817243
2016-01-02 03:20:00,      -0.015108
2016-01-02 03:40:00,      0.0508107
2016-01-02 04:00:00,        0.11432
2016-01-02 04:20:00,        0.17422
2016-01-02 04:40:00,       0.228875
2016-01-02 05:00:00,       0.276146
2016-01-02 05:20:00,       0.315311
2016-01-02 05:40:00,       0.346013
2016-01-02 06:00:00,       0.366539
2016-01-02 06:20:00,       0.376516
2016-01-02 06:40:00,       0.376169
2016-01-02 07:00:00,       0.365621
2016-01-02 07:20:00,       0.344664
2016-01-02 07:40:00,       0.314758
2016-01-02 08:00:00,       0.276699
2016-01-02 08:20:00,       0.231311
2016-01-02 08:40:00,       0.179705
2016-01-02 09:00:00,       0.123994
2016-01-02 09:20:00,      0.0651297
2016-01-02 09:40:00,     0.00463933
2016-01-02 10:00:00,     -0.0552478
2016-01-02 10:20:00,      -0.112692
2016-01-02 10:40:00,      -0.166648
2016-01-02 11:00:00,      -0.216004
2016-01-02 11:20:00,      -0.258875
2016-01-02 11:40:00,      -0.294062
2016-01-02 12:00:00,      -0.321055
2016-01-02 12:20:00,      -0.339382
2016-01-02 12:40:00,      -0.348435
2016-01-02 13:00:00,      -0.347659
2016-01-02 13:20:00,      -0.337514
2016-01-02 13:40:00,      -0.318529
2016-01-02 14:00:00,      -0.291079
2016-01-02 14:20:00,      -0.255907
2016-01-02 14:40:00,      -0.214195
2016-01-02 15:00:00,      -0.167435
2016-01-02 15:20:00,      -0.116595
2016-01-02 15:40:00,     -0.0628533
2016-01-02 16:00:00,    -0.00784027
2016-01-02 16:20:00,      0.0466301
2016-01-02 16:40:00,       0.099362
2016-01-02 17:00:00,       0.149153
2016-01-02 17:20:00,       0.194261
2016-01-02 17:40:00,       0.233622
2016-01-02 18:00:00,       0.266533
2016-01-02 18:20:00,       0.292116
2016-01-02 18:40:00,       0.309461
2016-01-02 19:00:00,       0.318342
2016-01-02 19:20:00,       0.318746
2016-01-02 19:40:00,       0.310565
2016-01-02 20:00:00,       0.294018
2016-01-02 20:20:00,       0.269977
2016-01-02 20:40:00,       0.238983
2016-01-02 21:00:00,       0.201616
2016-01-02 21:20:00,       0.159224
2016-01-02 21:40:00,       0.113045
2016-01-02 22:00:00,      0.0641145
2016-01-02 22:20:00,      0.0137212
2016-01-02 22:40:00,      -0.036554
2016-01-02 23:00:00,     -0.0854311
2016-01-02 23:20:00,      -0.131805
2016-01-02 23:40:00,      -0.174465
2016-01-03 00:00:00,       -0.21211
2016-01-03 00:20:00,      -0.243855
2016-01-03 00:40:00,       -0.26912
2016-01-03 01:00:00,      -0.287206
2016-01-03 01:20:00,       -0.29753
2016-01-03 01:40:00,      -0.299887
2016-01-03 02:00:00,      -0.294428
2016-01-03 02:20:00,      -0.281388
2016-01-03 02:40:00,      -0.260985
2016-01-03 03:00:00,      -0.233856
2016-01-03 03:20:00,      -0.200813
2016-01-03 03:40:00,      -0.162817
2016-01-03 04:00:00,      -0.120661
2016-01-03 04:20:00,      -0.075555
2016-01-03 04:40:00,     -0.0288362
2016-01-03 05:00:00,      0.0183223
2016-01-03 05:20:00,      0.0647999
2016-01-03 05:40:00,       0.109373
2016-01-03 06:00:00,       0.150717
2016-01-03 06:20:00,       0.187877
2016-01-03 06:40:00,       0.220143
2016-01-03 07:00:00,       0.246437
2016-01-03 07:20:00,       0.266144
2016-01-03 07:40:00,       0.278931
2016-01-03 08:00:00,       0.284378
2016-01-03 08:20:00,        0.28234
2016-01-03 08:40:00,       0.273001
2016-01-03 09:00:00,       0.256695
2016-01-03 09:20:00,       0.233658
2016-01-03 09:40:00,       0.204497
2016-01-03 10:00:00,       0.170113
2016-01-03 10:20:00,       0.131501
2016-01-03 10:40:00,       0.089469
2016-01-03 11:00:00,      0.0451965
2016-01-03 11:20:00,   -6.12465e-05
2016-01-03 11:40:00,     -0.0453346
2016-01-03 12:00:00,     -0.0894114
2016-01-03 12:20:00,      -0.131083
2016-01-03 12:40:00,       -0.16928
2016-01-03 13:00:00,       -0.20311
2016-01-03 13:20:00,      -0.231791
2016-01-03 13:40:00,      -0.254455
2016-01-03 14:00:00,      -0.270464
2016-01-03 14:20:00,      -0.279523
2016-01-03 14:40:00,       -0.28142
2016-01-03 15:00:00,      -0.276089
2016-01-03 15:20:00,      -0.263714
2016-01-03 15:40:00,      -0.244611
2016-01-03 16:00:00,      -0.219141
2016-01-03 16:20:00,       -0.18803
2016-01-03 16:40:00,      -0.151931
2016-01-03 17:00:00,      -0.111918
2016-01-03 17:20:00,     -0.0691108
2016-01-03 17:40:00,     -0.0244502
2016-01-03 18:00:00,      0.0208493
2016-01-03 18:20:00,      0.0656716
2016-01-03 18:40:00,        0.10883
2016-01-03 19:00:00,       0.149111
2016-01-03 19:20:00,       0.185532
2016-01-03 19:40:00,        0.21707
2016-01-03 20:00:00,       0.242947
2016-01-03 20:20:00,       0.262623
2016-01-03 20:40:00,       0.275385
2016-01-03 21:00:00,       0.280837
2016-01-03 21:20:00,       0.278851
2016-01-03 21:40:00,       0.269462
2016-01-03 22:00:00,       0.252956
2016-01-03 22:20:00,       0.229745
2016-01-03 22:40:00,       0.200306
2016-01-03 23:00:00,       0.165356
2016-01-03 23:20:00,       0.125757
2016-01-03 23:40:00,      0.0826029
2016-01-04 00:00:00,      0.0370601
2016-01-04 00:20:00,    -0.00977514
2016-01-04 00:40:00,      -0.056718
2016-01-04 01:00:00,      -0.102518
2016-01-04 01:20:00,      -0.145993
2016-01-04 01:40:00,      -0.185953
2016-01-04 02:00:00,      -0.221317
2016-01-04 02:20:00,      -0.251117
2016-01-04 02:40:00,      -0.274558
2016-01-04 03:00:00,      -0.291024
2016-01-04 03:20:00,      -0.300033
