date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,     -0.0449589,       0.510102
2016-01-01 00:40:00,       0.149875,       0.413222
2016-01-01 01:00:00,        0.21515,       0.512838
2016-01-01 01:20:00,       0.308105,       0.595851
2016-01-01 01:40:00,       0.329438,       0.599319
2016-01-01 02:00:00,       0.336133,       0.654277
2016-01-01 02:20:00,       0.304258,       0.606241
2016-01-01 02:40:00,       0.350213,       0.566323
2016-01-01 03:00:00,       0.304484,       0.601847
2016-01-01 03:20:00,       0.360672,       0.595145
2016-01-01 03:40:00,       0.412694,        0.53406
2016-01-01 04:00:00,       0.390412,       0.561202
2016-01-01 04:20:00,       0.368315,       0.586864
2016-01-01 04:40:00,        0.33538,       0.650118
2016-01-01 05:00:00,        0.25487,       0.676493
2016-01-01 05:20:00,       0.258201,       0.705259
2016-01-01 05:40:00,       0.292439,       0.693378
2016-01-01 06:00:00,       0.299747,       0.679793
2016-01-01 06:20:00,       0.286464,       0.617888
2016-01-01 06:40:00,       0.263745,       0.557574
2016-01-01 07:00:00,       0.234546,       0.507124
2016-01-01 07:20:00,       0.223513,       0.451194
2016-01-01 07:40:00,       0.248827,       0.420471
2016-01-01 08:00:00,       0.256061,       0.411938
2016-01-01 08:20:00,       0.274983,       0.410672
2016-01-01 08:40:00,       0.264587,       0.416912
2016-01-01 09:00:00,        0.26433,       0.429388
2016-01-01 09:20:00,       0.274265,        0.44306
2016-01-01 09:40:00,       0.284521,       0.464285
2016-01-01 10:00:00,       0.311187,       0.488265
2016-01-01 10:20:00,       0.353468,        0.51856
2016-01-01 10:40:00,       0.379999,       0.544235
2016-01-01 11:00:00,       0.399994,       0.566969
2016-01-01 11:20:00,       0.408615,       0.589134
2016-01-01 11:40:00,       0.417639,       0.596758
2016-01-01 12:00:00,       0.425297,        0.59181
2016-01-01 12:20:00,        0.43585,         0.5922
2016-01-01 12:40:00,       0.452628,       0.592983
2016-01-01 13:00:00,       0.471055,       0.598938
2016-01-01 13:20:00,       0.479395,        0.60456
2016-01-01 13:40:00,       0.476088,       0.609658
2016-01-01 14:00:00,       0.457245,       0.610157
2016-01-01 14:20:00,       0.434071,         0.6073
2016-01-01 14:40:00,       0.409075,       0.603267
2016-01-01 15:00:00,       0.386075,       0.596681
2016-01-01 15:20:00,        0.36984,       0.590803
2016-01-01 15:40:00,       0.362969,       0.586088
2016-01-01 16:00:00,       0.353519,       0.577444
2016-01-01 16:20:00,       0.334613,       0.563593
2016-01-01 16:40:00,       0.313905,       0.541231
2016-01-01 17:00:00,       0.293779,       0.515319
2016-01-01 17:20:00,       0.276338,       0.486013
2016-01-01 17:40:00,       0.266056,       0.454131
2016-01-01 18:00:00,       0.254305,       0.427796
2016-01-01 18:20:00,       0.237271,       0.407307
2016-01-01 18:40:00,       0.215425,       0.392605
2016-01-01 19:00:00,       0.188446,       0.384325
2016-01-01 19:20:00,       0.166637,        0.37748
2016-01-01 19:40:00,       0.151698,       0.371731
2016-01-01 20:00:00,       0.141353,       0.365346
2016-01-01 20:20:00,       0.133454,        0.35312
2016-01-01 20:40:00,        0.12252,       0.337393
2016-01-01 21:00:00,       0.110376,       0.318611
2016-01-01 21:20:00,      0.0997537,       0.297807
2016-01-01 21:40:00,      0.0891965,       0.278194
2016-01-01 22:00:00,      0.0808794,       0.260158
2016-01-01 22:20:00,      0.0737806,       0.243212
2016-01-01 22:40:00,      0.0649046,       0.226616
2016-01-01 23:00:00,      0.0535074,       0.209779
2016-01-01 23:20:00,      0.0419461,       0.195786
2016-01-01 23:40:00,      0.0328812,       0.184761
2016-01-02 00:00:00,      0.0265048,       0.175965
2016-01-02 00:20:00,      0.0232999,         0.1694
2016-01-02 00:40:00,      0.0235555,       0.165141
2016-01-02 01:00:00,      0.0266618,        0.16274
2016-01-02 01:20:00,      0.0311563,       0.161015
2016-01-02 01:40:00,      0.0349003,       0.159413
2016-01-02 02:00:00,      0.0388293,       0.157547
2016-01-02 02:20:00,      0.0427565,       0.154597
2016-01-02 02:40:00,      0.0457457,        0.15038
2016-01-02 03:00:00,      0.0486578,        0.14431
2016-01-02 03:20:00,      0.0501187,       0.136205
2016-01-02 03:40:00,      0.0495211,       0.125553
2016-01-02 04:00:00,      0.0470045,       0.113017
2016-01-02 04:20:00,      0.0427139,       0.101095
2016-01-02 04:40:00,      0.0385933,      0.0902619
2016-01-02 05:00:00,       0.034784,      0.0806913
2016-01-02 05:20:00,      0.0310293,      0.0714655
2016-01-02 05:40:00,      0.0280416,      0.0613851
2016-01-02 06:00:00,      0.0248712,      0.0504054
2016-01-02 06:20:00,      0.0212422,      0.0379301
2016-01-02 06:40:00,      0.0177801,      0.0239201
2016-01-02 07:00:00,      0.0142868,     0.00921139
2016-01-02 07:20:00,      0.0112922,    -0.00555952
2016-01-02 07:40:00,     0.00890296,     -0.0196328
2016-01-02 08:00:00,     0.00616992,     -0.0324918
2016-01-02 08:20:00,     0.00372435,     -0.0437164
2016-01-02 08:40:00,     0.00250337,     -0.0531563
2016-01-02 09:00:00,     0.00298567,     -0.0612261
2016-01-02 09:20:00,     0.00499563,     -0.0676953
