date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,     -0.0957782,       0.385579
2016-01-01 00:40:00,      0.0297704,       0.211206
2016-01-01 01:00:00,       0.060319,       0.170085
2016-01-01 01:20:00,      0.0591194,       0.210428
2016-01-01 01:40:00,      0.0958416,       0.115056
2016-01-01 02:00:00,      0.0454168,       0.140992
2016-01-01 02:20:00,     0.00879052,       0.085057
2016-01-01 02:40:00,      0.0410096,     -0.0077222
2016-01-01 03:00:00,      0.0240841,      0.0270429
2016-01-01 03:20:00,      0.0686453,     0.00641168
2016-01-01 03:40:00,       0.113535,     -0.0107463
2016-01-01 04:00:00,      0.0725371,      0.0399323
2016-01-01 04:20:00,       0.032289,      0.0554032
2016-01-01 04:40:00,      0.0344401,       0.108371
2016-01-01 05:00:00,    -0.00917293,       0.109635
2016-01-01 05:20:00,      0.0232164,       0.107611
2016-01-01 05:40:00,      0.0720425,       0.118175
2016-01-01 06:00:00,      0.0694005,      0.0838239
2016-01-01 06:20:00,      0.0509065,      0.0677538
2016-01-01 06:40:00,      0.0277365,      0.0198818
2016-01-01 07:00:00,      0.0252597,      0.0155028
2016-01-01 07:20:00,      0.0326242,      0.0351863
2016-01-01 07:40:00,      0.0563919,     0.00402471
2016-01-01 08:00:00,      0.0473046,      0.0293814
2016-01-01 08:20:00,      0.0458621,      0.0483773
2016-01-01 08:40:00,      0.0476683,      0.0450576
2016-01-01 09:00:00,      0.0148136,      0.0672763
2016-01-01 09:20:00,       0.013473,      0.0589305
2016-01-01 09:40:00,      0.0360158,      0.0624108
2016-01-01 10:00:00,       0.029218,      0.0712689
2016-01-01 10:20:00,      0.0346541,      0.0429641
2016-01-01 10:40:00,      0.0326038,      0.0452398
2016-01-01 11:00:00,      0.0187715,      0.0453054
2016-01-01 11:20:00,      0.0242434,      0.0104915
2016-01-01 11:40:00,      0.0170693,      0.0181252
2016-01-01 12:00:00,      0.0290653,      0.0190366
2016-01-01 12:20:00,      0.0365792,      0.0125443
2016-01-01 12:40:00,      0.0249634,      0.0177945
2016-01-01 13:00:00,      0.0435599,      0.0241249
2016-01-01 13:20:00,      0.0284835,      0.0298303
