date and time,water level (m)
2016-01-01 00:00:00,              2
2016-01-01 00:20:00,      -0.752128
2016-01-01 00:40:00,      -0.528151
2016-01-01 01:00:00,      -0.444337
2016-01-01 01:20:00,      -0.334126
2016-01-01 01:40:00,      -0.191597
2016-01-01 02:00:00,      -0.106289
2016-01-01 02:20:00,     -0.0104847
2016-01-01 02:40:00,      0.0864373
2016-01-01 03:00:00,       0.176223
2016-01-01 03:20:00,       0.239917
2016-01-01 03:40:00,       0.308576
2016-01-01 04:00:00,       0.372121
2016-01-01 04:20:00,       0.435407
2016-01-01 04:40:00,       0.475198
2016-01-01 05:00:00,       0.511545
2016-01-01 05:20:00,       0.519956
2016-01-01 05:40:00,       0.512804
2016-01-01 06:00:00,       0.497213
2016-01-01 06:20:00,       0.471624
2016-01-01 06:40:00,       0.433415
2016-01-01 07:00:00,       0.388142
2016-01-01 07:20:00,       0.324458
2016-01-01 07:40:00,        0.24868
2016-01-01 08:00:00,        0.16553
2016-01-01 08:20:00,      0.0844468
2016-01-01 08:40:00,    -0.00522054
2016-01-01 09:00:00,     -0.0888877
2016-01-01 09:20:00,      -0.167837
2016-01-01 09:40:00,      -0.243177
2016-01-01 10:00:00,      -0.313093
2016-01-01 10:20:00,      -0.370981
2016-01-01 10:40:00,      -0.416589
2016-01-01 11:00:00,      -0.454215
2016-01-01 11:20:00,      -0.478069
2016-01-01 11:40:00,      -0.486339
2016-01-01 12:00:00,      -0.480101
2016-01-01 12:20:00,       -0.46211
2016-01-01 12:40:00,       -0.43111
2016-01-01 13:00:00,      -0.387365
2016-01-01 13:20:00,      -0.333561
2016-01-01 13:40:00,      -0.271597
2016-01-01 14:00:00,      -0.201491
2016-01-01 14:20:00,      -0.126613
2016-01-01 14:40:00,     -0.0483485
2016-01-01 15:00:00,      0.0308939
2016-01-01 15:20:00,       0.108526
2016-01-01 15:40:00,       0.180314
2016-01-01 16:00:00,       0.248762
2016-01-01 16:20:00,       0.309561
2016-01-01 16:40:00,        0.36128
2016-01-01 17:00:00,       0.400269
2016-01-01 17:20:00,       0.429803
2016-01-01 17:40:00,       0.446104
2016-01-01 18:00:00,       0.450843
2016-01-01 18:20:00,       0.442649
2016-01-01 18:40:00,       0.421639
2016-01-01 19:00:00,       0.387929
2016-01-01 19:20:00,       0.346068
2016-01-01 19:40:00,       0.294062
2016-01-01 20:00:00,       0.234008
2016-01-01 20:20:00,        0.16795
2016-01-01 20:40:00,      0.0984928
2016-01-01 21:00:00,      0.0270031
2016-01-01 21:20:00,     -0.0454434
2016-01-01 21:40:00,      -0.115446
2016-01-01 22:00:00,      -0.181801
2016-01-01 22:20:00,      -0.242302
2016-01-01 22:40:00,       -0.29577
2016-01-01 23:00:00,      -0.340361
2016-01-01 23:20:00,      -0.374754
2016-01-01 23:40:00,      -0.398872
2016-01-02 00:00:00,      -0.411616
2016-01-02 00:20:00,      -0.412605
2016-01-02 00:40:00,      -0.402326
2016-01-02 01:00:00,       -0.38102
2016-01-02 01:20:00,      -0.349421
2016-01-02 01:40:00,      -0.308261
2016-01-02 02:00:00,      -0.260391
2016-01-02 02:20:00,      -0.204133
2016-01-02 02:40:00,      -0.142218
2016-01-02 03:00:00,     -0.0765982
2016-01-02 03:20:00,     -0.0129281
2016-01-02 03:40:00,      0.0557749
2016-01-02 04:00:00,        0.11972
2016-01-02 04:20:00,        0.17926
2016-01-02 04:40:00,       0.233063
2016-01-02 05:00:00,       0.279263
2016-01-02 05:20:00,       0.316224
2016-01-02 05:40:00,       0.349138
2016-01-02 06:00:00,       0.368766
2016-01-02 06:20:00,       0.379427
2016-01-02 06:40:00,       0.376603
2016-01-02 07:00:00,       0.367449
2016-01-02 07:20:00,       0.346989
2016-01-02 07:40:00,       0.316455
2016-01-02 08:00:00,       0.278227
2016-01-02 08:20:00,       0.232005
2016-01-02 08:40:00,       0.180189
2016-01-02 09:00:00,       0.123644
2016-01-02 09:20:00,      0.0652091
2016-01-02 09:40:00,     0.00497435
2016-01-02 10:00:00,     -0.0543802
2016-01-02 10:20:00,      -0.112362
