date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,      -0.117488,       0.416523
2016-01-01 00:40:00,      0.0302657,       0.225386
2016-01-01 01:00:00,      0.0276776,       0.216028
2016-01-01 01:20:00,      0.0669062,       0.213099
2016-01-01 01:40:00,      0.0241898,        0.11719
2016-01-01 02:00:00,     0.00242802,       0.124502
2016-01-01 02:20:00,      -0.040696,      0.0213569
2016-01-01 02:40:00,     -0.0120659,     -0.0866547
2016-01-01 03:00:00,     -0.0579889,     -0.0713453
2016-01-01 03:20:00,      0.0237343,      -0.119934
2016-01-01 03:40:00,       0.108751,      -0.172085
2016-01-01 04:00:00,      0.0315725,      -0.101723
2016-01-01 04:20:00,     -0.0366928,     -0.0546484
2016-01-01 04:40:00,     0.00319897,        0.01053
2016-01-01 05:00:00,     -0.0892703,      0.0373145
2016-01-01 05:20:00,     -0.0579156,      0.0503043
2016-01-01 05:40:00,      0.0375549,      0.0843937
2016-01-01 06:00:00,      0.0229456,      0.0266109
2016-01-01 06:20:00,    -0.00139986,    -0.00675942
2016-01-01 06:40:00,     -0.0393442,     -0.0917271
2016-01-01 07:00:00,     -0.0555112,      -0.105942
2016-01-01 07:20:00,    -0.00116786,      -0.101525
2016-01-01 07:40:00,      0.0262061,      -0.143855
2016-01-01 08:00:00,      0.0169891,     -0.0813543
2016-01-01 08:20:00,      0.0333724,     -0.0412451
2016-01-01 08:40:00,    -0.00417009,     -0.0167537
2016-01-01 09:00:00,      -0.065721,      0.0526545
2016-01-01 09:20:00,     -0.0632015,      0.0649641
2016-01-01 09:40:00,     -0.0477904,       0.107082
2016-01-01 10:00:00,      -0.023623,       0.114718
2016-01-01 10:20:00,    0.000715439,      0.0763065
2016-01-01 10:40:00,     -0.0204011,      0.0716469
2016-01-01 11:00:00,     -0.0360283,      0.0436004
2016-01-01 11:20:00,     -0.0401287,     -0.0113979
2016-01-01 11:40:00,      -0.041055,     -0.0258763
2016-01-01 12:00:00,     -0.0131723,     -0.0466209
2016-01-01 12:20:00,     -0.0124452,     -0.0682306
2016-01-01 12:40:00,     0.00497083,     -0.0660825
2016-01-01 13:00:00,      0.0336376,     -0.0584593
2016-01-01 13:20:00,     -0.0060654,      -0.053388
2016-01-01 13:40:00,     -0.0308372,       -0.03778
2016-01-01 14:00:00,     -0.0539279,     -0.0107065
2016-01-01 14:20:00,     -0.0560366,      0.0188726
2016-01-01 14:40:00,     -0.0358244,      0.0270462
2016-01-01 15:00:00,     -0.0244025,      0.0397546
2016-01-01 15:20:00,      -0.015174,      0.0472469
2016-01-01 15:40:00,     -0.0169096,      0.0274172
2016-01-01 16:00:00,     -0.0430709,    -0.00655801
2016-01-01 16:20:00,       -0.05319,     -0.0288026
2016-01-01 16:40:00,     -0.0440182,     -0.0543393
2016-01-01 17:00:00,     -0.0220463,     -0.0796919
2016-01-01 17:20:00,     -0.0169253,     -0.0868143
2016-01-01 17:40:00,     -0.0116727,     -0.0886724
2016-01-01 18:00:00,     -0.0251368,     -0.0709778
2016-01-01 18:20:00,     -0.0526589,      -0.047737
2016-01-01 18:40:00,     -0.0503522,     -0.0277847
2016-01-01 19:00:00,     -0.0426619,     -0.0119579
2016-01-01 19:20:00,     -0.0426187,     0.00251386
2016-01-01 19:40:00,     -0.0246466,     -0.0136549
2016-01-01 20:00:00,     -0.0307492,     -0.0373311
2016-01-01 20:20:00,      -0.045257,     -0.0578109
2016-01-01 20:40:00,     -0.0264633,      -0.088272
2016-01-01 21:00:00,     -0.0211702,      -0.100776
2016-01-01 21:20:00,      -0.023076,      -0.107035
2016-01-01 21:40:00,     -0.0095988,      -0.110898
2016-01-01 22:00:00,     -0.0123591,     -0.0932567
2016-01-01 22:20:00,      -0.024887,     -0.0796411
2016-01-01 22:40:00,     -0.0286999,     -0.0700622
2016-01-01 23:00:00,     -0.0330609,     -0.0483857
2016-01-01 23:20:00,      -0.025175,     -0.0376497
2016-01-01 23:40:00,     -0.0188864,     -0.0327991
2016-01-02 00:00:00,     -0.0188116,     -0.0272944
2016-01-02 00:20:00,     -0.0124872,     -0.0254753
2016-01-02 00:40:00,     -0.0152541,     -0.0359708
2016-01-02 01:00:00,      -0.023382,      -0.045717
2016-01-02 01:20:00,     -0.0225362,      -0.056548
2016-01-02 01:40:00,     -0.0170487,     -0.0657179
2016-01-02 02:00:00,     -0.0134424,     -0.0737399
2016-01-02 02:20:00,   -0.000554119,     -0.0836049
2016-01-02 02:40:00,     0.00225154,     -0.0833689
2016-01-02 03:00:00,    -0.00135338,     -0.0791442
2016-01-02 03:20:00,   -0.000530195,     -0.0778868
2016-01-02 03:40:00,     -0.0125527,      -0.059438
2016-01-02 04:00:00,     -0.0102921,     -0.0446566
2016-01-02 04:20:00,     -0.0029407,     -0.0346128
2016-01-02 04:40:00,     -0.0072366,     -0.0170249
2016-01-02 05:00:00,     0.00176618,      -0.014608
2016-01-02 05:20:00,     0.00274168,      -0.017424
2016-01-02 05:40:00,     -0.0106429,     -0.0239692
2016-01-02 06:00:00,    -0.00453117,     -0.0438358
2016-01-02 06:20:00,     0.00443258,     -0.0537373
2016-01-02 06:40:00,     0.00650854,     -0.0575438
2016-01-02 07:00:00,      0.0142634,     -0.0642786
2016-01-02 07:20:00,      0.0105028,     -0.0564421
2016-01-02 07:40:00,     0.00250482,     -0.0416204
2016-01-02 08:00:00,     0.00209971,     -0.0281409
2016-01-02 08:20:00,    -0.00224431,     -0.0141064
2016-01-02 08:40:00,   -7.64049e-05,    -0.00345513
2016-01-02 09:00:00,     0.00610315,     0.00451987
2016-01-02 09:20:00,     0.00406069,     0.00674593
2016-01-02 09:40:00,    4.39961e-05,    0.000774327
2016-01-02 10:00:00,    -0.00110054,    -0.00607694
2016-01-02 10:20:00,     0.00123772,     -0.0119326
2016-01-02 10:40:00,    0.000871521,      -0.017481
2016-01-02 11:00:00,     0.00566922,     -0.0238563
2016-01-02 11:20:00,     0.00880633,     -0.0249053
2016-01-02 11:40:00,     0.00438321,     -0.0180646
2016-01-02 12:00:00,      0.0033809,      -0.016791
2016-01-02 12:20:00,    -0.00286314,    -0.00766318
2016-01-02 12:40:00,    -0.00657373,     0.00585781
2016-01-02 13:00:00,    -0.00429295,      0.0116917
2016-01-02 13:20:00,     -0.0110658,      0.0214501
2016-01-02 13:40:00,    -0.00671552,      0.0272992
2016-01-02 14:00:00,     -0.0059996,      0.0304512
2016-01-02 14:20:00,     -0.0148658,      0.0297191
2016-01-02 14:40:00,     -0.0107492,      0.0209788
2016-01-02 15:00:00,     -0.0161868,      0.0191928
2016-01-02 15:20:00,     -0.0168956,     0.00869704
2016-01-02 15:40:00,      -0.010633,    -0.00577059
2016-01-02 16:00:00,      -0.011887,    -0.00822199
2016-01-02 16:20:00,    -0.00661968,     -0.0145027
2016-01-02 16:40:00,    -0.00967128,     -0.0181259
2016-01-02 17:00:00,     -0.0178721,     -0.0139728
2016-01-02 17:20:00,     -0.0150556,     -0.0102131
2016-01-02 17:40:00,     -0.0188189,   -0.000212499
2016-01-02 18:00:00,     -0.0208135,      0.0045951
2016-01-02 18:20:00,     -0.0152939,     0.00587972
2016-01-02 18:40:00,      -0.016668,     0.00950543
2016-01-02 19:00:00,     -0.0178169,     0.00431413
2016-01-02 19:20:00,     -0.0181969,    -0.00570111
2016-01-02 19:40:00,     -0.0191801,     -0.0153671
2016-01-02 20:00:00,     -0.0160443,     -0.0234347
2016-01-02 20:20:00,     -0.0123245,      -0.030116
2016-01-02 20:40:00,     -0.0107087,     -0.0372058
2016-01-02 21:00:00,     -0.0131189,     -0.0362971
2016-01-02 21:20:00,     -0.0135596,     -0.0303374
2016-01-02 21:40:00,     -0.0126355,     -0.0263293
2016-01-02 22:00:00,     -0.0172499,      -0.018939
2016-01-02 22:20:00,     -0.0143361,     -0.0142012
2016-01-02 22:40:00,     -0.0111248,     -0.0100594
2016-01-02 23:00:00,     -0.0143834,     -0.0086768
2016-01-02 23:20:00,     -0.0106659,     -0.0158087
2016-01-02 23:40:00,     -0.0114181,     -0.0176068
2016-01-03 00:00:00,     -0.0112042,     -0.0205161
2016-01-03 00:20:00,    -0.00511452,     -0.0301522
2016-01-03 00:40:00,    -0.00660607,     -0.0309488
2016-01-03 01:00:00,    -0.00106489,     -0.0318738
2016-01-03 01:20:00,     0.00155079,     -0.0325037
2016-01-03 01:40:00,     -0.0042754,     -0.0291112
2016-01-03 02:00:00,   -0.000178184,     -0.0267376
2016-01-03 02:20:00,    -0.00184755,     -0.0185189
2016-01-03 02:40:00,    -0.00344187,     -0.0129664
2016-01-03 03:00:00,     0.00113152,     -0.0089535
2016-01-03 03:20:00,   -0.000228546,    0.000149531
2016-01-03 03:40:00,     0.00271068,     0.00161727
2016-01-03 04:00:00,     0.00296158,     0.00228193
2016-01-03 04:20:00,    0.000792361,     0.00496325
2016-01-03 04:40:00,     0.00325415,     0.00211749
2016-01-03 05:00:00,     0.00242363,   -0.000948635
2016-01-03 05:20:00,     0.00322607,    -0.00444258
2016-01-03 05:40:00,     0.00740702,     -0.0060972
2016-01-03 06:00:00,     0.00911584,    -0.00681284
2016-01-03 06:20:00,     0.00819362,    -0.00793077
2016-01-03 06:40:00,      0.0072209,    -0.00434876
2016-01-03 07:00:00,     0.00721279,     0.00152777
2016-01-03 07:20:00,     0.00490674,     0.00768263
2016-01-03 07:40:00,     0.00358092,      0.0130189
2016-01-03 08:00:00,     0.00461875,      0.0160036
2016-01-03 08:20:00,     0.00161884,      0.0198643
2016-01-03 08:40:00,    0.000643056,       0.015775
2016-01-03 09:00:00,    -0.00161055,     0.00727263
2016-01-03 09:20:00,    -0.00677669,     0.00230173
2016-01-03 09:40:00,    -0.00402187,    -0.00630645
2016-01-03 10:00:00,    -0.00578728,     -0.0129894
2016-01-03 10:20:00,     -0.0125817,     -0.0164376
2016-01-03 10:40:00,     -0.0123842,     -0.0212606
2016-01-03 11:00:00,     -0.0180679,     -0.0206085
2016-01-03 11:20:00,     -0.0248097,     -0.0208523
2016-01-03 11:40:00,     -0.0255426,     -0.0250535
2016-01-03 12:00:00,     -0.0311171,     -0.0243758
2016-01-03 12:20:00,     -0.0331674,     -0.0279705
2016-01-03 12:40:00,      -0.035322,     -0.0345152
2016-01-03 13:00:00,     -0.0410744,     -0.0393367
2016-01-03 13:20:00,     -0.0410596,     -0.0460651
2016-01-03 13:40:00,     -0.0425992,     -0.0523147
2016-01-03 14:00:00,     -0.0451154,     -0.0592142
2016-01-03 14:20:00,      -0.043735,     -0.0648064
2016-01-03 14:40:00,     -0.0439778,     -0.0675712
2016-01-03 15:00:00,     -0.0445386,     -0.0717184
2016-01-03 15:20:00,     -0.0445723,     -0.0732294
2016-01-03 15:40:00,     -0.0452404,     -0.0724115
2016-01-03 16:00:00,     -0.0471555,     -0.0715724
2016-01-03 16:20:00,      -0.048073,     -0.0706051
2016-01-03 16:40:00,     -0.0481985,     -0.0679241
2016-01-03 17:00:00,     -0.0486854,     -0.0641263
2016-01-03 17:20:00,      -0.048539,     -0.0633185
2016-01-03 17:40:00,     -0.0503154,     -0.0623425
2016-01-03 18:00:00,     -0.0505386,     -0.0605144
2016-01-03 18:20:00,     -0.0492711,     -0.0617869
2016-01-03 18:40:00,     -0.0514494,     -0.0616551
2016-01-03 19:00:00,     -0.0497024,     -0.0619197
2016-01-03 19:20:00,     -0.0471157,     -0.0615287
2016-01-03 19:40:00,      -0.048634,     -0.0580295
2016-01-03 20:00:00,     -0.0466943,     -0.0566412
2016-01-03 20:20:00,     -0.0457903,     -0.0519138
2016-01-03 20:40:00,     -0.0467557,     -0.0439217
2016-01-03 21:00:00,     -0.0438153,     -0.0388364
2016-01-03 21:20:00,     -0.0437807,     -0.0321313
2016-01-03 21:40:00,     -0.0436286,     -0.0253367
2016-01-03 22:00:00,       -0.04029,     -0.0213008
2016-01-03 22:20:00,      -0.040742,     -0.0169227
2016-01-03 22:40:00,     -0.0402203,     -0.0151105
2016-01-03 23:00:00,     -0.0375298,     -0.0137536
2016-01-03 23:20:00,     -0.0366268,     -0.0109278
2016-01-03 23:40:00,     -0.0349887,    -0.00988687
2016-01-04 00:00:00,     -0.0335077,    -0.00794983
2016-01-04 00:20:00,       -0.03267,    -0.00403249
2016-01-04 00:40:00,     -0.0316343,    0.000372775
2016-01-04 01:00:00,     -0.0312998,     0.00455508
2016-01-04 01:20:00,     -0.0308561,     0.00864959
2016-01-04 01:40:00,      -0.030105,       0.013859
2016-01-04 02:00:00,     -0.0285903,      0.0175371
2016-01-04 02:20:00,     -0.0282814,      0.0195571
2016-01-04 02:40:00,     -0.0277256,      0.0222427
2016-01-04 03:00:00,     -0.0254642,      0.0228152
2016-01-04 03:20:00,     -0.0260851,      0.0228962
2016-01-04 03:40:00,     -0.0249861,      0.0220361
2016-01-04 04:00:00,     -0.0233046,      0.0210231
2016-01-04 04:20:00,     -0.0239419,      0.0205474
2016-01-04 04:40:00,     -0.0223466,      0.0178609
2016-01-04 05:00:00,     -0.0226498,       0.017388
2016-01-04 05:20:00,     -0.0229695,      0.0177323
2016-01-04 05:40:00,     -0.0221483,      0.0159869
2016-01-04 06:00:00,     -0.0243312,      0.0172082
2016-01-04 06:20:00,     -0.0239996,      0.0178376
2016-01-04 06:40:00,     -0.0242793,      0.0177055
