date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,      -0.201347,       0.309211
2016-01-01 00:40:00,      -0.134242,    -0.00197177
2016-01-01 01:00:00,      -0.211172,      -0.106127
2016-01-01 01:20:00,      -0.244313,      -0.194558
2016-01-01 01:40:00,      -0.306447,      -0.356002
2016-01-01 02:00:00,      -0.353323,      -0.453637
2016-01-01 02:20:00,      -0.422503,      -0.550647
2016-01-01 02:40:00,      -0.406711,      -0.631654
2016-01-01 03:00:00,      -0.442476,      -0.600636
2016-01-01 03:20:00,       -0.40556,       -0.55752
2016-01-01 03:40:00,      -0.337296,      -0.544866
2016-01-01 04:00:00,      -0.284479,      -0.552062
2016-01-01 04:20:00,      -0.247929,      -0.633787
2016-01-01 04:40:00,      -0.354413,      -0.669011
2016-01-01 05:00:00,      -0.410862,      -0.666492
2016-01-01 05:20:00,      -0.345829,      -0.648911
2016-01-01 05:40:00,      -0.321815,      -0.655978
2016-01-01 06:00:00,      -0.368561,      -0.686061
2016-01-01 06:20:00,       -0.35313,      -0.693682
2016-01-01 06:40:00,       -0.33759,      -0.721528
2016-01-01 07:00:00,      -0.341915,      -0.711495
2016-01-01 07:20:00,      -0.334881,      -0.695544
2016-01-01 07:40:00,      -0.320297,         -0.672
2016-01-01 08:00:00,      -0.314193,      -0.643749
2016-01-01 08:20:00,       -0.30232,      -0.624231
2016-01-01 08:40:00,      -0.298325,      -0.625138
2016-01-01 09:00:00,      -0.306694,      -0.613387
2016-01-01 09:20:00,      -0.297008,      -0.609464
2016-01-01 09:40:00,      -0.276118,      -0.606285
2016-01-01 10:00:00,      -0.251504,      -0.602865
2016-01-01 10:20:00,      -0.221931,      -0.597402
2016-01-01 10:40:00,      -0.203632,      -0.587013
2016-01-01 11:00:00,      -0.193464,       -0.58111
2016-01-01 11:20:00,       -0.19272,       -0.57904
2016-01-01 11:40:00,       -0.19828,      -0.578839
2016-01-01 12:00:00,       -0.20487,      -0.580688
2016-01-01 12:20:00,      -0.206681,      -0.578803
2016-01-01 12:40:00,      -0.204302,      -0.564976
2016-01-01 13:00:00,       -0.19402,      -0.544198
2016-01-01 13:20:00,      -0.183524,      -0.513599
2016-01-01 13:40:00,      -0.168408,      -0.474018
2016-01-01 14:00:00,      -0.150971,      -0.427665
2016-01-01 14:20:00,      -0.135359,      -0.372001
2016-01-01 14:40:00,      -0.115764,      -0.304914
2016-01-01 15:00:00,     -0.0929589,      -0.224834
2016-01-01 15:20:00,     -0.0688753,      -0.132563
2016-01-01 15:40:00,     -0.0403288,     -0.0343027
2016-01-01 16:00:00,    -0.00592536,      0.0649469
2016-01-01 16:20:00,      0.0312983,       0.157627
2016-01-01 16:40:00,      0.0700089,       0.228985
2016-01-01 17:00:00,       0.104094,       0.274978
2016-01-01 17:20:00,       0.130471,       0.295513
2016-01-01 17:40:00,       0.150244,       0.293902
2016-01-01 18:00:00,       0.163766,       0.279322
2016-01-01 18:20:00,       0.172122,       0.260745
2016-01-01 18:40:00,       0.179687,       0.244358
2016-01-01 19:00:00,       0.183176,       0.232728
