date and time,water level (m)
2016-01-01 00:00:00,              1
2016-01-01 00:20:00,      -0.492258
2016-01-01 00:40:00,      -0.437471
2016-01-01 01:00:00,      -0.364613
2016-01-01 01:20:00,      -0.224722
2016-01-01 01:40:00,      -0.140193
2016-01-01 02:00:00,     -0.0516572
2016-01-01 02:20:00,      0.0454169
2016-01-01 02:40:00,      0.0798864
2016-01-01 03:00:00,       0.168666
2016-01-01 03:20:00,       0.167244
2016-01-01 03:40:00,       0.222654
2016-01-01 04:00:00,       0.215845
2016-01-01 04:20:00,        0.29835
2016-01-01 04:40:00,       0.338226
2016-01-01 05:00:00,       0.409004
2016-01-01 05:20:00,       0.459939
2016-01-01 05:40:00,       0.486193
2016-01-01 06:00:00,       0.488076
2016-01-01 06:20:00,       0.468273
2016-01-01 06:40:00,       0.430879
2016-01-01 07:00:00,       0.366586
2016-01-01 07:20:00,       0.295358
2016-01-01 07:40:00,       0.213823
2016-01-01 08:00:00,       0.131457
2016-01-01 08:20:00,       0.055632
2016-01-01 08:40:00,     -0.0143339
2016-01-01 09:00:00,     -0.0790454
2016-01-01 09:20:00,      -0.141712
2016-01-01 09:40:00,      -0.195325
2016-01-01 10:00:00,      -0.254458
2016-01-01 10:20:00,      -0.300055
2016-01-01 10:40:00,      -0.348675
2016-01-01 11:00:00,      -0.380574
2016-01-01 11:20:00,      -0.415336
2016-01-01 11:40:00,      -0.428986
2016-01-01 12:00:00,      -0.442633
2016-01-01 12:20:00,       -0.43337
2016-01-01 12:40:00,      -0.422197
2016-01-01 13:00:00,      -0.392375
2016-01-01 13:20:00,      -0.355527
2016-01-01 13:40:00,      -0.301504
2016-01-01 14:00:00,      -0.240523
2016-01-01 14:20:00,      -0.172236
2016-01-01 14:40:00,      -0.094407
2016-01-01 15:00:00,     -0.0202653
2016-01-01 15:20:00,      0.0586307
2016-01-01 15:40:00,        0.13037
2016-01-01 16:00:00,       0.197143
2016-01-01 16:20:00,       0.256135
2016-01-01 16:40:00,       0.302715
2016-01-01 17:00:00,       0.335653
2016-01-01 17:20:00,       0.359961
2016-01-01 17:40:00,       0.371371
2016-01-01 18:00:00,       0.377097
2016-01-01 18:20:00,       0.374968
2016-01-01 18:40:00,       0.367343
2016-01-01 19:00:00,       0.351332
2016-01-01 19:20:00,       0.326192
2016-01-01 19:40:00,       0.290613
2016-01-01 20:00:00,       0.246083
2016-01-01 20:20:00,       0.192626
2016-01-01 20:40:00,       0.129955
2016-01-01 21:00:00,      0.0648897
2016-01-01 21:20:00,    -0.00593777
2016-01-01 21:40:00,     -0.0730964
2016-01-01 22:00:00,      -0.139749
2016-01-01 22:20:00,      -0.198686
2016-01-01 22:40:00,      -0.249494
2016-01-01 23:00:00,      -0.292914
2016-01-01 23:20:00,      -0.323649
2016-01-01 23:40:00,      -0.347669
2016-01-02 00:00:00,      -0.358539
2016-01-02 00:20:00,      -0.361149
2016-01-02 00:40:00,      -0.353951
2016-01-02 01:00:00,       -0.33791
2016-01-02 01:20:00,       -0.31271
2016-01-02 01:40:00,      -0.281618
2016-01-02 02:00:00,      -0.242809
2016-01-02 02:20:00,      -0.201579
2016-01-02 02:40:00,       -0.15464
2016-01-02 03:00:00,      -0.105048
2016-01-02 03:20:00,     -0.0529303
2016-01-02 03:40:00,     0.00246855
2016-01-02 04:00:00,      0.0588967
2016-01-02 04:20:00,       0.116795
2016-01-02 04:40:00,       0.171452
2016-01-02 05:00:00,       0.224003
2016-01-02 05:20:00,       0.268535
2016-01-02 05:40:00,       0.305329
2016-01-02 06:00:00,        0.33045
2016-01-02 06:20:00,       0.344091
2016-01-02 06:40:00,       0.344726
2016-01-02 07:00:00,       0.334927
2016-01-02 07:20:00,       0.316063
2016-01-02 07:40:00,       0.289462
2016-01-02 08:00:00,        0.25969
2016-01-02 08:20:00,       0.224212
2016-01-02 08:40:00,       0.186839
2016-01-02 09:00:00,       0.144579
2016-01-02 09:20:00,      0.0992323
2016-01-02 09:40:00,       0.050099
2016-01-02 10:00:00,    -0.00125849
2016-01-02 10:20:00,     -0.0545339
2016-01-02 10:40:00,      -0.106164
2016-01-02 11:00:00,      -0.156366
2016-01-02 11:20:00,      -0.201982
2016-01-02 11:40:00,      -0.241194
2016-01-02 12:00:00,      -0.273601
2016-01-02 12:20:00,      -0.296746
2016-01-02 12:40:00,      -0.311801
2016-01-02 13:00:00,      -0.316727
2016-01-02 13:20:00,      -0.312985
2016-01-02 13:40:00,      -0.300572
2016-01-02 14:00:00,      -0.280155
