date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,     0.00252601,       0.158457
2016-01-01 00:40:00,      0.0779007,       0.167063
2016-01-01 01:00:00,      0.0818983,       0.265682
2016-01-01 01:20:00,       0.127041,       0.291816
2016-01-01 01:40:00,       0.142797,       0.307552
2016-01-01 02:00:00,       0.150451,       0.334283
2016-01-01 02:20:00,       0.159813,       0.309143
2016-01-01 02:40:00,       0.176846,       0.327658
2016-01-01 03:00:00,       0.184989,       0.311958
2016-01-01 03:20:00,       0.212956,       0.322303
2016-01-01 03:40:00,       0.229076,        0.33117
2016-01-01 04:00:00,       0.227433,       0.357042
2016-01-01 04:20:00,       0.207599,       0.394385
2016-01-01 04:40:00,       0.196952,        0.42992
2016-01-01 05:00:00,       0.181574,       0.455926
2016-01-01 05:20:00,       0.177814,       0.469547
2016-01-01 05:40:00,          0.183,       0.458647
2016-01-01 06:00:00,       0.169726,       0.431391
2016-01-01 06:20:00,       0.164904,         0.3922
2016-01-01 06:40:00,       0.150935,       0.348812
2016-01-01 07:00:00,        0.14485,       0.315468
2016-01-01 07:20:00,       0.145655,       0.290571
2016-01-01 07:40:00,       0.149783,       0.276312
2016-01-01 08:00:00,       0.146364,       0.275887
2016-01-01 08:20:00,       0.141965,       0.277078
2016-01-01 08:40:00,       0.138812,       0.282279
2016-01-01 09:00:00,       0.132761,       0.289489
2016-01-01 09:20:00,       0.140869,       0.292602
2016-01-01 09:40:00,       0.149013,       0.297118
2016-01-01 10:00:00,       0.162579,       0.301401
2016-01-01 10:20:00,       0.176153,       0.304959
2016-01-01 10:40:00,       0.187524,       0.309909
2016-01-01 11:00:00,       0.200113,       0.313767
2016-01-01 11:20:00,       0.215226,       0.318792
2016-01-01 11:40:00,       0.232236,       0.325453
2016-01-01 12:00:00,       0.252193,       0.334549
2016-01-01 12:20:00,       0.270058,       0.348838
2016-01-01 12:40:00,       0.284381,       0.365856
2016-01-01 13:00:00,       0.293435,       0.381579
2016-01-01 13:20:00,        0.29497,       0.395366
2016-01-01 13:40:00,        0.29236,       0.405761
2016-01-01 14:00:00,       0.286111,         0.4141
2016-01-01 14:20:00,        0.27803,       0.421269
2016-01-01 14:40:00,       0.270038,       0.425445
2016-01-01 15:00:00,       0.262215,       0.426623
2016-01-01 15:20:00,       0.253282,       0.422843
2016-01-01 15:40:00,       0.242837,       0.414279
2016-01-01 16:00:00,       0.230753,       0.400734
2016-01-01 16:20:00,       0.217744,       0.383097
2016-01-01 16:40:00,       0.207601,       0.362997
2016-01-01 17:00:00,       0.199712,       0.342878
2016-01-01 17:20:00,       0.192535,       0.325843
2016-01-01 17:40:00,       0.183433,       0.311653
2016-01-01 18:00:00,       0.169652,       0.301556
2016-01-01 18:20:00,       0.152969,       0.295457
2016-01-01 18:40:00,       0.137884,       0.291501
2016-01-01 19:00:00,       0.124273,       0.287804
2016-01-01 19:20:00,       0.113309,       0.282244
2016-01-01 19:40:00,       0.105281,        0.27276
2016-01-01 20:00:00,      0.0962784,        0.26021
2016-01-01 20:20:00,      0.0873136,       0.244354
2016-01-01 20:40:00,      0.0790217,       0.226797
2016-01-01 21:00:00,      0.0722594,        0.21046
2016-01-01 21:20:00,      0.0667187,       0.195955
2016-01-01 21:40:00,      0.0618433,       0.184411
2016-01-01 22:00:00,      0.0559856,       0.175486
2016-01-01 22:20:00,      0.0494856,       0.167931
2016-01-01 22:40:00,      0.0418379,         0.1605
2016-01-01 23:00:00,      0.0344393,       0.152782
2016-01-01 23:20:00,      0.0285943,       0.145539
2016-01-01 23:40:00,      0.0253233,       0.139431
2016-01-02 00:00:00,      0.0240329,       0.133621
2016-01-02 00:20:00,       0.024558,       0.128922
2016-01-02 00:40:00,      0.0262312,       0.124909
2016-01-02 01:00:00,      0.0286954,       0.122179
2016-01-02 01:20:00,      0.0314975,       0.120101
2016-01-02 01:40:00,       0.034419,       0.118683
2016-01-02 02:00:00,      0.0375335,       0.118295
2016-01-02 02:20:00,      0.0406589,       0.118378
2016-01-02 02:40:00,      0.0426652,       0.118791
2016-01-02 03:00:00,      0.0437592,       0.119642
2016-01-02 03:20:00,      0.0430375,       0.119858
2016-01-02 03:40:00,      0.0400699,       0.119031
2016-01-02 04:00:00,       0.035874,       0.116895
2016-01-02 04:20:00,      0.0311379,        0.11392
2016-01-02 04:40:00,      0.0263099,       0.110419
2016-01-02 05:00:00,      0.0217225,       0.105536
2016-01-02 05:20:00,      0.0168397,      0.0990381
2016-01-02 05:40:00,       0.011835,      0.0907271
2016-01-02 06:00:00,      0.0068286,      0.0806284
2016-01-02 06:20:00,     0.00190762,      0.0699849
2016-01-02 06:40:00,    -0.00248477,      0.0587914
