date and time,velocity in depth averaged flow direction (m/s) - m=20, n=45 - layer 1,velocity in depth averaged flow direction (m/s) - m=20, n=45 - layer 2,velocity in depth averaged flow direction (m/s) - m=20, n=45 - layer 3,velocity in depth averaged flow direction (m/s) - m=20, n=45 - layer 4,velocity in depth averaged flow direction (m/s) - m=20, n=45 - layer 5,velocity in depth averaged flow direction (m/s) - m=20, n=45 - layer 6,velocity in depth averaged flow direction (m/s) - m=20, n=45 - layer 7,velocity in depth averaged flow direction (m/s) - m=20, n=45 - layer 8,velocity in depth averaged flow direction (m/s) - m=20, n=45 - layer 9,velocity in depth averaged flow direction (m/s) - m=20, n=45 - layer 10
2016-01-01 00:00:00,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0
2016-01-01 00:20:00,       0.245734,       0.181266,       0.124646,       0.117605,       0.117882,       0.117925,       0.118041,        0.12593,       0.140658,       0.135282
2016-01-01 00:40:00,       0.273339,       0.217998,       0.181268,       0.156445,       0.138003,       0.124228,       0.114634,        0.10853,       0.104367,       0.100647
2016-01-01 01:00:00,       0.349729,       0.301129,        0.27282,       0.255704,       0.243956,       0.235285,       0.228308,       0.221759,       0.214014,       0.201609
2016-01-01 01:20:00,       0.398076,       0.345253,       0.314234,       0.295393,       0.282143,       0.271627,       0.261903,       0.251022,       0.236271,       0.211757
2016-01-01 01:40:00,       0.420678,       0.368209,       0.336869,       0.317295,       0.302889,       0.290687,       0.278674,          0.265,       0.247406,       0.220827
2016-01-01 02:00:00,       0.448781,       0.397536,       0.366664,       0.346873,       0.331603,       0.317754,       0.303075,       0.285524,       0.262999,       0.230776
2016-01-01 02:20:00,       0.432527,       0.380667,       0.349289,       0.328737,       0.312257,       0.296632,       0.279784,       0.260617,       0.238532,         0.2102
2016-01-01 02:40:00,       0.458219,       0.406327,       0.374636,       0.353464,       0.336057,       0.319257,       0.301245,       0.281287,       0.258668,       0.229183
2016-01-01 03:00:00,        0.44982,       0.397667,       0.365591,       0.343805,       0.325545,       0.307738,       0.288896,       0.268855,       0.247308,        0.22046
2016-01-01 03:20:00,       0.474213,       0.421822,       0.389441,       0.367214,       0.348444,       0.330242,       0.311404,       0.291833,       0.270768,       0.243443
2016-01-01 03:40:00,       0.490941,       0.438536,       0.406018,       0.383535,       0.364492,       0.346126,       0.327326,       0.307871,       0.286616,       0.258157
2016-01-01 04:00:00,       0.511707,       0.459443,       0.426888,       0.404261,       0.385064,       0.366621,       0.347828,       0.328267,       0.306399,       0.276144
2016-01-01 04:20:00,        0.53377,       0.481968,       0.449578,       0.426998,       0.407838,       0.389436,       0.370536,       0.350365,       0.326963,       0.293435
2016-01-01 04:40:00,       0.560782,        0.50932,       0.477177,       0.454795,        0.43581,       0.417469,       0.398239,       0.376863,       0.350824,       0.312071
2016-01-01 05:00:00,       0.578335,       0.527171,       0.495333,       0.473248,       0.454525,       0.436282,       0.416695,       0.394142,       0.365831,       0.323203
2016-01-01 05:20:00,       0.587664,       0.538318,       0.507439,       0.485948,       0.467618,       0.449461,       0.429339,       0.405227,       0.374152,       0.327458
2016-01-01 05:40:00,       0.577246,       0.529378,       0.499513,       0.478708,       0.460828,       0.442816,       0.422393,        0.39756,       0.365791,       0.319144
2016-01-01 06:00:00,       0.544625,       0.498294,       0.469433,        0.44931,       0.431898,       0.414099,       0.393574,       0.368558,       0.337307,       0.293434
2016-01-01 06:20:00,       0.503904,       0.458973,        0.43099,       0.411483,       0.394556,       0.377182,       0.357222,       0.333428,       0.304719,       0.265677
2016-01-01 06:40:00,       0.455394,       0.412103,       0.385074,       0.366225,       0.349857,       0.333096,       0.314113,       0.292224,       0.266977,       0.234094
2016-01-01 07:00:00,       0.419294,       0.377582,       0.351481,       0.333291,       0.317549,       0.301597,       0.283951,       0.264289,       0.242285,       0.214062
2016-01-01 07:20:00,       0.395284,        0.35409,       0.328435,       0.310708,       0.295539,       0.280447,       0.264227,       0.246756,       0.227682,       0.203265
2016-01-01 07:40:00,       0.382707,       0.342287,        0.31697,       0.299591,       0.284936,       0.270686,        0.25579,       0.240092,       0.222993,       0.200653
2016-01-01 08:00:00,       0.377279,       0.339026,       0.314719,       0.298008,       0.284038,       0.270685,       0.256991,       0.242638,       0.226657,       0.204755
2016-01-01 08:20:00,       0.374408,       0.337024,       0.313286,       0.297091,       0.283726,       0.271155,       0.258397,        0.24492,       0.229466,       0.207483
2016-01-01 08:40:00,       0.375731,       0.339615,        0.31635,         0.3005,       0.287585,       0.275643,       0.263634,       0.250775,       0.235499,       0.212874
2016-01-01 09:00:00,       0.376362,       0.342641,       0.320486,       0.305302,        0.29297,       0.281629,       0.270163,       0.257571,       0.242064,       0.218415
2016-01-01 09:20:00,        0.38424,       0.348978,       0.326303,       0.310966,        0.29866,        0.28744,       0.276072,       0.263395,       0.247455,       0.222793
2016-01-01 09:40:00,       0.395149,        0.35751,       0.333659,       0.317705,       0.305015,       0.293484,       0.281734,       0.268455,       0.251618,       0.225744
2016-01-01 10:00:00,       0.409526,       0.369003,       0.343581,       0.326691,       0.313301,       0.301119,       0.288639,       0.274481,       0.256622,       0.229608
2016-01-01 10:20:00,       0.423188,       0.380349,       0.353485,        0.33564,       0.321453,       0.308452,        0.29501,       0.279698,       0.260556,       0.232276
2016-01-01 10:40:00,        0.43635,       0.391896,       0.363901,       0.345201,       0.330217,       0.316356,       0.301932,        0.28559,       0.265544,       0.236664
2016-01-01 11:00:00,        0.44946,       0.403399,       0.374276,        0.35468,       0.338817,       0.323987,       0.308482,       0.291066,       0.270163,       0.240825
2016-01-01 11:20:00,       0.464439,       0.417441,       0.387427,       0.366992,       0.350235,       0.334396,       0.317807,       0.299406,       0.277796,       0.248032
2016-01-01 11:40:00,       0.482056,       0.434177,       0.403327,       0.382066,       0.364393,       0.347508,       0.329792,       0.310343,       0.287862,       0.257267
2016-01-01 12:00:00,       0.503741,       0.454943,       0.423213,        0.40108,       0.382454,       0.364503,       0.345674,       0.325194,       0.301776,        0.27004
2016-01-01 12:20:00,       0.527075,       0.478461,       0.446477,       0.423787,       0.404371,       0.385431,       0.365469,       0.343776,       0.318971,       0.285199
2016-01-01 12:40:00,       0.550085,       0.501811,       0.469807,       0.446738,       0.426645,       0.406748,       0.385598,       0.362542,        0.33611,       0.299906
2016-01-01 13:00:00,       0.568378,       0.520668,       0.488783,       0.465471,       0.444859,       0.424196,       0.402053,        0.37778,         0.3498,       0.311292
2016-01-01 13:20:00,       0.579365,       0.532923,       0.501583,       0.478337,       0.457505,       0.436392,       0.413596,       0.388471,       0.359373,       0.319178
2016-01-01 13:40:00,       0.585023,       0.539814,       0.509098,       0.486054,       0.465172,       0.443813,       0.420579,       0.394802,       0.364796,       0.323253
2016-01-01 14:00:00,       0.586788,       0.542815,       0.512751,       0.489994,       0.469208,        0.44781,       0.424419,       0.398361,       0.367919,       0.325621
2016-01-01 14:20:00,       0.586279,       0.543804,       0.514541,       0.492213,       0.471677,       0.450405,       0.427007,       0.400758,       0.369884,       0.326767
2016-01-01 14:40:00,       0.583387,       0.542343,       0.513924,       0.492121,       0.471958,        0.45095,       0.427676,       0.401355,       0.370168,       0.326385
2016-01-01 15:00:00,       0.578109,       0.538411,       0.510864,       0.489666,       0.469985,       0.449361,       0.426326,       0.400018,       0.368585,       0.324247
2016-01-01 15:20:00,       0.569327,       0.529795,        0.50268,       0.481949,       0.462733,       0.442535,       0.419814,       0.393647,       0.362236,       0.317986
2016-01-01 15:40:00,       0.555852,       0.516359,       0.489526,       0.469191,       0.450441,       0.430735,       0.408457,        0.38265,       0.351647,       0.308252
2016-01-01 16:00:00,       0.537161,       0.497726,       0.471197,       0.451273,       0.433001,       0.413813,       0.392068,       0.366879,       0.336808,       0.295207
2016-01-01 16:20:00,       0.513687,       0.474967,       0.448992,       0.429563,       0.411795,       0.393146,       0.372027,       0.347692,       0.318978,       0.279821
2016-01-01 16:40:00,       0.489474,        0.45138,       0.425985,       0.407068,       0.389806,       0.371722,       0.351344,       0.328122,       0.301113,       0.264698
2016-01-01 17:00:00,       0.466485,       0.428909,        0.40402,       0.385574,       0.368809,       0.351332,       0.331811,       0.309861,       0.284659,       0.250933
2016-01-01 17:20:00,       0.445161,       0.409252,       0.385342,       0.367577,       0.351439,        0.33469,       0.316153,       0.295545,       0.272048,       0.240542
2016-01-01 17:40:00,       0.424711,        0.39082,       0.368222,       0.351356,       0.335982,       0.320032,       0.302474,       0.283081,          0.261,       0.231186
2016-01-01 18:00:00,       0.405291,       0.373578,       0.352369,       0.336457,       0.321896,       0.306783,       0.290194,       0.271906,       0.250986,       0.222429
2016-01-01 18:20:00,       0.389754,       0.358805,        0.33848,       0.323347,       0.309549,       0.295273,       0.279648,       0.262392,       0.242461,       0.214843
2016-01-01 18:40:00,       0.377893,       0.347397,       0.327587,       0.313019,       0.299886,       0.286432,       0.271773,       0.255495,       0.236392,       0.209384
2016-01-01 19:00:00,       0.367122,       0.337256,       0.318033,       0.304063,       0.291621,       0.278996,       0.265259,       0.249819,       0.231299,       0.204546
2016-01-01 19:20:00,       0.357111,        0.32689,       0.307917,       0.294418,       0.282595,       0.270719,       0.257784,       0.243021,       0.224929,        0.19839
2016-01-01 19:40:00,       0.345389,       0.314451,       0.295358,       0.282092,       0.270724,       0.259474,       0.247237,       0.233104,       0.215551,       0.189749
2016-01-01 20:00:00,       0.330394,       0.298905,       0.279707,       0.266634,       0.255666,       0.244982,       0.233407,       0.219955,       0.203184,       0.178762
2016-01-01 20:20:00,       0.311959,       0.280279,       0.261104,        0.24825,       0.237661,       0.227495,       0.216558,       0.203891,       0.188257,       0.165952
2016-01-01 20:40:00,       0.292052,        0.26025,       0.241169,       0.228559,       0.218333,       0.208653,       0.198351,       0.186563,       0.172292,       0.152437
2016-01-01 21:00:00,       0.273899,       0.241923,       0.222896,       0.210488,       0.200582,       0.191352,       0.181693,        0.17088,       0.158122,        0.14076
2016-01-01 21:20:00,       0.257819,       0.225765,       0.206805,       0.194577,       0.184957,       0.176153,       0.167145,       0.157344,       0.146105,       0.131091
2016-01-01 21:40:00,       0.244619,       0.212589,       0.193777,       0.181766,       0.172444,       0.164073,       0.155727,       0.146922,       0.137081,       0.124063
2016-01-01 22:00:00,        0.23355,       0.201609,       0.182979,       0.171203,        0.16219,       0.154257,       0.146559,       0.138684,       0.130075,        0.11872
2016-01-01 22:20:00,       0.222001,       0.191699,       0.173783,       0.162433,       0.153811,       0.146349,        0.13929,       0.132263,       0.124696,       0.114665
2016-01-01 22:40:00,       0.209545,        0.18134,       0.164597,        0.15397,       0.145918,       0.139018,       0.132599,       0.126316,       0.119581,       0.110536
2016-01-01 23:00:00,       0.197101,       0.170943,       0.155366,       0.145484,       0.138026,        0.13169,       0.125873,       0.120236,       0.114187,       0.105919
2016-01-01 23:20:00,       0.187964,       0.161736,       0.146569,        0.13715,       0.130159,       0.124318,       0.119043,       0.113985,       0.108535,       0.100949
2016-01-01 23:40:00,       0.181764,       0.155042,       0.139484,       0.129983,       0.123117,       0.117562,       0.112703,       0.108148,       0.103264,      0.0963972
2016-01-02 00:00:00,        0.17571,       0.149222,       0.133402,       0.123717,       0.116832,       0.111435,       0.106893,       0.102769,      0.0984193,      0.0923457
2016-01-02 00:20:00,       0.171798,       0.144763,       0.128604,       0.118728,       0.111801,       0.106514,       0.102214,      0.0984308,      0.0945261,      0.0891648
2016-01-02 00:40:00,       0.169461,       0.141461,       0.124703,       0.114488,       0.107403,       0.102113,      0.0979347,      0.0943699,      0.0908043,       0.086071
2016-01-02 01:00:00,       0.168757,       0.139708,       0.122327,       0.111752,       0.104467,      0.0990999,      0.0949415,      0.0914828,      0.0881332,      0.0838522
2016-01-02 01:20:00,       0.168228,       0.138691,       0.120936,       0.110096,       0.102631,      0.0971548,      0.0929491,      0.0895101,      0.0862705,      0.0822753
2016-01-02 01:40:00,       0.168231,       0.138172,       0.120252,       0.109336,       0.101812,      0.0962781,      0.0920167,      0.0885432,      0.0853155,      0.0814215
2016-01-02 02:00:00,       0.169685,       0.138876,       0.120653,         0.1096,       0.101988,      0.0963672,      0.0920098,      0.0884442,      0.0851436,       0.081205
