date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,      -0.111523,       0.424156
2016-01-01 00:40:00,      0.0413643,       0.241526
2016-01-01 01:00:00,      0.0448544,       0.238895
2016-01-01 01:20:00,      0.0901775,       0.243141
2016-01-01 01:40:00,      0.0514514,        0.15342
2016-01-01 02:00:00,      0.0364099,       0.167039
2016-01-01 02:20:00,    -0.00225898,      0.0683293
2016-01-01 02:40:00,      0.0311478,     -0.0370602
2016-01-01 03:00:00,     -0.0116038,     -0.0147918
2016-01-01 03:20:00,      0.0790355,     -0.0608275
2016-01-01 03:40:00,       0.170162,      -0.108674
2016-01-01 04:00:00,      0.0940233,     -0.0353344
2016-01-01 04:20:00,      0.0304616,      0.0232217
2016-01-01 04:40:00,      0.0670137,      0.0931741
2016-01-01 05:00:00,     -0.0202495,       0.125134
2016-01-01 05:20:00,     0.00866055,       0.148121
2016-01-01 05:40:00,        0.10673,       0.185583
2016-01-01 06:00:00,      0.0942567,       0.138313
2016-01-01 06:20:00,      0.0784904,       0.100257
2016-01-01 06:40:00,      0.0370686,      0.0219844
2016-01-01 07:00:00,      0.0221094,     0.00280798
2016-01-01 07:20:00,      0.0759227,    0.000451469
2016-01-01 07:40:00,       0.111284,     -0.0445445
2016-01-01 08:00:00,       0.101429,      0.0175461
2016-01-01 08:20:00,       0.116594,      0.0528643
2016-01-01 08:40:00,      0.0783512,      0.0678775
2016-01-01 09:00:00,      0.0112837,       0.133442
2016-01-01 09:20:00,      0.0100965,       0.143415
2016-01-01 09:40:00,      0.0184026,       0.179226
2016-01-01 10:00:00,      0.0447877,       0.182551
2016-01-01 10:20:00,      0.0731507,       0.148507
2016-01-01 10:40:00,      0.0491704,       0.143905
2016-01-01 11:00:00,      0.0278593,       0.111501
2016-01-01 11:20:00,      0.0151815,      0.0591189
2016-01-01 11:40:00,     0.00986122,      0.0485958
2016-01-01 12:00:00,      0.0362923,      0.0259937
2016-01-01 12:20:00,      0.0336546,     0.00819299
2016-01-01 12:40:00,      0.0576787,      0.0081877
2016-01-01 13:00:00,      0.0866399,      0.0195085
2016-01-01 13:20:00,      0.0426734,      0.0252562
2016-01-01 13:40:00,      0.0120113,      0.0384797
2016-01-01 14:00:00,     -0.0158403,      0.0670576
2016-01-01 14:20:00,     -0.0197684,      0.0928383
2016-01-01 14:40:00,   -0.000603518,      0.0962521
2016-01-01 15:00:00,      0.0129654,       0.110183
2016-01-01 15:20:00,       0.025678,       0.116908
2016-01-01 15:40:00,      0.0240196,      0.0936969
