date and time,water level (m)
2016-01-01 00:00:00,              5
2016-01-01 00:20:00,      -0.546638
2016-01-01 00:40:00,      -0.342045
2016-01-01 01:00:00,      -0.193252
2016-01-01 01:20:00,      -0.356488
2016-01-01 01:40:00,      0.0400202
2016-01-01 02:00:00,     -0.0718559
2016-01-01 02:20:00,       0.162507
2016-01-01 02:40:00,       0.223646
2016-01-01 03:00:00,       0.308511
2016-01-01 03:20:00,       0.359403
2016-01-01 03:40:00,        0.24703
2016-01-01 04:00:00,       0.106355
2016-01-01 04:20:00,       0.198449
2016-01-01 04:40:00,       0.163128
2016-01-01 05:00:00,       0.316656
2016-01-01 05:20:00,       0.475068
2016-01-01 05:40:00,       0.572957
2016-01-01 06:00:00,        0.50671
2016-01-01 06:20:00,        0.57298
2016-01-01 06:40:00,       0.500902
2016-01-01 07:00:00,       0.482601
2016-01-01 07:20:00,       0.360892
2016-01-01 07:40:00,       0.235646
2016-01-01 08:00:00,       0.104828
2016-01-01 08:20:00,     -0.0500927
2016-01-01 08:40:00,      -0.138761
2016-01-01 09:00:00,      -0.161125
2016-01-01 09:20:00,      -0.213792
2016-01-01 09:40:00,      -0.143844
2016-01-01 10:00:00,      -0.232458
2016-01-01 10:20:00,      -0.217487
2016-01-01 10:40:00,      -0.286545
2016-01-01 11:00:00,      -0.304128
2016-01-01 11:20:00,      -0.306224
2016-01-01 11:40:00,      -0.311955
2016-01-01 12:00:00,      -0.335114
2016-01-01 12:20:00,      -0.353868
2016-01-01 12:40:00,      -0.369452
2016-01-01 13:00:00,      -0.398838
2016-01-01 13:20:00,      -0.446765
2016-01-01 13:40:00,       -0.38463
2016-01-01 14:00:00,      -0.301114
2016-01-01 14:20:00,      -0.227123
2016-01-01 14:40:00,       -0.10333
2016-01-01 15:00:00,    -0.00825903
2016-01-01 15:20:00,      0.0905601
2016-01-01 15:40:00,       0.157004
2016-01-01 16:00:00,       0.217172
2016-01-01 16:20:00,       0.355852
2016-01-01 16:40:00,       0.375107
2016-01-01 17:00:00,       0.384961
2016-01-01 17:20:00,       0.404405
2016-01-01 17:40:00,        0.33336
2016-01-01 18:00:00,       0.307026
2016-01-01 18:20:00,       0.318703
2016-01-01 18:40:00,       0.321074
2016-01-01 19:00:00,       0.340801
2016-01-01 19:20:00,       0.355686
2016-01-01 19:40:00,       0.318914
2016-01-01 20:00:00,        0.28503
2016-01-01 20:20:00,        0.22574
2016-01-01 20:40:00,       0.189492
2016-01-01 21:00:00,      0.0919175
2016-01-01 21:20:00,      -0.015908
2016-01-01 21:40:00,     -0.0824025
2016-01-01 22:00:00,      -0.183405
2016-01-01 22:20:00,      -0.262839
2016-01-01 22:40:00,      -0.290627
2016-01-01 23:00:00,      -0.329325
2016-01-01 23:20:00,      -0.329986
2016-01-01 23:40:00,      -0.358537
2016-01-02 00:00:00,      -0.365227
2016-01-02 00:20:00,       -0.33859
2016-01-02 00:40:00,      -0.349613
2016-01-02 01:00:00,      -0.313415
2016-01-02 01:20:00,      -0.285506
2016-01-02 01:40:00,       -0.25686
2016-01-02 02:00:00,      -0.207102
2016-01-02 02:20:00,      -0.195191
2016-01-02 02:40:00,      -0.156892
2016-01-02 03:00:00,      -0.121504
2016-01-02 03:20:00,     -0.0927399
2016-01-02 03:40:00,     -0.0215799
2016-01-02 04:00:00,      0.0313443
2016-01-02 04:20:00,      0.0969743
2016-01-02 04:40:00,        0.16877
2016-01-02 05:00:00,       0.221903
2016-01-02 05:20:00,       0.279406
2016-01-02 05:40:00,       0.320905
2016-01-02 06:00:00,       0.353554
2016-01-02 06:20:00,       0.379351
2016-01-02 06:40:00,       0.349242
2016-01-02 07:00:00,       0.330065
2016-01-02 07:20:00,       0.304976
2016-01-02 07:40:00,       0.260419
2016-01-02 08:00:00,       0.240427
2016-01-02 08:20:00,       0.210929
2016-01-02 08:40:00,       0.180214
2016-01-02 09:00:00,       0.153085
2016-01-02 09:20:00,      0.0976707
2016-01-02 09:40:00,      0.0649148
2016-01-02 10:00:00,      0.0190795
2016-01-02 10:20:00,     -0.0451513
2016-01-02 10:40:00,     -0.0864138
2016-01-02 11:00:00,      -0.149992
2016-01-02 11:20:00,      -0.207991
2016-01-02 11:40:00,      -0.250713
2016-01-02 12:00:00,      -0.297941
2016-01-02 12:20:00,      -0.314658
2016-01-02 12:40:00,      -0.331571
2016-01-02 13:00:00,      -0.337983
2016-01-02 13:20:00,      -0.317715
2016-01-02 13:40:00,      -0.310931
2016-01-02 14:00:00,      -0.279447
2016-01-02 14:20:00,      -0.248925
2016-01-02 14:40:00,      -0.204489
2016-01-02 15:00:00,      -0.156569
2016-01-02 15:20:00,        -0.1202
2016-01-02 15:40:00,      -0.066691
2016-01-02 16:00:00,     -0.0268983
2016-01-02 16:20:00,   -0.000608286
2016-01-02 16:40:00,       0.044454
2016-01-02 17:00:00,      0.0786364
2016-01-02 17:20:00,       0.122716
2016-01-02 17:40:00,       0.165348
2016-01-02 18:00:00,        0.20046
2016-01-02 18:20:00,       0.247982
2016-01-02 18:40:00,       0.271071
2016-01-02 19:00:00,       0.290355
2016-01-02 19:20:00,        0.31442
2016-01-02 19:40:00,       0.306553
2016-01-02 20:00:00,       0.301336
2016-01-02 20:20:00,       0.279512
2016-01-02 20:40:00,       0.234305
2016-01-02 21:00:00,       0.205696
2016-01-02 21:20:00,       0.164173
2016-01-02 21:40:00,       0.116563
2016-01-02 22:00:00,      0.0876214
2016-01-02 22:20:00,      0.0414914
2016-01-02 22:40:00,     0.00870545
2016-01-02 23:00:00,     -0.0342983
2016-01-02 23:20:00,     -0.0753821
2016-01-02 23:40:00,      -0.106029
2016-01-03 00:00:00,      -0.149051
2016-01-03 00:20:00,      -0.184473
2016-01-03 00:40:00,      -0.213522
2016-01-03 01:00:00,      -0.251041
2016-01-03 01:20:00,      -0.267452
2016-01-03 01:40:00,      -0.288082
2016-01-03 02:00:00,      -0.289991
2016-01-03 02:20:00,      -0.283967
2016-01-03 02:40:00,      -0.278061
2016-01-03 03:00:00,      -0.245621
2016-01-03 03:20:00,      -0.221502
2016-01-03 03:40:00,      -0.190335
2016-01-03 04:00:00,      -0.142058
2016-01-03 04:20:00,      -0.105346
2016-01-03 04:40:00,     -0.0529284
2016-01-03 05:00:00,     -0.0104821
2016-01-03 05:20:00,      0.0306049
2016-01-03 05:40:00,      0.0791863
2016-01-03 06:00:00,       0.104138
2016-01-03 06:20:00,       0.139272
2016-01-03 06:40:00,       0.174213
2016-01-03 07:00:00,        0.19481
2016-01-03 07:20:00,       0.224619
2016-01-03 07:40:00,       0.245663
2016-01-03 08:00:00,       0.259999
2016-01-03 08:20:00,       0.279158
2016-01-03 08:40:00,       0.272236
2016-01-03 09:00:00,       0.272178
2016-01-03 09:20:00,       0.261029
2016-01-03 09:40:00,        0.22915
2016-01-03 10:00:00,       0.199161
2016-01-03 10:20:00,       0.158939
2016-01-03 10:40:00,       0.116009
2016-01-03 11:00:00,      0.0759524
2016-01-03 11:20:00,      0.0255249
2016-01-03 11:40:00,    -0.00953312
2016-01-03 12:00:00,     -0.0515333
2016-01-03 12:20:00,     -0.0959672
2016-01-03 12:40:00,      -0.124633
2016-01-03 13:00:00,      -0.163579
2016-01-03 13:20:00,      -0.189933
2016-01-03 13:40:00,      -0.215743
2016-01-03 14:00:00,      -0.241755
2016-01-03 14:20:00,      -0.250518
2016-01-03 14:40:00,      -0.269244
2016-01-03 15:00:00,      -0.274091
2016-01-03 15:20:00,      -0.265749
2016-01-03 15:40:00,      -0.264474
2016-01-03 16:00:00,      -0.241006
2016-01-03 16:20:00,      -0.218545
2016-01-03 16:40:00,      -0.186698
2016-01-03 17:00:00,      -0.145357
2016-01-03 17:20:00,      -0.109193
2016-01-03 17:40:00,     -0.0566276
2016-01-03 18:00:00,    -0.00738451
2016-01-03 18:20:00,      0.0346081
2016-01-03 18:40:00,      0.0880525
2016-01-03 19:00:00,       0.126752
2016-01-03 19:20:00,       0.164962
2016-01-03 19:40:00,       0.196982
2016-01-03 20:00:00,       0.220696
2016-01-03 20:20:00,       0.247455
2016-01-03 20:40:00,       0.262043
2016-01-03 21:00:00,       0.271839
2016-01-03 21:20:00,        0.28279
2016-01-03 21:40:00,       0.278914
2016-01-03 22:00:00,       0.273495
2016-01-03 22:20:00,        0.25849
2016-01-03 22:40:00,       0.232834
2016-01-03 23:00:00,       0.207687
2016-01-03 23:20:00,       0.166265
2016-01-03 23:40:00,       0.122153
2016-01-04 00:00:00,      0.0787985
2016-01-04 00:20:00,      0.0251137
2016-01-04 00:40:00,     -0.0218034
2016-01-04 01:00:00,     -0.0709345
2016-01-04 01:20:00,      -0.118589
2016-01-04 01:40:00,       -0.15675
2016-01-04 02:00:00,      -0.199463
2016-01-04 02:20:00,      -0.230732
2016-01-04 02:40:00,       -0.25497
2016-01-04 03:00:00,      -0.280019
2016-01-04 03:20:00,      -0.290192
2016-01-04 03:40:00,      -0.298643
2016-01-04 04:00:00,       -0.29744
2016-01-04 04:20:00,       -0.28828
2016-01-04 04:40:00,      -0.275601
2016-01-04 05:00:00,      -0.248996
2016-01-04 05:20:00,      -0.220563
2016-01-04 05:40:00,      -0.184918
2016-01-04 06:00:00,      -0.139942
2016-01-04 06:20:00,     -0.0956332
2016-01-04 06:40:00,      -0.043401
2016-01-04 07:00:00,     0.00821448
2016-01-04 07:20:00,      0.0605912
2016-01-04 07:40:00,       0.114984
2016-01-04 08:00:00,       0.160614
2016-01-04 08:20:00,        0.20721
2016-01-04 08:40:00,       0.247049
2016-01-04 09:00:00,       0.275911
2016-01-04 09:20:00,       0.302072
2016-01-04 09:40:00,       0.316094
2016-01-04 10:00:00,       0.323381
2016-01-04 10:20:00,        0.32494
2016-01-04 10:40:00,       0.312189
2016-01-04 11:00:00,       0.297773
2016-01-04 11:20:00,       0.274427
2016-01-04 11:40:00,       0.239107
2016-01-04 12:00:00,        0.20225
2016-01-04 12:20:00,       0.155688
2016-01-04 12:40:00,       0.104298
2016-01-04 13:00:00,       0.051486
2016-01-04 13:20:00,    -0.00841096
2016-01-04 13:40:00,      -0.063415
2016-01-04 14:00:00,      -0.119307
2016-01-04 14:20:00,      -0.174268
2016-01-04 14:40:00,      -0.220155
2016-01-04 15:00:00,      -0.263968
2016-01-04 15:20:00,      -0.298781
2016-01-04 15:40:00,      -0.325636
2016-01-04 16:00:00,       -0.34521
2016-01-04 16:20:00,      -0.351851
2016-01-04 16:40:00,      -0.353406
2016-01-04 17:00:00,      -0.341834
2016-01-04 17:20:00,       -0.32134
2016-01-04 17:40:00,      -0.294404
2016-01-04 18:00:00,      -0.255801
2016-01-04 18:20:00,      -0.213004
2016-01-04 18:40:00,      -0.162282
2016-01-04 19:00:00,      -0.106716
2016-01-04 19:20:00,     -0.0497997
2016-01-04 19:40:00,      0.0132491
2016-01-04 20:00:00,      0.0729798
2016-01-04 20:20:00,       0.132222
2016-01-04 20:40:00,       0.191651
2016-01-04 21:00:00,       0.242192
2016-01-04 21:20:00,       0.289712
