date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,      -0.173032,       0.345736
2016-01-01 00:40:00,     -0.0786316,       0.066711
2016-01-01 01:00:00,      -0.130036,    0.000354402
2016-01-01 01:20:00,      -0.135615,     -0.0634413
2016-01-01 01:40:00,      -0.210411,      -0.191229
2016-01-01 02:00:00,       -0.25995,      -0.262916
2016-01-01 02:20:00,      -0.312039,      -0.385345
2016-01-01 02:40:00,      -0.292596,      -0.486727
2016-01-01 03:00:00,      -0.340449,      -0.488187
2016-01-01 03:20:00,      -0.317246,      -0.492814
2016-01-01 03:40:00,      -0.253995,      -0.517931
2016-01-01 04:00:00,       -0.30669,      -0.448201
2016-01-01 04:20:00,      -0.340578,      -0.365167
2016-01-01 04:40:00,      -0.288764,      -0.318366
2016-01-01 05:00:00,      -0.281555,      -0.318737
2016-01-01 05:20:00,      -0.205069,      -0.365394
2016-01-01 05:40:00,      -0.155595,       -0.42923
2016-01-01 06:00:00,      -0.277089,      -0.475348
2016-01-01 06:20:00,      -0.301176,      -0.492252
2016-01-01 06:40:00,      -0.267095,      -0.538739
2016-01-01 07:00:00,      -0.247467,       -0.53131
2016-01-01 07:20:00,      -0.249883,      -0.529141
2016-01-01 07:40:00,      -0.256615,      -0.531851
2016-01-01 08:00:00,      -0.264081,      -0.488438
2016-01-01 08:20:00,      -0.247202,      -0.439772
2016-01-01 08:40:00,      -0.235605,      -0.395993
2016-01-01 09:00:00,         -0.242,      -0.341134
2016-01-01 09:20:00,      -0.235559,      -0.300028
2016-01-01 09:40:00,      -0.223318,      -0.272576
2016-01-01 10:00:00,      -0.216968,      -0.252458
2016-01-01 10:20:00,      -0.210464,      -0.239036
2016-01-01 10:40:00,      -0.201573,      -0.214654
2016-01-01 11:00:00,      -0.182154,       -0.19317
2016-01-01 11:20:00,      -0.148903,       -0.17637
2016-01-01 11:40:00,     -0.0984907,      -0.157114
2016-01-01 12:00:00,      -0.041204,      -0.151027
2016-01-01 12:20:00,      0.0173635,      -0.158171
2016-01-01 12:40:00,      0.0554884,      -0.156703
2016-01-01 13:00:00,      0.0797701,      -0.148723
2016-01-01 13:20:00,      0.0756842,      -0.133412
2016-01-01 13:40:00,      0.0687535,      -0.101613
2016-01-01 14:00:00,      0.0692478,     -0.0612025
2016-01-01 14:20:00,       0.071286,     -0.0139359
2016-01-01 14:40:00,      0.0852339,       0.038909
2016-01-01 15:00:00,        0.10783,      0.0946137
2016-01-01 15:20:00,       0.131595,       0.149301
2016-01-01 15:40:00,       0.155654,       0.196525
2016-01-01 16:00:00,       0.176343,       0.235796
2016-01-01 16:20:00,       0.189543,       0.272582
2016-01-01 16:40:00,       0.200758,       0.296693
2016-01-01 17:00:00,        0.20582,       0.311262
2016-01-01 17:20:00,       0.206245,       0.322644
2016-01-01 17:40:00,        0.20371,       0.323124
2016-01-01 18:00:00,        0.19691,       0.315751
2016-01-01 18:20:00,       0.184717,        0.30074
2016-01-01 18:40:00,       0.174581,       0.281756
2016-01-01 19:00:00,       0.164946,       0.261465
2016-01-01 19:20:00,       0.151724,       0.238949
2016-01-01 19:40:00,       0.140403,       0.214447
2016-01-01 20:00:00,       0.127477,       0.193272
2016-01-01 20:20:00,        0.11484,       0.176151
2016-01-01 20:40:00,       0.104249,       0.162452
2016-01-01 21:00:00,      0.0937515,       0.152301
2016-01-01 21:20:00,      0.0824187,       0.147187
2016-01-01 21:40:00,      0.0746443,       0.143192
2016-01-01 22:00:00,      0.0643466,       0.139608
2016-01-01 22:20:00,      0.0540726,       0.136136
2016-01-01 22:40:00,       0.045845,       0.133112
2016-01-01 23:00:00,       0.036872,       0.128768
2016-01-01 23:20:00,      0.0283147,       0.122239
2016-01-01 23:40:00,      0.0202625,       0.114973
2016-01-02 00:00:00,       0.011881,       0.107361
2016-01-02 00:20:00,      0.0033811,      0.0970787
2016-01-02 00:40:00,    -0.00398165,      0.0843029
2016-01-02 01:00:00,       -0.01264,      0.0731308
2016-01-02 01:20:00,     -0.0208672,      0.0583146
2016-01-02 01:40:00,     -0.0289073,      0.0438704
2016-01-02 02:00:00,     -0.0370465,      0.0298017
2016-01-02 02:20:00,     -0.0434697,      0.0151436
2016-01-02 02:40:00,     -0.0531186,    0.000850172
2016-01-02 03:00:00,     -0.0611421,     -0.0122815
2016-01-02 03:20:00,     -0.0678388,     -0.0242565
2016-01-02 03:40:00,     -0.0759258,     -0.0342259
2016-01-02 04:00:00,     -0.0814111,      -0.043955
2016-01-02 04:20:00,     -0.0857219,     -0.0511901
2016-01-02 04:40:00,     -0.0900233,      -0.056859
