date and time,water level (m)
2016-01-01 00:00:00,            0.8
2016-01-01 00:20:00,      -0.486326
2016-01-01 00:40:00,      -0.439181
2016-01-01 01:00:00,      -0.367761
2016-01-01 01:20:00,      -0.228211
2016-01-01 01:40:00,      -0.139753
2016-01-01 02:00:00,     -0.0402576
2016-01-01 02:20:00,      0.0629302
2016-01-01 02:40:00,       0.112927
2016-01-01 03:00:00,       0.201353
2016-01-01 03:20:00,       0.201309
2016-01-01 03:40:00,       0.226907
2016-01-01 04:00:00,       0.193897
2016-01-01 04:20:00,       0.271152
2016-01-01 04:40:00,        0.30612
2016-01-01 05:00:00,        0.40561
2016-01-01 05:20:00,       0.481637
2016-01-01 05:40:00,       0.533541
2016-01-01 06:00:00,       0.540554
2016-01-01 06:20:00,       0.521877
2016-01-01 06:40:00,        0.48803
2016-01-01 07:00:00,       0.405901
2016-01-01 07:20:00,       0.315815
2016-01-01 07:40:00,       0.211008
2016-01-01 08:00:00,        0.11632
2016-01-01 08:20:00,      0.0273081
2016-01-01 08:40:00,     -0.0330998
2016-01-01 09:00:00,     -0.0802453
2016-01-01 09:20:00,      -0.126513
2016-01-01 09:40:00,      -0.167632
2016-01-01 10:00:00,      -0.216875
2016-01-01 10:20:00,      -0.259038
2016-01-01 10:40:00,      -0.299145
2016-01-01 11:00:00,      -0.334119
2016-01-01 11:20:00,      -0.364128
2016-01-01 11:40:00,      -0.385509
2016-01-01 12:00:00,      -0.408627
2016-01-01 12:20:00,      -0.416042
2016-01-01 12:40:00,      -0.424648
2016-01-01 13:00:00,      -0.406344
2016-01-01 13:20:00,      -0.380578
2016-01-01 13:40:00,      -0.320597
2016-01-01 14:00:00,      -0.247864
2016-01-01 14:20:00,      -0.173362
2016-01-01 14:40:00,     -0.0789275
2016-01-01 15:00:00,     0.00148215
2016-01-01 15:20:00,      0.0886891
2016-01-01 15:40:00,        0.16856
2016-01-01 16:00:00,       0.237731
2016-01-01 16:20:00,       0.298532
2016-01-01 16:40:00,       0.339591
2016-01-01 17:00:00,       0.344597
2016-01-01 17:20:00,        0.35299
2016-01-01 17:40:00,       0.344301
2016-01-01 18:00:00,       0.349845
2016-01-01 18:20:00,       0.352974
2016-01-01 18:40:00,       0.362944
2016-01-01 19:00:00,       0.364055
2016-01-01 19:20:00,       0.348219
2016-01-01 19:40:00,       0.318034
2016-01-01 20:00:00,       0.277584
2016-01-01 20:20:00,         0.2213
2016-01-01 20:40:00,       0.145538
2016-01-01 21:00:00,      0.0700371
2016-01-01 21:20:00,     -0.0187866
2016-01-01 21:40:00,      -0.093192
2016-01-01 22:00:00,      -0.168261
2016-01-01 22:20:00,      -0.220178
2016-01-01 22:40:00,      -0.260697
2016-01-01 23:00:00,      -0.296318
2016-01-01 23:20:00,      -0.320908
2016-01-01 23:40:00,      -0.338752
2016-01-02 00:00:00,      -0.348518
2016-01-02 00:20:00,      -0.346772
2016-01-02 00:40:00,      -0.342497
2016-01-02 01:00:00,      -0.323341
2016-01-02 01:20:00,      -0.299549
2016-01-02 01:40:00,      -0.274601
2016-01-02 02:00:00,      -0.241816
2016-01-02 02:20:00,      -0.210211
2016-01-02 02:40:00,      -0.172765
2016-01-02 03:00:00,      -0.121635
2016-01-02 03:20:00,     -0.0711365
2016-01-02 03:40:00,    -0.00578847
2016-01-02 04:00:00,       0.053934
2016-01-02 04:20:00,       0.122701
2016-01-02 04:40:00,       0.179861
2016-01-02 05:00:00,       0.233919
2016-01-02 05:20:00,       0.281319
2016-01-02 05:40:00,       0.316376
2016-01-02 06:00:00,       0.338432
2016-01-02 06:20:00,       0.345944
2016-01-02 06:40:00,       0.336765
2016-01-02 07:00:00,       0.322547
2016-01-02 07:20:00,       0.303097
2016-01-02 07:40:00,       0.276547
2016-01-02 08:00:00,       0.257837
2016-01-02 08:20:00,       0.227226
2016-01-02 08:40:00,       0.192723
2016-01-02 09:00:00,       0.154881
2016-01-02 09:20:00,       0.107208
2016-01-02 09:40:00,      0.0579397
2016-01-02 10:00:00,       0.005944
2016-01-02 10:20:00,     -0.0522653
2016-01-02 10:40:00,      -0.106322
2016-01-02 11:00:00,      -0.161864
2016-01-02 11:20:00,      -0.213944
2016-01-02 11:40:00,      -0.252693
2016-01-02 12:00:00,      -0.289259
2016-01-02 12:20:00,      -0.305551
2016-01-02 12:40:00,      -0.320727
2016-01-02 13:00:00,      -0.319742
2016-01-02 13:20:00,      -0.312633
2016-01-02 13:40:00,      -0.296614
2016-01-02 14:00:00,      -0.274516
2016-01-02 14:20:00,      -0.241379
2016-01-02 14:40:00,       -0.20782
2016-01-02 15:00:00,      -0.163587
2016-01-02 15:20:00,      -0.126009
2016-01-02 15:40:00,     -0.0810472
2016-01-02 16:00:00,     -0.0420734
2016-01-02 16:20:00,   -0.000636459
2016-01-02 16:40:00,      0.0433764
2016-01-02 17:00:00,      0.0854762
2016-01-02 17:20:00,       0.131234
2016-01-02 17:40:00,       0.175912
2016-01-02 18:00:00,        0.21389
2016-01-02 18:20:00,       0.253271
2016-01-02 18:40:00,       0.278235
2016-01-02 19:00:00,       0.296327
2016-01-02 19:20:00,       0.307622
2016-01-02 19:40:00,       0.300599
2016-01-02 20:00:00,       0.287588
2016-01-02 20:20:00,        0.26507
2016-01-02 20:40:00,       0.232839
2016-01-02 21:00:00,       0.202374
2016-01-02 21:20:00,       0.166149
2016-01-02 21:40:00,       0.129429
2016-01-02 22:00:00,      0.0930571
2016-01-02 22:20:00,      0.0530222
2016-01-02 22:40:00,      0.0122288
2016-01-02 23:00:00,     -0.0286894
2016-01-02 23:20:00,     -0.0728499
2016-01-02 23:40:00,      -0.111115
2016-01-03 00:00:00,      -0.154739
2016-01-03 00:20:00,      -0.191125
2016-01-03 00:40:00,      -0.224886
2016-01-03 01:00:00,      -0.254642
2016-01-03 01:20:00,      -0.273815
2016-01-03 01:40:00,      -0.287591
2016-01-03 02:00:00,      -0.289318
2016-01-03 02:20:00,      -0.282287
2016-01-03 02:40:00,      -0.268264
2016-01-03 03:00:00,      -0.243535
2016-01-03 03:20:00,      -0.215317
2016-01-03 03:40:00,      -0.180695
2016-01-03 04:00:00,      -0.138743
2016-01-03 04:20:00,     -0.0996153
2016-01-03 04:40:00,     -0.0546459
2016-01-03 05:00:00,     -0.0116786
2016-01-03 05:20:00,      0.0273718
2016-01-03 05:40:00,      0.0693106
2016-01-03 06:00:00,       0.102578
2016-01-03 06:20:00,       0.138869
2016-01-03 06:40:00,       0.172888
2016-01-03 07:00:00,        0.20103
2016-01-03 07:20:00,       0.229666
2016-01-03 07:40:00,       0.251679
2016-01-03 08:00:00,       0.267939
2016-01-03 08:20:00,        0.27772
2016-01-03 08:40:00,       0.277893
2016-01-03 09:00:00,       0.269599
2016-01-03 09:20:00,       0.253336
2016-01-03 09:40:00,        0.22332
2016-01-03 10:00:00,       0.193498
2016-01-03 10:20:00,       0.153854
2016-01-03 10:40:00,        0.11494
2016-01-03 11:00:00,      0.0738907
2016-01-03 11:20:00,      0.0320995
2016-01-03 11:40:00,    -0.00739208
2016-01-03 12:00:00,     -0.0475157
2016-01-03 12:20:00,     -0.0889753
2016-01-03 12:40:00,      -0.122822
2016-01-03 13:00:00,      -0.160513
2016-01-03 13:20:00,      -0.191545
2016-01-03 13:40:00,      -0.219003
2016-01-03 14:00:00,      -0.244288
2016-01-03 14:20:00,      -0.259514
2016-01-03 14:40:00,      -0.273048
2016-01-03 15:00:00,      -0.276627
2016-01-03 15:20:00,      -0.271815
2016-01-03 15:40:00,      -0.261865
2016-01-03 16:00:00,      -0.241155
2016-01-03 16:20:00,      -0.214278
2016-01-03 16:40:00,      -0.182508
2016-01-03 17:00:00,      -0.142139
2016-01-03 17:20:00,      -0.101186
2016-01-03 17:40:00,     -0.0535139
2016-01-03 18:00:00,    -0.00697861
2016-01-03 18:20:00,      0.0389636
2016-01-03 18:40:00,      0.0844169
2016-01-03 19:00:00,       0.124718
2016-01-03 19:20:00,       0.160525
2016-01-03 19:40:00,       0.194173
2016-01-03 20:00:00,       0.220607
2016-01-03 20:20:00,       0.246133
2016-01-03 20:40:00,       0.263635
2016-01-03 21:00:00,       0.277446
2016-01-03 21:20:00,        0.28465
2016-01-03 21:40:00,       0.283401
2016-01-03 22:00:00,         0.2751
2016-01-03 22:20:00,       0.259157
2016-01-03 22:40:00,       0.232992
2016-01-03 23:00:00,       0.202895
2016-01-03 23:20:00,       0.162968
2016-01-03 23:40:00,       0.119623
2016-01-04 00:00:00,      0.0742716
2016-01-04 00:20:00,       0.025046
2016-01-04 00:40:00,     -0.0227022
2016-01-04 01:00:00,     -0.0694171
2016-01-04 01:20:00,      -0.115741
2016-01-04 01:40:00,      -0.156624
2016-01-04 02:00:00,      -0.195705
2016-01-04 02:20:00,       -0.22867
2016-01-04 02:40:00,       -0.25564
2016-01-04 03:00:00,      -0.277817
2016-01-04 03:20:00,      -0.291307
2016-01-04 03:40:00,      -0.299339
2016-01-04 04:00:00,      -0.299243
2016-01-04 04:20:00,      -0.291175
2016-01-04 04:40:00,      -0.275819
2016-01-04 05:00:00,      -0.251803
2016-01-04 05:20:00,      -0.221131
2016-01-04 05:40:00,      -0.183961
2016-01-04 06:00:00,      -0.139883
2016-01-04 06:20:00,     -0.0935561
2016-01-04 06:40:00,     -0.0418049
2016-01-04 07:00:00,      0.0102098
2016-01-04 07:20:00,      0.0629446
2016-01-04 07:40:00,       0.114733
2016-01-04 08:00:00,       0.162677
2016-01-04 08:20:00,        0.20682
2016-01-04 08:40:00,        0.24521
2016-01-04 09:00:00,       0.275562
2016-01-04 09:20:00,        0.30044
2016-01-04 09:40:00,       0.315697
2016-01-04 10:00:00,       0.323673
2016-01-04 10:20:00,       0.324066
2016-01-04 10:40:00,       0.314825
2016-01-04 11:00:00,       0.298449
2016-01-04 11:20:00,       0.274252
2016-01-04 11:40:00,       0.240571
2016-01-04 12:00:00,       0.201668
2016-01-04 12:20:00,       0.155017
2016-01-04 12:40:00,       0.103507
2016-01-04 13:00:00,      0.0486096
2016-01-04 13:20:00,    -0.00871475
2016-01-04 13:40:00,     -0.0655767
2016-01-04 14:00:00,      -0.120924
2016-01-04 14:20:00,      -0.173841
2016-01-04 14:40:00,      -0.220683
2016-01-04 15:00:00,      -0.263436
2016-01-04 15:20:00,      -0.297928
2016-01-04 15:40:00,      -0.325228
2016-01-04 16:00:00,      -0.343751
2016-01-04 16:20:00,      -0.352413
2016-01-04 16:40:00,       -0.35239
2016-01-04 17:00:00,      -0.341831
2016-01-04 17:20:00,      -0.322155
2016-01-04 17:40:00,      -0.294391
2016-01-04 18:00:00,      -0.257124
2016-01-04 18:20:00,      -0.213748
2016-01-04 18:40:00,      -0.163485
2016-01-04 19:00:00,      -0.107722
2016-01-04 19:20:00,     -0.0493772
2016-01-04 19:40:00,      0.0125077
2016-01-04 20:00:00,      0.0736046
2016-01-04 20:20:00,       0.133884
2016-01-04 20:40:00,       0.191688
2016-01-04 21:00:00,        0.24388
2016-01-04 21:20:00,       0.290253
2016-01-04 21:40:00,       0.328895
2016-01-04 22:00:00,       0.357707
2016-01-04 22:20:00,       0.377434
2016-01-04 22:40:00,       0.385935
2016-01-04 23:00:00,       0.384109
2016-01-04 23:20:00,       0.371847
2016-01-04 23:40:00,       0.349033
2016-01-05 00:00:00,       0.316392
2016-01-05 00:20:00,       0.275338
2016-01-05 00:40:00,       0.225491
2016-01-05 01:00:00,       0.169743
2016-01-05 01:20:00,       0.108088
2016-01-05 01:40:00,      0.0430669
2016-01-05 02:00:00,     -0.0235397
2016-01-05 02:20:00,      -0.090998
2016-01-05 02:40:00,      -0.155807
2016-01-05 03:00:00,      -0.217287
2016-01-05 03:20:00,      -0.273487
2016-01-05 03:40:00,      -0.321663
2016-01-05 04:00:00,      -0.362114
2016-01-05 04:20:00,      -0.391721
2016-01-05 04:40:00,      -0.410874
2016-01-05 05:00:00,      -0.418826
2016-01-05 05:20:00,      -0.414359
2016-01-05 05:40:00,      -0.398925
2016-01-05 06:00:00,      -0.371709
2016-01-05 06:20:00,      -0.333604
2016-01-05 06:40:00,      -0.286393
2016-01-05 07:00:00,      -0.229983
2016-01-05 07:20:00,      -0.167268
2016-01-05 07:40:00,     -0.0991783
2016-01-05 08:00:00,     -0.0274535
2016-01-05 08:20:00,      0.0448529
2016-01-05 08:40:00,       0.117233
2016-01-05 09:00:00,       0.186485
2016-01-05 09:20:00,       0.251308
2016-01-05 09:40:00,       0.309865
2016-01-05 10:00:00,        0.36012
2016-01-05 10:20:00,       0.400802
2016-01-05 10:40:00,       0.430619
2016-01-05 11:00:00,       0.447938
2016-01-05 11:20:00,        0.45324
2016-01-05 11:40:00,       0.445252
2016-01-05 12:00:00,       0.424452
2016-01-05 12:20:00,       0.391792
2016-01-05 12:40:00,       0.347273
2016-01-05 13:00:00,       0.293035
2016-01-05 13:20:00,       0.229944
2016-01-05 13:40:00,       0.159797
2016-01-05 14:00:00,      0.0850241
2016-01-05 14:20:00,     0.00706131
2016-01-05 14:40:00,     -0.0717748
2016-01-05 15:00:00,      -0.148941
2016-01-05 15:20:00,      -0.223008
2016-01-05 15:40:00,      -0.290868
2016-01-05 16:00:00,      -0.351215
2016-01-05 16:20:00,      -0.402098
2016-01-05 16:40:00,       -0.44153
2016-01-05 17:00:00,      -0.469122
2016-01-05 17:20:00,      -0.483306
2016-01-05 17:40:00,      -0.483892
2016-01-05 18:00:00,      -0.470809
2016-01-05 18:20:00,        -0.4438
2016-01-05 18:40:00,      -0.404232
2016-01-05 19:00:00,      -0.352538
2016-01-05 19:20:00,      -0.290483
2016-01-05 19:40:00,      -0.219621
2016-01-05 20:00:00,      -0.141798
2016-01-05 20:20:00,     -0.0594948
2016-01-05 20:40:00,      0.0252021
2016-01-05 21:00:00,       0.109971
2016-01-05 21:20:00,       0.192024
2016-01-05 21:40:00,       0.269374
2016-01-05 22:00:00,       0.339597
2016-01-05 22:20:00,         0.4005
2016-01-05 22:40:00,        0.45056
