date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,     -0.0281745,       0.114524
2016-01-01 00:40:00,      0.0157081,      0.0760274
2016-01-01 01:00:00,    -0.00604753,       0.123847
2016-01-01 01:20:00,       0.015238,       0.103956
2016-01-01 01:40:00,      0.0123223,      0.0810272
2016-01-01 02:00:00,     0.00505555,      0.0671301
2016-01-01 02:20:00,     0.00357928,      0.0125042
2016-01-01 02:40:00,      0.0126074,     0.00606365
2016-01-01 03:00:00,      0.0115186,     -0.0298141
2016-01-01 03:20:00,       0.032999,      -0.031311
2016-01-01 03:40:00,      0.0418282,     -0.0324652
2016-01-01 04:00:00,      0.0347947,    -0.00861685
2016-01-01 04:20:00,      0.0118925,      0.0329046
2016-01-01 04:40:00,      0.0127312,      0.0585322
2016-01-01 05:00:00,     0.00840568,      0.0882106
2016-01-01 05:20:00,     0.00783054,       0.100293
2016-01-01 05:40:00,      0.0302475,       0.089185
2016-01-01 06:00:00,      0.0230782,      0.0619101
2016-01-01 06:20:00,      0.0166226,      0.0319552
2016-01-01 06:40:00,      0.0179726,     0.00139501
2016-01-01 07:00:00,      0.0115736,     -0.0158233
2016-01-01 07:20:00,      0.0228326,     -0.0183681
2016-01-01 07:40:00,      0.0342324,     -0.0144318
2016-01-01 08:00:00,      0.0284766,     0.00520665
2016-01-01 08:20:00,      0.0207967,      0.0272943
2016-01-01 08:40:00,      0.0162819,      0.0462393
2016-01-01 09:00:00,    -0.00286322,      0.0645544
2016-01-01 09:20:00,     0.00362733,      0.0750117
2016-01-01 09:40:00,     0.00499109,      0.0747912
2016-01-01 10:00:00,     0.00908111,      0.0711609
2016-01-01 10:20:00,     0.00904017,      0.0559158
2016-01-01 10:40:00,     0.00873924,      0.0441386
2016-01-01 11:00:00,     0.00476614,      0.0270692
2016-01-01 11:20:00,      0.0084835,      0.0140475
2016-01-01 11:40:00,     0.00904475,     0.00502239
2016-01-01 12:00:00,      0.0183428,    -0.00118056
2016-01-01 12:20:00,      0.0251807,    -0.00276415
2016-01-01 12:40:00,      0.0290504,     0.00122676
2016-01-01 13:00:00,      0.0276392,      0.0102463
2016-01-01 13:20:00,      0.0197013,       0.025483
2016-01-01 13:40:00,     0.00800141,      0.0360506
2016-01-01 14:00:00,     0.00986026,      0.0550672
2016-01-01 14:20:00,     0.00788974,      0.0640849
2016-01-01 14:40:00,      0.0110003,      0.0729934
2016-01-01 15:00:00,      0.0154611,      0.0747368
2016-01-01 15:20:00,      0.0153252,      0.0689908
2016-01-01 15:40:00,     0.00807694,      0.0538608
2016-01-01 16:00:00,     0.00985348,      0.0372598
2016-01-01 16:20:00,     0.00423418,      0.0209686
2016-01-01 16:40:00,      0.0136608,      0.0121266
2016-01-01 17:00:00,      0.0191363,     0.00349504
2016-01-01 17:20:00,      0.0164379,     0.00747734
2016-01-01 17:40:00,      0.0131373,      0.0179906
2016-01-01 18:00:00,     0.00846895,      0.0256155
2016-01-01 18:20:00,     0.00220988,      0.0416713
2016-01-01 18:40:00,     0.00409103,      0.0491664
2016-01-01 19:00:00,     0.00974632,      0.0517339
2016-01-01 19:20:00,      0.0081974,      0.0504883
2016-01-01 19:40:00,      0.0080487,      0.0370282
2016-01-01 20:00:00,     0.00540376,      0.0209502
2016-01-01 20:20:00,     0.00654953,     0.00876747
2016-01-01 20:40:00,      0.0092471,    -0.00387841
2016-01-01 21:00:00,      0.0116047,    -0.00649109
2016-01-01 21:20:00,      0.0116809,    -0.00729743
2016-01-01 21:40:00,      0.0107937,   -0.000840217
2016-01-01 22:00:00,     0.00753458,     0.00866532
2016-01-01 22:20:00,     0.00185544,      0.0161017
2016-01-01 22:40:00,    0.000282484,      0.0262812
2016-01-01 23:00:00,     0.00121257,      0.0317385
2016-01-01 23:20:00,    0.000144463,      0.0354289
2016-01-01 23:40:00,     0.00193297,      0.0356896
2016-01-02 00:00:00,     0.00174134,      0.0332239
2016-01-02 00:20:00,     0.00114994,      0.0272554
2016-01-02 00:40:00,     0.00190631,      0.0202506
2016-01-02 01:00:00,    -0.00030277,      0.0125324
2016-01-02 01:20:00,     0.00220958,     0.00799359
2016-01-02 01:40:00,     0.00356157,     0.00176741
2016-01-02 02:00:00,     0.00509077,   -0.000352903
2016-01-02 02:20:00,     0.00639892,        -0.0018
2016-01-02 02:40:00,     0.00622091,   -0.000303188
2016-01-02 03:00:00,     0.00131572,     0.00405631
2016-01-02 03:20:00,     0.00211235,     0.00941553
2016-01-02 03:40:00,    -0.00112765,      0.0162326
2016-01-02 04:00:00,    -0.00164142,      0.0236012
2016-01-02 04:20:00,     0.00129097,      0.0259707
2016-01-02 04:40:00,    -0.00100152,      0.0281894
2016-01-02 05:00:00,    -0.00186221,      0.0250879
2016-01-02 05:20:00,    -0.00193904,      0.0172679
2016-01-02 05:40:00,     -0.0047827,      0.0095376
2016-01-02 06:00:00,   -5.47507e-05,    0.000511097
2016-01-02 06:20:00,     0.00335322,    -0.00699742
