date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,      0.0156941,       0.108557
2016-01-01 00:40:00,      0.0718278,       0.138443
2016-01-01 01:00:00,      0.0816136,       0.223178
2016-01-01 01:20:00,        0.11691,        0.25559
2016-01-01 01:40:00,       0.138442,        0.28444
2016-01-01 02:00:00,       0.147973,       0.313989
2016-01-01 02:20:00,       0.166573,       0.309829
2016-01-01 02:40:00,       0.180155,       0.328355
2016-01-01 03:00:00,       0.187581,       0.328029
2016-01-01 03:20:00,       0.206802,        0.33753
2016-01-01 03:40:00,       0.211639,       0.352513
2016-01-01 04:00:00,       0.213489,       0.372357
2016-01-01 04:20:00,       0.205485,       0.399533
2016-01-01 04:40:00,       0.195843,       0.423372
2016-01-01 05:00:00,       0.187485,       0.441555
2016-01-01 05:20:00,        0.18059,       0.448072
2016-01-01 05:40:00,       0.178639,       0.436667
2016-01-01 06:00:00,       0.167593,       0.415751
2016-01-01 06:20:00,       0.161755,       0.384264
2016-01-01 06:40:00,       0.152662,       0.352834
2016-01-01 07:00:00,       0.147063,       0.324885
2016-01-01 07:20:00,        0.14445,       0.304478
2016-01-01 07:40:00,       0.145176,       0.290909
2016-01-01 08:00:00,       0.140366,       0.286005
2016-01-01 08:20:00,        0.13876,       0.282829
2016-01-01 08:40:00,       0.137708,       0.282864
2016-01-01 09:00:00,       0.136991,       0.284532
2016-01-01 09:20:00,       0.144793,       0.285088
2016-01-01 09:40:00,       0.152118,       0.288176
2016-01-01 10:00:00,        0.16266,       0.292422
2016-01-01 10:20:00,       0.175249,       0.296823
2016-01-01 10:40:00,       0.186703,       0.303371
2016-01-01 11:00:00,        0.20166,       0.309972
2016-01-01 11:20:00,       0.217875,       0.318156
2016-01-01 11:40:00,       0.235033,       0.328055
2016-01-01 12:00:00,        0.25419,       0.339631
2016-01-01 12:20:00,       0.269749,       0.355444
2016-01-01 12:40:00,       0.281902,       0.372757
2016-01-01 13:00:00,       0.289487,       0.388504
2016-01-01 13:20:00,       0.291673,       0.401328
2016-01-01 13:40:00,       0.291307,       0.410177
2016-01-01 14:00:00,       0.286699,       0.416792
2016-01-01 14:20:00,       0.280066,       0.421127
2016-01-01 14:40:00,       0.271908,       0.422935
2016-01-01 15:00:00,       0.262612,       0.421391
2016-01-01 15:20:00,       0.252347,       0.415726
2016-01-01 15:40:00,       0.241698,       0.406795
2016-01-01 16:00:00,       0.230636,         0.3945
