date and time,water level (m)
2016-01-01 00:00:00,            0.8
2016-01-01 00:20:00,      -0.489137
2016-01-01 00:40:00,      -0.434202
2016-01-01 01:00:00,       -0.36227
2016-01-01 01:20:00,      -0.226436
2016-01-01 01:40:00,       -0.15594
2016-01-01 02:00:00,       -0.07005
2016-01-01 02:20:00,      0.0134279
2016-01-01 02:40:00,      0.0528049
2016-01-01 03:00:00,       0.131784
2016-01-01 03:20:00,       0.153975
2016-01-01 03:40:00,       0.215707
2016-01-01 04:00:00,       0.239375
2016-01-01 04:20:00,       0.308092
2016-01-01 04:40:00,       0.351863
2016-01-01 05:00:00,       0.403842
2016-01-01 05:20:00,       0.443697
2016-01-01 05:40:00,       0.457655
2016-01-01 06:00:00,       0.458575
2016-01-01 06:20:00,       0.436684
2016-01-01 06:40:00,       0.397851
2016-01-01 07:00:00,       0.343768
2016-01-01 07:20:00,       0.278201
2016-01-01 07:40:00,       0.207612
2016-01-01 08:00:00,       0.132515
2016-01-01 08:20:00,      0.0595255
2016-01-01 08:40:00,     -0.0133195
2016-01-01 09:00:00,     -0.0833319
2016-01-01 09:20:00,      -0.152323
2016-01-01 09:40:00,      -0.215687
2016-01-01 10:00:00,      -0.278607
2016-01-01 10:20:00,      -0.330986
2016-01-01 10:40:00,      -0.378948
2016-01-01 11:00:00,      -0.412328
2016-01-01 11:20:00,      -0.439692
2016-01-01 11:40:00,      -0.451109
2016-01-01 12:00:00,      -0.454985
2016-01-01 12:20:00,      -0.443241
2016-01-01 12:40:00,      -0.422948
2016-01-01 13:00:00,      -0.389476
2016-01-01 13:20:00,       -0.34753
2016-01-01 13:40:00,      -0.294142
2016-01-01 14:00:00,      -0.235083
2016-01-01 14:20:00,       -0.16914
2016-01-01 14:40:00,     -0.0988114
2016-01-01 15:00:00,     -0.0285291
2016-01-01 15:20:00,      0.0433461
2016-01-01 15:40:00,       0.110831
2016-01-01 16:00:00,       0.174905
2016-01-01 16:20:00,       0.232116
2016-01-01 16:40:00,       0.281602
2016-01-01 17:00:00,       0.322167
2016-01-01 17:20:00,       0.352529
2016-01-01 17:40:00,       0.372331
2016-01-01 18:00:00,       0.382185
2016-01-01 18:20:00,       0.381122
2016-01-01 18:40:00,       0.370611
2016-01-01 19:00:00,       0.349595
2016-01-01 19:20:00,       0.319106
2016-01-01 19:40:00,       0.279404
2016-01-01 20:00:00,       0.231544
2016-01-01 20:20:00,       0.177103
2016-01-01 20:40:00,       0.117312
2016-01-01 21:00:00,      0.0544306
2016-01-01 21:20:00,    -0.00993496
2016-01-01 21:40:00,     -0.0732717
2016-01-01 22:00:00,      -0.134393
2016-01-01 22:20:00,      -0.190674
2016-01-01 22:40:00,      -0.241121
2016-01-01 23:00:00,      -0.284126
2016-01-01 23:20:00,      -0.318278
2016-01-01 23:40:00,      -0.343945
2016-01-02 00:00:00,      -0.358923
2016-01-02 00:20:00,      -0.364499
2016-01-02 00:40:00,      -0.359942
2016-01-02 01:00:00,      -0.345612
2016-01-02 01:20:00,      -0.321996
2016-01-02 01:40:00,       -0.29009
2016-01-02 02:00:00,       -0.25049
2016-01-02 02:20:00,      -0.205144
2016-01-02 02:40:00,      -0.154154
2016-01-02 03:00:00,     -0.0999891
2016-01-02 03:20:00,     -0.0435208
2016-01-02 03:40:00,      0.0138963
2016-01-02 04:00:00,      0.0707999
2016-01-02 04:20:00,       0.125995
2016-01-02 04:40:00,       0.177344
2016-01-02 05:00:00,        0.22447
2016-01-02 05:20:00,       0.264784
2016-01-02 05:40:00,       0.297487
2016-01-02 06:00:00,       0.321938
2016-01-02 06:20:00,        0.33644
2016-01-02 06:40:00,       0.341478
2016-01-02 07:00:00,         0.3369
2016-01-02 07:20:00,       0.322906
2016-01-02 07:40:00,       0.300671
2016-01-02 08:00:00,       0.271035
2016-01-02 08:20:00,       0.234786
2016-01-02 08:40:00,       0.193477
2016-01-02 09:00:00,       0.147204
2016-01-02 09:20:00,      0.0978485
2016-01-02 09:40:00,      0.0459747
2016-01-02 10:00:00,    -0.00686637
2016-01-02 10:20:00,     -0.0592497
2016-01-02 10:40:00,      -0.109693
2016-01-02 11:00:00,      -0.157108
2016-01-02 11:20:00,      -0.199764
2016-01-02 11:40:00,      -0.236598
2016-01-02 12:00:00,      -0.266674
2016-01-02 12:20:00,       -0.28941
2016-01-02 12:40:00,      -0.304016
2016-01-02 13:00:00,      -0.310201
2016-01-02 13:20:00,      -0.307858
2016-01-02 13:40:00,      -0.297143
2016-01-02 14:00:00,      -0.278488
2016-01-02 14:20:00,      -0.252476
2016-01-02 14:40:00,      -0.219955
2016-01-02 15:00:00,      -0.181843
2016-01-02 15:20:00,      -0.139079
2016-01-02 15:40:00,     -0.0930514
2016-01-02 16:00:00,     -0.0450219
2016-01-02 16:20:00,     0.00371301
2016-01-02 16:40:00,      0.0519676
2016-01-02 17:00:00,      0.0984343
2016-01-02 17:20:00,       0.142114
2016-01-02 17:40:00,       0.181571
2016-01-02 18:00:00,       0.216291
2016-01-02 18:20:00,       0.244832
2016-01-02 18:40:00,       0.266616
2016-01-02 19:00:00,       0.281358
2016-01-02 19:20:00,       0.288214
2016-01-02 19:40:00,       0.287455
2016-01-02 20:00:00,       0.278873
2016-01-02 20:20:00,       0.262894
2016-01-02 20:40:00,       0.239861
2016-01-02 21:00:00,       0.210511
2016-01-02 21:20:00,       0.176102
2016-01-02 21:40:00,       0.137116
2016-01-02 22:00:00,      0.0947662
2016-01-02 22:20:00,      0.0500073
2016-01-02 22:40:00,     0.00407295
2016-01-02 23:00:00,     -0.0417586
2016-01-02 23:20:00,     -0.0864913
2016-01-02 23:40:00,      -0.128738
2016-01-03 00:00:00,      -0.167379
2016-01-03 00:20:00,       -0.20157
2016-01-03 00:40:00,      -0.230212
2016-01-03 01:00:00,      -0.252956
2016-01-03 01:20:00,       -0.26895
2016-01-03 01:40:00,      -0.277943
2016-01-03 02:00:00,      -0.279708
2016-01-03 02:20:00,      -0.274126
2016-01-03 02:40:00,      -0.261526
2016-01-03 03:00:00,      -0.242137
2016-01-03 03:20:00,       -0.21633
