date and time,water level (m)
2016-01-01 00:00:00,              5
2016-01-01 00:20:00,      -0.542822
2016-01-01 00:40:00,       -0.33996
2016-01-01 01:00:00,      -0.227261
2016-01-01 01:20:00,      -0.329101
2016-01-01 01:40:00,      0.0518572
2016-01-01 02:00:00,     -0.0846935
2016-01-01 02:20:00,       0.150592
2016-01-01 02:40:00,       0.202604
2016-01-01 03:00:00,       0.288263
2016-01-01 03:20:00,       0.306193
2016-01-01 03:40:00,       0.220906
2016-01-01 04:00:00,       0.096756
2016-01-01 04:20:00,        0.23924
2016-01-01 04:40:00,       0.206868
2016-01-01 05:00:00,       0.356532
2016-01-01 05:20:00,       0.463298
2016-01-01 05:40:00,       0.566493
2016-01-01 06:00:00,       0.475954
2016-01-01 06:20:00,       0.553898
2016-01-01 06:40:00,       0.459648
2016-01-01 07:00:00,       0.432971
2016-01-01 07:20:00,       0.325385
2016-01-01 07:40:00,       0.195905
2016-01-01 08:00:00,        0.11087
2016-01-01 08:20:00,      0.0118013
2016-01-01 08:40:00,     -0.0658348
2016-01-01 09:00:00,      -0.101277
2016-01-01 09:20:00,      -0.161603
2016-01-01 09:40:00,      -0.152169
2016-01-01 10:00:00,      -0.248057
2016-01-01 10:20:00,      -0.260384
2016-01-01 10:40:00,      -0.321807
2016-01-01 11:00:00,      -0.341576
2016-01-01 11:20:00,      -0.372347
2016-01-01 11:40:00,      -0.387159
2016-01-01 12:00:00,      -0.405495
2016-01-01 12:20:00,      -0.411687
2016-01-01 12:40:00,      -0.401396
2016-01-01 13:00:00,      -0.406757
2016-01-01 13:20:00,      -0.380825
2016-01-01 13:40:00,        -0.3355
2016-01-01 14:00:00,      -0.261083
2016-01-01 14:20:00,      -0.201903
2016-01-01 14:40:00,     -0.0976467
2016-01-01 15:00:00,     -0.0203478
2016-01-01 15:20:00,      0.0740186
2016-01-01 15:40:00,       0.137545
2016-01-01 16:00:00,       0.218024
2016-01-01 16:20:00,       0.295425
2016-01-01 16:40:00,       0.334282
2016-01-01 17:00:00,       0.354826
2016-01-01 17:20:00,       0.376778
2016-01-01 17:40:00,       0.359854
2016-01-01 18:00:00,       0.355708
2016-01-01 18:20:00,       0.343582
2016-01-01 18:40:00,       0.345794
2016-01-01 19:00:00,       0.341056
2016-01-01 19:20:00,       0.331398
2016-01-01 19:40:00,       0.294642
2016-01-01 20:00:00,        0.27003
2016-01-01 20:20:00,       0.209428
2016-01-01 20:40:00,       0.159934
2016-01-01 21:00:00,      0.0744953
2016-01-01 21:20:00,    0.000368741
2016-01-01 21:40:00,     -0.0747026
2016-01-01 22:00:00,      -0.156694
2016-01-01 22:20:00,      -0.230721
2016-01-01 22:40:00,      -0.274374
2016-01-01 23:00:00,      -0.321216
2016-01-01 23:20:00,      -0.339489
2016-01-01 23:40:00,       -0.36385
2016-01-02 00:00:00,      -0.363481
2016-01-02 00:20:00,      -0.354264
2016-01-02 00:40:00,      -0.347444
2016-01-02 01:00:00,      -0.318233
2016-01-02 01:20:00,      -0.296667
2016-01-02 01:40:00,      -0.258323
2016-01-02 02:00:00,      -0.218256
2016-01-02 02:20:00,      -0.185482
2016-01-02 02:40:00,       -0.14941
2016-01-02 03:00:00,        -0.1095
2016-01-02 03:20:00,     -0.0711175
2016-01-02 03:40:00,     -0.0183609
2016-01-02 04:00:00,      0.0303856
2016-01-02 04:20:00,      0.0970945
2016-01-02 04:40:00,       0.158723
2016-01-02 05:00:00,       0.220692
2016-01-02 05:20:00,       0.272451
2016-01-02 05:40:00,       0.320474
2016-01-02 06:00:00,       0.351338
2016-01-02 06:20:00,       0.368553
2016-01-02 06:40:00,       0.356577
2016-01-02 07:00:00,       0.342583
2016-01-02 07:20:00,       0.308445
2016-01-02 07:40:00,       0.270646
2016-01-02 08:00:00,       0.235889
2016-01-02 08:20:00,       0.205196
2016-01-02 08:40:00,       0.172573
2016-01-02 09:00:00,       0.141689
2016-01-02 09:20:00,      0.0977907
2016-01-02 09:40:00,      0.0634395
2016-01-02 10:00:00,      0.0131035
2016-01-02 10:20:00,      -0.039554
2016-01-02 10:40:00,     -0.0901041
2016-01-02 11:00:00,      -0.144172
2016-01-02 11:20:00,      -0.198149
2016-01-02 11:40:00,       -0.24452
2016-01-02 12:00:00,      -0.284119
2016-01-02 12:20:00,      -0.309129
2016-01-02 12:40:00,      -0.328032
2016-01-02 13:00:00,       -0.33191
2016-01-02 13:20:00,      -0.322481
2016-01-02 13:40:00,      -0.308635
2016-01-02 14:00:00,      -0.282625
2016-01-02 14:20:00,       -0.25282
2016-01-02 14:40:00,      -0.213575
2016-01-02 15:00:00,       -0.17357
2016-01-02 15:20:00,      -0.128522
2016-01-02 15:40:00,     -0.0806846
2016-01-02 16:00:00,     -0.0352929
2016-01-02 16:20:00,     0.00774504
2016-01-02 16:40:00,      0.0533205
2016-01-02 17:00:00,      0.0937514
2016-01-02 17:20:00,       0.135638
2016-01-02 17:40:00,       0.172779
2016-01-02 18:00:00,       0.209832
2016-01-02 18:20:00,       0.241808
2016-01-02 18:40:00,       0.265789
2016-01-02 19:00:00,       0.283689
2016-01-02 19:20:00,       0.295766
2016-01-02 19:40:00,       0.294621
2016-01-02 20:00:00,        0.28752
2016-01-02 20:20:00,       0.268853
2016-01-02 20:40:00,       0.242558
2016-01-02 21:00:00,       0.210274
2016-01-02 21:20:00,       0.172749
2016-01-02 21:40:00,       0.131745
2016-01-02 22:00:00,      0.0912035
2016-01-02 22:20:00,      0.0463397
2016-01-02 22:40:00,     0.00374347
2016-01-02 23:00:00,     -0.0412503
2016-01-02 23:20:00,     -0.0830582
2016-01-02 23:40:00,      -0.124065
2016-01-03 00:00:00,      -0.161955
2016-01-03 00:20:00,      -0.195556
2016-01-03 00:40:00,      -0.224554
2016-01-03 01:00:00,       -0.24979
2016-01-03 01:20:00,      -0.266226
2016-01-03 01:40:00,      -0.278453
2016-01-03 02:00:00,      -0.281226
2016-01-03 02:20:00,      -0.277675
2016-01-03 02:40:00,      -0.265818
2016-01-03 03:00:00,      -0.245164
2016-01-03 03:20:00,      -0.220464
2016-01-03 03:40:00,      -0.187357
2016-01-03 04:00:00,      -0.149461
2016-01-03 04:20:00,      -0.108982
2016-01-03 04:40:00,     -0.0643897
2016-01-03 05:00:00,     -0.0192101
2016-01-03 05:20:00,      0.0257969
2016-01-03 05:40:00,      0.0697113
2016-01-03 06:00:00,       0.108865
2016-01-03 06:20:00,       0.147227
2016-01-03 06:40:00,       0.179661
2016-01-03 07:00:00,       0.207899
2016-01-03 07:20:00,       0.232336
2016-01-03 07:40:00,         0.2515
2016-01-03 08:00:00,       0.264178
2016-01-03 08:20:00,       0.272023
2016-01-03 08:40:00,       0.270894
2016-01-03 09:00:00,       0.265058
2016-01-03 09:20:00,        0.24986
2016-01-03 09:40:00,       0.227377
2016-01-03 10:00:00,       0.198079
2016-01-03 10:20:00,       0.163238
2016-01-03 10:40:00,       0.123976
2016-01-03 11:00:00,      0.0814941
2016-01-03 11:20:00,      0.0371691
2016-01-03 11:40:00,     -0.0061097
2016-01-03 12:00:00,     -0.0509129
2016-01-03 12:20:00,     -0.0938211
2016-01-03 12:40:00,      -0.134466
2016-01-03 13:00:00,       -0.17242
2016-01-03 13:20:00,      -0.205831
2016-01-03 13:40:00,      -0.234385
2016-01-03 14:00:00,      -0.257229
2016-01-03 14:20:00,      -0.273282
2016-01-03 14:40:00,      -0.283566
2016-01-03 15:00:00,      -0.285614
2016-01-03 15:20:00,      -0.280881
2016-01-03 15:40:00,      -0.269116
2016-01-03 16:00:00,      -0.249912
2016-01-03 16:20:00,      -0.224947
2016-01-03 16:40:00,      -0.193835
2016-01-03 17:00:00,      -0.158077
2016-01-03 17:20:00,      -0.118331
2016-01-03 17:40:00,      -0.075546
2016-01-03 18:00:00,     -0.0311426
2016-01-03 18:20:00,      0.0139969
2016-01-03 18:40:00,      0.0587965
2016-01-03 19:00:00,       0.101411
2016-01-03 19:20:00,       0.141203
2016-01-03 19:40:00,       0.176776
2016-01-03 20:00:00,       0.207577
2016-01-03 20:20:00,       0.232546
2016-01-03 20:40:00,       0.251284
2016-01-03 21:00:00,       0.263209
2016-01-03 21:20:00,       0.267762
2016-01-03 21:40:00,        0.26477
2016-01-03 22:00:00,       0.254607
2016-01-03 22:20:00,       0.237002
2016-01-03 22:40:00,       0.213053
2016-01-03 23:00:00,        0.18296
2016-01-03 23:20:00,       0.147633
2016-01-03 23:40:00,       0.108087
2016-01-04 00:00:00,      0.0648293
2016-01-04 00:20:00,      0.0190539
2016-01-04 00:40:00,     -0.0277943
2016-01-04 01:00:00,     -0.0748577
2016-01-04 01:20:00,      -0.120292
2016-01-04 01:40:00,      -0.163338
2016-01-04 02:00:00,      -0.202418
2016-01-04 02:20:00,      -0.236535
2016-01-04 02:40:00,      -0.264868
2016-01-04 03:00:00,      -0.286334
2016-01-04 03:20:00,      -0.300375
2016-01-04 03:40:00,      -0.306677
2016-01-04 04:00:00,      -0.304752
2016-01-04 04:20:00,      -0.294938
2016-01-04 04:40:00,      -0.277106
2016-01-04 05:00:00,      -0.251853
2016-01-04 05:20:00,      -0.219755
2016-01-04 05:40:00,      -0.181433
2016-01-04 06:00:00,      -0.138199
2016-01-04 06:20:00,     -0.0907403
2016-01-04 06:40:00,     -0.0405333
2016-01-04 07:00:00,      0.0110842
2016-01-04 07:20:00,       0.063052
2016-01-04 07:40:00,        0.11361
2016-01-04 08:00:00,       0.161528
2016-01-04 08:20:00,       0.205746
2016-01-04 08:40:00,       0.244432
2016-01-04 09:00:00,       0.277184
2016-01-04 09:20:00,       0.302106
2016-01-04 09:40:00,       0.319097
2016-01-04 10:00:00,       0.327543
2016-01-04 10:20:00,       0.327059
