date and time,water level (m)
2016-01-01 00:00:00,              1
2016-01-01 00:20:00,      -0.492067
2016-01-01 00:40:00,      -0.437776
2016-01-01 01:00:00,      -0.364255
2016-01-01 01:20:00,       -0.22554
2016-01-01 01:40:00,      -0.137807
2016-01-01 02:00:00,     -0.0486976
2016-01-01 02:20:00,      0.0503116
2016-01-01 02:40:00,      0.0849458
2016-01-01 03:00:00,        0.17493
2016-01-01 03:20:00,        0.17062
2016-01-01 03:40:00,        0.22403
2016-01-01 04:00:00,       0.211016
2016-01-01 04:20:00,        0.29511
2016-01-01 04:40:00,       0.334582
2016-01-01 05:00:00,       0.409862
2016-01-01 05:20:00,       0.463273
2016-01-01 05:40:00,       0.492749
2016-01-01 06:00:00,       0.494197
2016-01-01 06:20:00,       0.474304
2016-01-01 06:40:00,       0.437288
2016-01-01 07:00:00,       0.370742
2016-01-01 07:20:00,       0.297978
2016-01-01 07:40:00,       0.214387
2016-01-01 08:00:00,       0.130737
2016-01-01 08:20:00,      0.0545127
2016-01-01 08:40:00,     -0.0149492
2016-01-01 09:00:00,     -0.0781223
2016-01-01 09:20:00,      -0.139443
2016-01-01 09:40:00,      -0.191382
2016-01-01 10:00:00,       -0.24944
2016-01-01 10:20:00,      -0.293685
2016-01-01 10:40:00,      -0.341919
2016-01-01 11:00:00,      -0.373188
2016-01-01 11:20:00,      -0.408719
2016-01-01 11:40:00,       -0.42238
2016-01-01 12:00:00,      -0.437778
2016-01-01 12:20:00,       -0.42956
2016-01-01 12:40:00,      -0.420505
2016-01-01 13:00:00,      -0.392304
2016-01-01 13:20:00,      -0.357202
2016-01-01 13:40:00,      -0.303556
2016-01-01 14:00:00,      -0.242053
2016-01-01 14:20:00,      -0.173164
2016-01-01 14:40:00,     -0.0931212
2016-01-01 15:00:00,     -0.0179443
2016-01-01 15:20:00,      0.0632045
2016-01-01 15:40:00,       0.136293
2016-01-01 16:00:00,        0.20358
2016-01-01 16:20:00,       0.262944
2016-01-01 16:40:00,       0.308766
2016-01-01 17:00:00,       0.338714
2016-01-01 17:20:00,       0.360947
2016-01-01 17:40:00,       0.369347
2016-01-01 18:00:00,       0.373665
2016-01-01 18:20:00,       0.371175
2016-01-01 18:40:00,       0.364864
2016-01-01 19:00:00,       0.350925
2016-01-01 19:20:00,       0.327911
2016-01-01 19:40:00,       0.293777
2016-01-01 20:00:00,       0.250572
2016-01-01 20:20:00,       0.197337
2016-01-01 20:40:00,       0.133402
2016-01-01 21:00:00,      0.0673509
2016-01-01 21:20:00,    -0.00588224
2016-01-01 21:40:00,     -0.0745983
2016-01-01 22:00:00,      -0.143319
2016-01-01 22:20:00,      -0.203116
2016-01-01 22:40:00,       -0.25381
2016-01-01 23:00:00,      -0.296965
2016-01-01 23:20:00,      -0.326268
2016-01-01 23:40:00,      -0.349192
2016-01-02 00:00:00,      -0.358415
2016-01-02 00:20:00,      -0.359522
2016-01-02 00:40:00,      -0.351228
2016-01-02 01:00:00,      -0.334424
2016-01-02 01:20:00,      -0.308634
2016-01-02 01:40:00,      -0.277775
2016-01-02 02:00:00,      -0.239456
2016-01-02 02:20:00,      -0.199893
2016-01-02 02:40:00,      -0.154918
2016-01-02 03:00:00,      -0.107083
2016-01-02 03:20:00,     -0.0567898
2016-01-02 03:40:00,    -0.00193245
2016-01-02 04:00:00,      0.0544379
2016-01-02 04:20:00,       0.113597
2016-01-02 04:40:00,       0.169904
2016-01-02 05:00:00,        0.22431
2016-01-02 05:20:00,       0.270615
2016-01-02 05:40:00,        0.30895
2016-01-02 06:00:00,       0.334522
2016-01-02 06:20:00,        0.34771
2016-01-02 06:40:00,       0.346577
2016-01-02 07:00:00,       0.334465
2016-01-02 07:20:00,       0.313371
2016-01-02 07:40:00,       0.284956
2016-01-02 08:00:00,       0.255348
2016-01-02 08:20:00,       0.220532
2016-01-02 08:40:00,       0.184784
2016-01-02 09:00:00,       0.144454
2016-01-02 09:20:00,       0.100653
2016-01-02 09:40:00,      0.0526779
2016-01-02 10:00:00,     0.00206633
