date and time,water level (m)
2016-01-01 00:00:00,             10
2016-01-01 00:20:00,      -0.607649
2016-01-01 00:40:00,      -0.156124
2016-01-01 01:00:00,     -0.0245295
2016-01-01 01:20:00,      -0.299083
2016-01-01 01:40:00,      0.0928422
2016-01-01 02:00:00,      -0.128866
2016-01-01 02:20:00,       0.176813
2016-01-01 02:40:00,       0.343672
2016-01-01 03:00:00,       0.210196
2016-01-01 03:20:00,       0.424044
2016-01-01 03:40:00,       0.302156
2016-01-01 04:00:00,       0.163095
2016-01-01 04:20:00,       0.144325
2016-01-01 04:40:00,       0.195699
2016-01-01 05:00:00,       0.266705
2016-01-01 05:20:00,       0.506926
2016-01-01 05:40:00,       0.510801
2016-01-01 06:00:00,       0.533809
2016-01-01 06:20:00,       0.523068
2016-01-01 06:40:00,       0.459507
2016-01-01 07:00:00,       0.457673
2016-01-01 07:20:00,       0.349409
2016-01-01 07:40:00,        0.20289
2016-01-01 08:00:00,      0.0870913
2016-01-01 08:20:00,      -0.106332
2016-01-01 08:40:00,      -0.137715
2016-01-01 09:00:00,      -0.177504
2016-01-01 09:20:00,      -0.212022
2016-01-01 09:40:00,      -0.120689
2016-01-01 10:00:00,      -0.211839
2016-01-01 10:20:00,      -0.222341
2016-01-01 10:40:00,       -0.27814
2016-01-01 11:00:00,      -0.315601
2016-01-01 11:20:00,      -0.329478
2016-01-01 11:40:00,      -0.318048
2016-01-01 12:00:00,      -0.332293
2016-01-01 12:20:00,      -0.379088
2016-01-01 12:40:00,      -0.383401
2016-01-01 13:00:00,      -0.397728
2016-01-01 13:20:00,      -0.439806
2016-01-01 13:40:00,      -0.387743
2016-01-01 14:00:00,      -0.278992
2016-01-01 14:20:00,      -0.211445
2016-01-01 14:40:00,     -0.0929005
2016-01-01 15:00:00,     -0.0114656
2016-01-01 15:20:00,      0.0874391
2016-01-01 15:40:00,       0.155459
2016-01-01 16:00:00,       0.202246
2016-01-01 16:20:00,       0.329729
2016-01-01 16:40:00,       0.357833
2016-01-01 17:00:00,       0.364242
2016-01-01 17:20:00,       0.380823
2016-01-01 17:40:00,       0.343419
2016-01-01 18:00:00,       0.324627
2016-01-01 18:20:00,       0.348225
2016-01-01 18:40:00,       0.339198
2016-01-01 19:00:00,       0.354027
2016-01-01 19:20:00,       0.343581
2016-01-01 19:40:00,       0.320737
2016-01-01 20:00:00,       0.277055
2016-01-01 20:20:00,       0.215111
2016-01-01 20:40:00,       0.170693
2016-01-01 21:00:00,      0.0843928
2016-01-01 21:20:00,     -0.0287018
2016-01-01 21:40:00,     -0.0882159
2016-01-01 22:00:00,      -0.177667
2016-01-01 22:20:00,      -0.249095
2016-01-01 22:40:00,      -0.281204
2016-01-01 23:00:00,      -0.316697
2016-01-01 23:20:00,      -0.313415
2016-01-01 23:40:00,      -0.352042
2016-01-02 00:00:00,      -0.363309
2016-01-02 00:20:00,      -0.339801
2016-01-02 00:40:00,      -0.353307
2016-01-02 01:00:00,      -0.320512
2016-01-02 01:20:00,      -0.297834
2016-01-02 01:40:00,       -0.26587
2016-01-02 02:00:00,      -0.223775
2016-01-02 02:20:00,      -0.207028
2016-01-02 02:40:00,      -0.165835
2016-01-02 03:00:00,      -0.125143
2016-01-02 03:20:00,     -0.0880899
2016-01-02 03:40:00,     -0.0128714
2016-01-02 04:00:00,      0.0424944
2016-01-02 04:20:00,       0.104297
2016-01-02 04:40:00,       0.174981
2016-01-02 05:00:00,       0.223228
2016-01-02 05:20:00,       0.281259
2016-01-02 05:40:00,       0.313444
2016-01-02 06:00:00,       0.342848
2016-01-02 06:20:00,       0.363071
2016-01-02 06:40:00,       0.338645
2016-01-02 07:00:00,       0.321328
2016-01-02 07:20:00,       0.305996
