date and time,x component of depth averaged velocity (m/s),y component of depth averaged velocity (m/s)
2016-01-01 00:00:00,             -0,              0
2016-01-01 00:20:00,      -0.166417,       0.720258
2016-01-01 00:40:00,      0.0289626,       0.469107
2016-01-01 01:00:00,       0.120396,       0.364949
2016-01-01 01:20:00,       0.185911,       0.334419
2016-01-01 01:40:00,       0.121288,       0.222368
2016-01-01 02:00:00,       0.145518,       0.215832
2016-01-01 02:20:00,      0.0539095,       0.147857
2016-01-01 02:40:00,       0.102022,     -0.0190144
2016-01-01 03:00:00,      0.0693601,      0.0101114
2016-01-01 03:20:00,       0.216336,    -0.00526064
2016-01-01 03:40:00,       0.330947,     -0.0661294
2016-01-01 04:00:00,       0.245004,      0.0190407
2016-01-01 04:20:00,       0.138843,       0.106089
2016-01-01 04:40:00,       0.108221,       0.243054
2016-01-01 05:00:00,      0.0700994,       0.286495
2016-01-01 05:20:00,      0.0522645,       0.288907
2016-01-01 05:40:00,       0.170602,       0.314219
2016-01-01 06:00:00,       0.153161,       0.295786
2016-01-01 06:20:00,       0.129655,       0.233736
2016-01-01 06:40:00,      0.0447441,       0.137271
2016-01-01 07:00:00,      0.0403725,       0.100333
2016-01-01 07:20:00,      0.0579462,       0.116608
2016-01-01 07:40:00,       0.129654,      0.0612628
2016-01-01 08:00:00,      0.0972166,      0.0947498
2016-01-01 08:20:00,       0.105123,       0.134056
2016-01-01 08:40:00,      0.0688124,       0.156579
2016-01-01 09:00:00,     0.00876528,       0.194009
2016-01-01 09:20:00,     0.00550478,        0.18941
2016-01-01 09:40:00,     0.00356529,       0.211556
2016-01-01 10:00:00,       0.027496,       0.217917
2016-01-01 10:20:00,      0.0549035,       0.171073
2016-01-01 10:40:00,      0.0179124,       0.161537
2016-01-01 11:00:00,    -0.00484084,       0.128477
2016-01-01 11:20:00,     -0.0105073,      0.0765114
2016-01-01 11:40:00,     -0.0146819,      0.0558842
2016-01-01 12:00:00,      0.0125412,      0.0437934
2016-01-01 12:20:00,     0.00873733,      0.0340713
2016-01-01 12:40:00,      0.0140826,      0.0266008
2016-01-01 13:00:00,      0.0417804,      0.0376329
2016-01-01 13:20:00,     0.00544931,      0.0517601
2016-01-01 13:40:00,     -0.0249414,      0.0510713
2016-01-01 14:00:00,     -0.0398018,      0.0703121
2016-01-01 14:20:00,     -0.0424231,      0.0956501
2016-01-01 14:40:00,     -0.0270146,       0.104827
2016-01-01 15:00:00,     -0.0101412,      0.0981774
2016-01-01 15:20:00,    -0.00929545,       0.096197
2016-01-01 15:40:00,    -0.00958977,      0.0819982
2016-01-01 16:00:00,     -0.0262609,      0.0415965
2016-01-01 16:20:00,     -0.0431246,      0.0184559
2016-01-01 16:40:00,     -0.0270932,     0.00391562
2016-01-01 17:00:00,    -0.00384278,     -0.0169144
2016-01-01 17:20:00,    -0.00586984,     -0.0159237
2016-01-01 17:40:00,     -0.0105008,     -0.0179423
2016-01-01 18:00:00,     -0.0162948,    -0.00429758
2016-01-01 18:20:00,     -0.0440762,       0.022435
2016-01-01 18:40:00,     -0.0349122,      0.0332124
2016-01-01 19:00:00,     -0.0216076,      0.0354534
2016-01-01 19:20:00,     -0.0300098,      0.0443978
2016-01-01 19:40:00,     -0.0126511,      0.0294803
2016-01-01 20:00:00,     -0.0144564,      0.0032881
2016-01-01 20:20:00,     -0.0329123,     -0.0152986
2016-01-01 20:40:00,     -0.0140178,     -0.0375267
2016-01-01 21:00:00,    0.000220753,     -0.0419237
2016-01-01 21:20:00,    -0.00800987,     -0.0416316
2016-01-01 21:40:00,    0.000236629,     -0.0441989
2016-01-01 22:00:00,    -0.00150646,     -0.0280557
2016-01-01 22:20:00,    -0.00998841,     -0.0150966
2016-01-01 22:40:00,     -0.0118275,     -0.0114983
2016-01-01 23:00:00,     -0.0087569,     0.00222848
2016-01-01 23:20:00,    -0.00251691,     0.00969299
2016-01-01 23:40:00,     0.00602012,     0.00983449
2016-01-02 00:00:00,    0.000634321,      0.0106403
2016-01-02 00:20:00,     0.00323084,      0.0119817
2016-01-02 00:40:00,     0.00781138,     0.00268744
2016-01-02 01:00:00,    -0.00422475,    -0.00509385
2016-01-02 01:20:00,    -0.00115699,     -0.0123757
2016-01-02 01:40:00,      0.0110786,     -0.0159249
2016-01-02 02:00:00,     0.00909296,     -0.0152105
2016-01-02 02:20:00,      0.0221031,     -0.0229503
2016-01-02 02:40:00,      0.0202269,     -0.0178802
2016-01-02 03:00:00,      0.0141613,    -0.00858934
2016-01-02 03:20:00,      0.0196759,     -0.0110567
2016-01-02 03:40:00,      0.0121026,     0.00428616
2016-01-02 04:00:00,      0.0134281,       0.017796
2016-01-02 04:20:00,      0.0269161,      0.0215606
2016-01-02 04:40:00,      0.0158702,      0.0343729
2016-01-02 05:00:00,      0.0193628,      0.0327201
2016-01-02 05:20:00,      0.0217412,      0.0297906
2016-01-02 05:40:00,     0.00769098,      0.0273484
2016-01-02 06:00:00,      0.0150086,      0.0105874
2016-01-02 06:20:00,      0.0243469,     0.00483001
2016-01-02 06:40:00,      0.0209637,     0.00951355
2016-01-02 07:00:00,      0.0243479,     0.00648232
2016-01-02 07:20:00,      0.0204032,      0.0111107
2016-01-02 07:40:00,     0.00975466,      0.0240196
2016-01-02 08:00:00,      0.0113993,      0.0343145
2016-01-02 08:20:00,      0.0112352,      0.0405546
2016-01-02 08:40:00,     0.00916221,      0.0432208
2016-01-02 09:00:00,     0.00980593,      0.0470158
2016-01-02 09:20:00,      0.0108584,      0.0452243
2016-01-02 09:40:00,     0.00443405,      0.0399392
2016-01-02 10:00:00,     0.00273375,       0.033402
2016-01-02 10:20:00,     0.00791798,      0.0282084
2016-01-02 10:40:00,     0.00456782,      0.0283115
2016-01-02 11:00:00,     0.00755686,      0.0222759
2016-01-02 11:20:00,     0.00837646,      0.0198629
2016-01-02 11:40:00,   -0.000685103,      0.0296312
2016-01-02 12:00:00,     0.00254175,      0.0267442
2016-01-02 12:20:00,    -0.00409038,       0.029564
2016-01-02 12:40:00,    -0.00757063,      0.0391746
2016-01-02 13:00:00,     0.00130888,      0.0398618
2016-01-02 13:20:00,     -0.0108073,      0.0456699
2016-01-02 13:40:00,    -0.00726102,      0.0446025
2016-01-02 14:00:00,    -0.00654754,      0.0443868
2016-01-02 14:20:00,     -0.0187231,      0.0441407
2016-01-02 14:40:00,     -0.0122836,      0.0311994
2016-01-02 15:00:00,     -0.0151157,       0.030813
2016-01-02 15:20:00,     -0.0165631,      0.0250991
2016-01-02 15:40:00,    -0.00914615,      0.0111136
2016-01-02 16:00:00,     -0.0151308,      0.0115575
2016-01-02 16:20:00,     -0.0130022,     0.00952915
2016-01-02 16:40:00,     -0.0139937,       0.006267
2016-01-02 17:00:00,     -0.0248695,     0.00889719
2016-01-02 17:20:00,     -0.0208277,     0.00980582
2016-01-02 17:40:00,     -0.0196748,      0.0161405
